seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,2656261339,0,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244438802500
1,2656262339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244439720458
2,2656263339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244440624166
3,2656264339,1000,999,999,1.5324469,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244441590416
4,2656265339,1000,1000,1000,1.5339808,0.00236,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244442558791
5,2656266339,1000,1000,1000,1.5339808,0.00227,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244443570750
6,2656267339,1000,1000,1000,1.5339808,0.00218,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244444573208
7,2656268339,1000,999,999,1.5324469,-0.05806,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244445550458
8,2656269339,1000,1000,1000,1.5339808,0.00437,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244446589791
9,2656270339,1000,1000,1000,1.5339808,0.00420,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244447678541
10,2656271339,1000,1000,1000,1.5339808,0.00403,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244448624416
11,2656272339,1000,1000,1000,1.5339808,0.00387,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244449601541
12,2656273339,1000,1000,1000,1.5339808,0.00372,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244450557958
13,2656274339,1000,999,999,1.5324469,-0.05657,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244451555208
14,2656275339,1000,1000,1000,1.5339808,0.00579,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244452588958
15,2656276339,1000,1000,1000,1.5339808,0.00557,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244453763208
16,2656277339,1000,1000,1000,1.5339808,0.00535,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244454690208
17,2656278339,1000,1000,1000,1.5339808,0.00514,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244455725958
18,2656279339,1000,1000,1000,1.5339808,0.00494,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244456844708
19,2656280339,1000,1000,1000,1.5339808,0.00474,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244457716583
20,2656281339,1000,999,999,1.5324469,-0.05559,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244458690708
21,2656282339,1000,999,999,1.5324469,-0.05341,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244459645583
22,2656283339,1000,999,999,1.5324469,-0.05132,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244460606375
23,2656284339,1000,999,999,1.5324469,-0.04930,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244461580916
24,2656285339,1000,999,999,1.5324469,-0.04737,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757244462565125
