seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,1824978339,0,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413153656208
1,1824979339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413154645916
2,1824980339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413155526250
3,1824981339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413156315125
4,1824982339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413157328333
5,1824983339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413158320000
6,1824984339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413159305458
7,1824985339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413160325833
8,1824986339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413161367875
9,1824987339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413162470958
10,1824988339,1000,1083,1083,1.6613013,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413163417291
11,1824989339,1000,1084,1084,1.6628352,0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413164373875
12,1824990339,1000,1083,1083,1.6613013,-0.00236,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413165339625
13,1824991339,1000,1083,1083,1.6613013,-0.00227,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413166370708
14,1824992339,1000,1083,1083,1.6613013,-0.00218,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413167561416
15,1824993339,1000,1083,1083,1.6613013,-0.00209,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413168454833
16,1824994339,1000,1083,1083,1.6613013,-0.00201,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413169394291
17,1824995339,1000,1084,1084,1.6628352,0.05822,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413170414791
18,1824996339,1000,1083,1083,1.6613013,-0.00421,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413171451291
19,1824997339,1000,1083,1083,1.6613013,-0.00405,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413172373666
20,1824998339,1000,1084,1084,1.6628352,0.05626,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413173420541
21,1824999339,1000,1084,1084,1.6628352,0.05405,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413174336625
22,1825000339,1000,1084,1084,1.6628352,0.05193,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413175279541
23,1825001339,1000,1084,1084,1.6628352,0.04990,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413176330958
24,1825002339,1000,1084,1084,1.6628352,0.04794,39,94,2113,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413177605416
25,1825003339,1000,1084,1084,1.6628352,0.04606,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413178254791
26,1825004339,1000,1084,1084,1.6628352,0.04425,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413179229166
27,1825005339,1000,1084,1084,1.6628352,0.04252,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413180161583
28,1825006339,1000,1084,1084,1.6628352,0.04085,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413181151666
29,1825007339,1000,1083,1083,1.6613013,-0.02090,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413182160500
30,1825008339,1000,1084,1084,1.6628352,0.04007,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413183165458
31,1825009339,1000,1084,1084,1.6628352,0.03850,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413184168708
32,1825010339,1000,1083,1083,1.6613013,-0.02316,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413185246583
33,1825011339,1000,1084,1084,1.6628352,0.03790,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413186234208
34,1825012339,1000,1084,1084,1.6628352,0.03641,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756413187201541
