seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3246873339,0,1560,1560,2.3930101,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835053288500
1,3246874339,1000,1559,1559,2.3914762,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835054181333
2,3246875339,1000,1559,1559,2.3914762,-0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835054892208
3,3246876339,1000,1559,1559,2.3914762,-0.05552,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835055525416
4,3246877339,1000,1560,1560,2.3930101,0.00680,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835056413250
5,3246878339,1000,1559,1559,2.3914762,-0.05361,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835057348041
6,3246879339,1000,1559,1559,2.3914762,-0.05151,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835058256333
7,3246880339,1000,1560,1560,2.3930101,0.01066,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835059374791
8,3246881339,1000,1560,1560,2.3930101,0.01024,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835060341625
9,3246882339,1000,1559,1559,2.3914762,-0.05031,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835061369416
10,3246883339,1000,1559,1559,2.3914762,-0.04834,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835062453125
11,3246884339,1000,1559,1559,2.3914762,-0.04644,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835063314041
12,3246885339,1000,1559,1559,2.3914762,-0.04462,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835064257041
13,3246886339,1000,1559,1559,2.3914762,-0.04287,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835065081583
14,3246887339,1000,1560,1560,2.3930101,0.01896,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835066182083
15,3246888339,1000,1560,1560,2.3930101,0.01821,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835067168583
16,3246889339,1000,1559,1559,2.3914762,-0.04265,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835068217541
17,3246890339,1000,1560,1560,2.3930101,0.01917,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835069205166
18,3246891339,1000,1560,1560,2.3930101,0.01842,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757835070065375
