seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3786820339,0,2444,2444,3.7490492,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375000621875
1,3786821339,1000,2444,2444,3.7490492,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375001504625
2,3786822339,1000,2444,2444,3.7490492,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375002668791
3,3786823339,1000,2443,2443,3.7475152,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375003498083
4,3786824339,1000,2443,2443,3.7475152,-0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375004524208
5,3786825339,1000,2444,2444,3.7490492,0.00462,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375005511666
6,3786826339,1000,2444,2444,3.7490492,0.00444,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375006485541
7,3786827339,1000,2444,2444,3.7490492,0.00427,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375007468583
8,3786828339,1000,2444,2444,3.7490492,0.00410,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375008587875
9,3786829339,1000,2443,2443,3.7475152,-0.05621,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375009451625
10,3786830339,1000,2444,2444,3.7490492,0.00614,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375010448666
11,3786831339,1000,2444,2444,3.7490492,0.00590,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375011441541
12,3786832339,1000,2444,2444,3.7490492,0.00567,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375012550083
13,3786833339,1000,2444,2444,3.7490492,0.00545,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375013424875
14,3786834339,1000,2443,2443,3.7475152,-0.05491,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375014490833
15,3786835339,1000,2443,2443,3.7475152,-0.05276,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375015398875
16,3786836339,1000,2443,2443,3.7475152,-0.05069,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375016421791
17,3786837339,1000,2444,2444,3.7490492,0.01145,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375017554875
18,3786838339,1000,2443,2443,3.7475152,-0.04915,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375018336541
19,3786839339,1000,2444,2444,3.7490492,0.01292,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375019299541
20,3786840339,1000,2444,2444,3.7490492,0.01242,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375020284666
21,3786841339,1000,2444,2444,3.7490492,0.01193,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375021395708
22,3786842339,1000,2444,2444,3.7490492,0.01146,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375022381166
23,3786843339,1000,2444,2444,3.7490492,0.01101,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375023304166
24,3786844339,1000,2443,2443,3.7475152,-0.04957,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375024344041
25,3786845339,1000,2443,2443,3.7475152,-0.04762,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375025362500
26,3786846339,1000,2444,2444,3.7490492,0.01439,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375026371166
27,3786847339,1000,2444,2444,3.7490492,0.01383,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375027382791
28,3786848339,1000,2443,2443,3.7475152,-0.04686,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375028386666
29,3786849339,1000,2443,2443,3.7475152,-0.04503,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375029354000
30,3786850339,1000,2443,2443,3.7475152,-0.04326,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375030338208
31,3786851339,1000,2444,2444,3.7490492,0.01858,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375031416791
32,3786852339,1000,2444,2444,3.7490492,0.01786,39,111,2084,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375032768375
33,3786853339,1000,2444,2444,3.7490492,0.01716,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375033367000
34,3786854339,1000,2444,2444,3.7490492,0.01648,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375034426666
35,3786855339,1000,2444,2444,3.7490492,0.01584,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375035413583
36,3786856339,1000,2443,2443,3.7475152,-0.04493,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375036430750
37,3786857339,1000,2444,2444,3.7490492,0.01698,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375037361500
38,3786858339,1000,2443,2443,3.7475152,-0.04384,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375038422791
39,3786859339,1000,2444,2444,3.7490492,0.01803,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375039410958
40,3786860339,1000,2444,2444,3.7490492,0.01732,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375040443500
41,3786861339,1000,2444,2444,3.7490492,0.01664,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375041317708
42,3786862339,1000,2444,2444,3.7490492,0.01599,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375042305458
43,3786863339,1000,2444,2444,3.7490492,0.01536,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375043298416
44,3786864339,1000,2443,2443,3.7475152,-0.04539,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375044334000
45,3786865339,1000,2444,2444,3.7490492,0.01654,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375045325708
46,3786866339,1000,2444,2444,3.7490492,0.01589,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375046260666
47,3786867339,1000,2443,2443,3.7475152,-0.04488,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375047318791
48,3786868339,1000,2444,2444,3.7490492,0.01703,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375048376958
49,3786869339,1000,2444,2444,3.7490492,0.01636,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375049367041
50,3786870339,1000,2443,2443,3.7475152,-0.04443,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375050367416
51,3786871339,1000,2443,2443,3.7475152,-0.04269,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375051280041
52,3786872339,1000,2444,2444,3.7490492,0.01914,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375052329916
53,3786873339,1000,2444,2444,3.7490492,0.01839,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375053358541
54,3786874339,1000,2444,2444,3.7490492,0.01767,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375054380458
55,3786875339,1000,2443,2443,3.7475152,-0.04318,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375055307875
56,3786876339,1000,2444,2444,3.7490492,0.01867,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375056454583
57,3786877339,1000,2444,2444,3.7490492,0.01793,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375057484875
58,3786878339,1000,2444,2444,3.7490492,0.01723,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375058492625
59,3786879339,1000,2444,2444,3.7490492,0.01655,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375059475708
60,3786880339,1000,2444,2444,3.7490492,0.01591,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375060426791
61,3786881339,1000,2443,2443,3.7475152,-0.04487,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375061467625
62,3786882339,1000,2443,2443,3.7475152,-0.04311,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375062487583
63,3786883339,1000,2444,2444,3.7490492,0.01873,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375063273041
64,3786884339,1000,2443,2443,3.7475152,-0.04215,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375064434125
65,3786885339,1000,2444,2444,3.7490492,0.01965,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375065467000
66,3786886339,1000,2443,2443,3.7475152,-0.04127,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375066381625
67,3786887339,1000,2444,2444,3.7490492,0.02050,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375067471625
68,3786888339,1000,2444,2444,3.7490492,0.01969,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375068479125
69,3786889339,1000,2444,2444,3.7490492,0.01892,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375069454416
70,3786890339,1000,2444,2444,3.7490492,0.01818,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375070475750
71,3786891339,1000,2444,2444,3.7490492,0.01747,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375071372750
72,3786892339,1000,2444,2444,3.7490492,0.01678,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375072438541
73,3786893339,1000,2443,2443,3.7475152,-0.04402,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375073449083
74,3786894339,1000,2444,2444,3.7490492,0.01785,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375074464125
75,3786895339,1000,2443,2443,3.7475152,-0.04300,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375075411875
76,3786896339,1000,2444,2444,3.7490492,0.01884,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758375076374083
