seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3003728339,0,2212,2212,3.3931656,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591907080833
1,3003729339,1000,2211,2211,3.3916316,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591908123250
2,3003730339,1000,2212,2212,3.3931656,0.00236,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591908952208
3,3003731339,1000,2212,2212,3.3931656,0.00227,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591909656000
4,3003732339,1000,2211,2211,3.3916316,-0.05797,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591910704666
5,3003733339,1000,2212,2212,3.3931656,0.00445,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591911537916
6,3003734339,1000,2212,2212,3.3931656,0.00428,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591912569041
7,3003735339,1000,2212,2212,3.3931656,0.00411,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591913494708
8,3003736339,1000,2212,2212,3.3931656,0.00395,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591914444291
9,3003737339,1000,2211,2211,3.3916316,-0.05636,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591915629041
10,3003738339,1000,2212,2212,3.3931656,0.00600,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591916564750
11,3003739339,1000,2212,2212,3.3931656,0.00577,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591917477333
12,3003740339,1000,2212,2212,3.3931656,0.00554,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591918562083
13,3003741339,1000,2212,2212,3.3931656,0.00532,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591919567916
14,3003742339,1000,2211,2211,3.3916316,-0.05503,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591920523375
15,3003743339,1000,2211,2211,3.3916316,-0.05288,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591921446750
16,3003744339,1000,2211,2211,3.3916316,-0.05080,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591922453000
17,3003745339,1000,2212,2212,3.3931656,0.01134,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591923399458
18,3003746339,1000,2211,2211,3.3916316,-0.04926,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591924512333
19,3003747339,1000,2212,2212,3.3931656,0.01282,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591925503875
20,3003748339,1000,2211,2211,3.3916316,-0.04783,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591926580000
21,3003749339,1000,2212,2212,3.3931656,0.01420,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591927336833
22,3003750339,1000,2212,2212,3.3931656,0.01364,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591928295000
23,3003751339,1000,2212,2212,3.3931656,0.01311,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591929304375
24,3003752339,1000,2211,2211,3.3916316,-0.04756,39,102,2123,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591930653583
25,3003753339,1000,2212,2212,3.3931656,0.01446,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591931482166
26,3003754339,1000,2212,2212,3.3931656,0.01389,-1,-1,-1,0,0,0,135,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591932473583
27,3003755339,1000,2212,2212,3.3931656,0.01334,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591933424333
28,3003756339,1000,2212,2212,3.3931656,0.01282,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591934528708
29,3003757339,1000,2212,2212,3.3931656,0.01232,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591935471541
30,3003758339,1000,2211,2211,3.3916316,-0.04831,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591936549500
31,3003759339,1000,2211,2211,3.3916316,-0.04642,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591937468625
32,3003760339,1000,2212,2212,3.3931656,0.01555,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591938550166
33,3003761339,1000,2212,2212,3.3931656,0.01494,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591939411500
34,3003762339,1000,2211,2211,3.3916316,-0.04579,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591940502000
35,3003763339,1000,2212,2212,3.3931656,0.01615,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591941477125
36,3003764339,1000,2212,2212,3.3931656,0.01552,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591942478250
37,3003765339,1000,2212,2212,3.3931656,0.01491,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591943480208
38,3003766339,1000,2211,2211,3.3916316,-0.04582,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591944423541
39,3003767339,1000,2212,2212,3.3931656,0.01612,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591945468041
40,3003768339,1000,2211,2211,3.3916316,-0.04466,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591946474791
41,3003769339,1000,2212,2212,3.3931656,0.01724,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591947474666
42,3003770339,1000,2212,2212,3.3931656,0.01656,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591948482125
43,3003771339,1000,2212,2212,3.3931656,0.01591,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591949414458
44,3003772339,1000,2212,2212,3.3931656,0.01529,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591950508000
45,3003773339,1000,2212,2212,3.3931656,0.01469,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591951588791
46,3003774339,1000,2212,2212,3.3931656,0.01411,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591952546041
47,3003775339,1000,2211,2211,3.3916316,-0.04659,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591953557875
48,3003776339,1000,2211,2211,3.3916316,-0.04476,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591954542625
49,3003777339,1000,2212,2212,3.3931656,0.01714,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591955395833
50,3003778339,1000,2212,2212,3.3931656,0.01647,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591956510875
51,3003779339,1000,2212,2212,3.3931656,0.01583,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591957558875
52,3003780339,1000,2211,2211,3.3916316,-0.04494,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591958558833
53,3003781339,1000,2212,2212,3.3931656,0.01697,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591959544875
54,3003782339,1000,2212,2212,3.3931656,0.01630,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591960390708
55,3003783339,1000,2211,2211,3.3916316,-0.04449,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591961591208
56,3003784339,1000,2212,2212,3.3931656,0.01741,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591962563458
57,3003785339,1000,2212,2212,3.3931656,0.01672,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591963555875
58,3003786339,1000,2211,2211,3.3916316,-0.04408,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591964555166
59,3003787339,1000,2212,2212,3.3931656,0.01780,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591965440833
60,3003788339,1000,2212,2212,3.3931656,0.01710,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591966548500
61,3003789339,1000,2211,2211,3.3916316,-0.04372,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591967560958
62,3003790339,1000,2212,2212,3.3931656,0.01814,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591968591666
63,3003791339,1000,2211,2211,3.3916316,-0.04272,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591969547208
64,3003792339,1000,2211,2211,3.3916316,-0.04104,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591970550833
65,3003793339,1000,2211,2211,3.3916316,-0.03943,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591971411541
66,3003794339,1000,2211,2211,3.3916316,-0.03789,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757591972546000
