seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3689130339,0,2459,2459,3.7720590,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277310428708
1,3689131339,1000,2458,2458,3.7705250,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277311161166
2,3689132339,1000,2458,2458,3.7705250,-0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277312358583
3,3689133339,1000,2458,2458,3.7705250,-0.05552,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277313442708
4,3689134339,1000,2458,2458,3.7705250,-0.05335,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277314353375
5,3689135339,1000,2458,2458,3.7705250,-0.05125,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277315326750
6,3689136339,1000,2458,2458,3.7705250,-0.04925,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277316445958
7,3689137339,1000,2457,2457,3.7689910,-0.10746,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277317390583
8,3689138339,1000,2458,2458,3.7705250,-0.04310,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277318391250
9,3689139339,1000,2458,2458,3.7705250,-0.04141,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277319400375
10,3689140339,1000,2458,2458,3.7705250,-0.03979,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277320448166
11,3689141339,1000,2457,2457,3.7689910,-0.09838,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277321464375
12,3689142339,1000,2457,2457,3.7689910,-0.09452,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277322323541
13,3689143339,1000,2457,2457,3.7689910,-0.09081,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277323376875
14,3689144339,1000,2457,2457,3.7689910,-0.08725,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277324259750
15,3689145339,1000,2457,2457,3.7689910,-0.08383,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277325289500
16,3689146339,1000,2457,2457,3.7689910,-0.08054,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277326269125
17,3689147339,1000,2457,2457,3.7689910,-0.07738,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277327430416
18,3689148339,1000,2457,2457,3.7689910,-0.07435,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277328455291
19,3689149339,1000,2457,2457,3.7689910,-0.07143,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277329464166
20,3689150339,1000,2457,2457,3.7689910,-0.06863,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277330367250
21,3689151339,1000,2457,2457,3.7689910,-0.06594,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277331337291
22,3689152339,1000,2457,2457,3.7689910,-0.06336,39,116,2119,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277332577625
23,3689153339,1000,2457,2457,3.7689910,-0.06087,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277333227333
24,3689154339,1000,2457,2457,3.7689910,-0.05849,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277334239708
25,3689155339,1000,2457,2457,3.7689910,-0.05619,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277335385208
26,3689156339,1000,2457,2457,3.7689910,-0.05399,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277336676666
27,3689157339,1000,2457,2457,3.7689910,-0.05187,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277337216875
28,3689158339,1000,2457,2457,3.7689910,-0.04984,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277338272750
29,3689159339,1000,2457,2457,3.7689910,-0.04788,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277339234291
30,3689160339,1000,2457,2457,3.7689910,-0.04601,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758277340255583
