seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,1059740339,0,856,856,1.3130876,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647913571875
1,1059741339,1000,856,856,1.3130876,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647914456208
2,1059742339,1000,856,856,1.3130876,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647915335083
3,1059743339,1000,855,855,1.3115536,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647916190750
4,1059744339,1000,856,856,1.3130876,0.00236,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647917261250
5,1059745339,1000,856,856,1.3130876,0.00227,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647918143750
6,1059746339,1000,856,856,1.3130876,0.00218,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647919165250
7,1059747339,1000,855,855,1.3115536,-0.05806,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647920173875
8,1059748339,1000,855,855,1.3115536,-0.05578,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647921265708
9,1059749339,1000,855,855,1.3115536,-0.05359,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647922181666
10,1059750339,1000,856,856,1.3130876,0.00866,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647923338000
11,1059751339,1000,855,855,1.3115536,-0.05183,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647924123083
12,1059752339,1000,855,855,1.3115536,-0.04980,39,84,2093,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647925482416
13,1059753339,1000,855,855,1.3115536,-0.04785,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647926049666
14,1059754339,1000,855,855,1.3115536,-0.04597,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647927056833
15,1059755339,1000,855,855,1.3115536,-0.04417,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647928067083
16,1059756339,1000,855,855,1.3115536,-0.04244,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647929043666
17,1059757339,1000,855,855,1.3115536,-0.04077,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647929970541
18,1059758339,1000,855,855,1.3115536,-0.03917,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647930966875
19,1059759339,1000,855,855,1.3115536,-0.03764,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647931986750
20,1059760339,1000,855,855,1.3115536,-0.03616,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647932978541
21,1059761339,1000,855,855,1.3115536,-0.03474,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647933952666
22,1059762339,1000,855,855,1.3115536,-0.03338,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647934951125
23,1059763339,1000,855,855,1.3115536,-0.03207,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647935931958
24,1059764339,1000,855,855,1.3115536,-0.03081,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647936931708
25,1059765339,1000,855,855,1.3115536,-0.02961,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647937960750
26,1059766339,1000,855,855,1.3115536,-0.02845,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647938967083
27,1059767339,1000,855,855,1.3115536,-0.02733,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647939813083
28,1059768339,1000,855,855,1.3115536,-0.02626,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647940802333
29,1059769339,1000,855,855,1.3115536,-0.02523,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647941805375
30,1059770339,1000,855,855,1.3115536,-0.02424,-1,-1,-1,0,0,0,135,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647942804958
31,1059771339,1000,855,855,1.3115536,-0.02329,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647943799208
32,1059772339,1000,855,855,1.3115536,-0.02238,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647944796166
33,1059773339,1000,855,855,1.3115536,-0.02150,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647945795541
34,1059774339,1000,855,855,1.3115536,-0.02066,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647946795125
35,1059775339,1000,855,855,1.3115536,-0.01985,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647947802416
36,1059776339,1000,854,854,1.3100196,-0.07922,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647948830041
37,1059777339,1000,854,854,1.3100196,-0.07611,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647949812916
38,1059778339,1000,855,855,1.3115536,-0.01298,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647950830666
39,1059779339,1000,855,855,1.3115536,-0.01247,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647951806166
40,1059780339,1000,854,854,1.3100196,-0.07213,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647952899500
41,1059781339,1000,855,855,1.3115536,-0.00915,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647953998083
42,1059782339,1000,855,855,1.3115536,-0.00879,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647954987666
43,1059783339,1000,855,855,1.3115536,-0.00845,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647955985291
44,1059784339,1000,854,854,1.3100196,-0.06826,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647956989625
45,1059785339,1000,855,855,1.3115536,-0.00544,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755647957990916
