758711812543333 I steps_per_m=26666.66601562 cart_step=2 cart_dir=3 enable=8 limits_connected=0 filter_write_ok=1
758711813370500 I home=0 enabled=0 travel_mm=350.000 vmax_mm_s=10.000 amax_mm_s2=100.000 jerk_mm_s3=1000.000
758711813521541 E 4115816015 INFO
758711813687875 E 4115816748 OFF
758711813859291 E 4123631408 STREAM
758711814674791 D 0,4123632339,0,1546,1546,2.3715343,0.00000,-1,-1,-1,0,0,0,136,1,1,131,0.0049125,0.0000000,0.0000000,1,0,0,0
758711815393750 D 1,4123633339,1000,1547,1547,2.3730683,0.06015,-1,-1,-1,0,0,0,136,1,1,131,0.0049125,0.0000000,0.0000000,1,0,0,0
758711815565208 E 4123633681 LIMITS
758711816245541 D 2,4123634339,1000,1546,1546,2.3715343,-0.00236,-1,-1,-1,0,0,0,136,1,1,131,0.0049125,0.0000000,0.0000000,1,0,0,0
758711816872458 D 3,4123635339,1000,1546,1546,2.3715343,-0.00227,-1,-1,-1,0,0,0,136,1,1,131,0.0049125,0.0000000,0.0000000,1,0,0,0
758711816983750 E 4123635436 HOME
758711817533208 D 4,4123636339,1000,1546,1546,2.3715343,-0.00218,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711818518708 D 5,4123637339,1000,1540,1540,2.3623304,-0.36298,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711819533833 D 6,4123638339,1000,1561,1561,2.3945441,0.91436,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711820639208 D 7,4123639339,1000,1581,1581,2.4252236,2.08148,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711821523291 D 8,4123640339,1000,1566,1566,2.4022141,1.09764,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711822458208 D 9,4123641339,1000,1547,1547,2.3730683,-0.08822,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711823336166 D 10,4123642339,1000,1539,1539,2.3607965,-0.56595,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711824391291 D 11,4123643339,1000,1581,1581,2.4252236,1.98247,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711825514708 D 12,4123644339,1000,1600,1600,2.4543693,3.04755,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711826447666 D 13,4123645339,1000,1619,1619,2.4835150,4.07088,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711827457875 D 14,4123646339,1000,1610,1610,2.4697092,3.36992,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711828457875 D 15,4123647339,1000,1608,1608,2.4666412,3.11749,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711829389458 D 16,4123648339,1000,1601,1601,2.4559033,2.57421,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711830294791 D 17,4123649340,1001,1603,1603,2.4589713,2.59347,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711831238958 D 18,4123650339,999,1627,1627,2.4957869,3.93546,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711832268750 D 19,4123651339,1000,1628,1628,2.4973209,3.84130,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711833732583 D 20,4123652339,1000,1624,1624,2.4911849,3.45009,103,87,2132,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711834200291 D 21,4123653339,1000,1612,1612,2.4727771,2.59303,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711835476583 D 22,4123654339,1000,1607,1607,2.4651072,2.19061,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711836439458 D 23,4123655339,1000,1615,1615,2.4773791,2.58591,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711837440958 D 24,4123656339,1000,1624,1624,2.4911849,3.02584,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711838437916 D 25,4123657339,1000,1656,1656,2.5402722,4.83194,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711839330291 D 26,4123658339,1000,1676,1676,2.5709519,5.84544,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711840464583 D 27,4123659339,1000,1688,1688,2.5893598,6.33802,-1,-1,-1,0,0,0,137,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711841447625 D 28,4123660339,1000,1689,1689,2.5908935,6.14965,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711842469750 D 29,4123661339,1000,1692,1692,2.5954955,6.08896,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711843445041 D 30,4123662339,1000,1702,1702,2.6108353,6.45169,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711844446958 D 31,4123663340,1001,1715,1715,2.6307771,6.98038,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711845305916 D 32,4123664339,999,1728,1728,2.6507189,7.48889,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711846503416 D 33,4123665339,1000,1731,1731,2.6553209,7.37569,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711847445708 D 34,4123666339,1000,1729,1729,2.6522529,6.96619,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711848464625 D 35,4123667339,1000,1726,1726,2.6476510,6.51260,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711849440541 D 36,4123668339,1000,1726,1726,2.6476510,6.25723,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711850188291 D 37,4123669339,1000,1727,1727,2.6491849,6.07203,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711851443666 D 38,4123670339,1000,1731,1731,2.6553209,6.07454,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711852443916 D 39,4123671339,1000,1733,1733,2.6583889,5.95665,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711853439750 D 40,4123672339,1000,1736,1736,2.6629908,5.90353,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711854444500 D 41,4123673339,1000,1737,1737,2.6645248,5.73220,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711855323541 D 42,4123674339,1000,1741,1741,2.6706607,5.74803,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711856471541 D 43,4123675339,1000,1740,1740,2.6691267,5.46250,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711857431875 D 44,4123676339,1000,1736,1736,2.6629908,5.00772,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711858443625 D 45,4123677339,1000,1734,1734,2.6599228,4.69106,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711859440000 D 46,4123678339,1000,1731,1731,2.6553209,4.32668,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711860415541 D 47,4123679339,1000,1728,1728,2.6507189,3.97658,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711861291916 D 48,4123680339,1000,1725,1725,2.6461170,3.64022,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711862470666 D 49,4123681339,1000,1723,1723,2.6430490,3.37718,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711863435541 D 50,4123682339,1000,1723,1723,2.6430490,3.24476,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711864435750 D 51,4123683339,1000,1722,1722,2.6415150,3.05739,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711865439791 D 52,4123684339,1000,1722,1722,2.6415150,2.93750,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711866272750 D 53,4123685339,1000,1725,1725,2.6461170,3.00277,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
758711867472708 D 54,4123686339,1000,1726,1726,2.6476510,2.94518,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,1,0,1,1
