seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3478083339,0,824,824,1.2640002,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066263233083
1,3478084339,1000,823,823,1.2624662,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066264301416
2,3478085339,1000,823,823,1.2624662,-0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066265141083
3,3478086339,1000,823,823,1.2624662,-0.05552,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066266145375
4,3478087339,1000,824,824,1.2640002,0.00680,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066267124791
5,3478088339,1000,823,823,1.2624662,-0.05361,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066267917666
6,3478089339,1000,823,823,1.2624662,-0.05151,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066268935375
7,3478090339,1000,823,823,1.2624662,-0.04949,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066269975541
8,3478091339,1000,824,824,1.2640002,0.01260,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066270901416
9,3478092339,1000,824,824,1.2640002,0.01210,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066271984375
10,3478093339,1000,824,824,1.2640002,0.01163,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066273017458
11,3478094339,1000,823,823,1.2624662,-0.04898,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066273993041
12,3478095339,1000,823,823,1.2624662,-0.04705,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066274954958
13,3478096339,1000,823,823,1.2624662,-0.04521,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066276075250
14,3478097339,1000,823,823,1.2624662,-0.04344,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066277080333
15,3478098339,1000,823,823,1.2624662,-0.04173,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066278147958
16,3478099339,1000,823,823,1.2624662,-0.04010,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066279099291
17,3478100339,1000,823,823,1.2624662,-0.03853,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066280069583
18,3478101339,1000,823,823,1.2624662,-0.03701,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066281183625
19,3478102339,1000,823,823,1.2624662,-0.03556,39,81,2114,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066282327208
20,3478103339,1000,823,823,1.2624662,-0.03417,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066283004833
21,3478104339,1000,823,823,1.2624662,-0.03283,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066284043708
22,3478105339,1000,823,823,1.2624662,-0.03154,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066285140375
23,3478106339,1000,823,823,1.2624662,-0.03031,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066285873208
24,3478107339,1000,823,823,1.2624662,-0.02912,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066286733250
25,3478108339,1000,823,823,1.2624662,-0.02798,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066287922041
26,3478109339,1000,824,824,1.2640002,0.03327,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066288860791
27,3478110339,1000,823,823,1.2624662,-0.02818,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066289787041
28,3478111339,1000,823,823,1.2624662,-0.02708,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066290785666
29,3478112339,1000,823,823,1.2624662,-0.02602,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066291739541
30,3478113339,1000,823,823,1.2624662,-0.02500,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066292826000
31,3478114339,1000,823,823,1.2624662,-0.02402,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066293760833
32,3478115339,1000,823,823,1.2624662,-0.02307,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066294898250
33,3478116339,1000,823,823,1.2624662,-0.02217,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066295741291
34,3478117339,1000,823,823,1.2624662,-0.02130,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066296761625
35,3478118339,1000,823,823,1.2624662,-0.02046,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066297732000
36,3478119339,1000,823,823,1.2624662,-0.01966,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066298795250
37,3478120339,1000,823,823,1.2624662,-0.01889,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066299685583
38,3478121339,1000,823,823,1.2624662,-0.01815,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066300633083
39,3478122339,1000,823,823,1.2624662,-0.01744,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066301637000
40,3478123339,1000,823,823,1.2624662,-0.01676,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066302684208
41,3478124339,1000,823,823,1.2624662,-0.01610,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066303663708
42,3478125339,1000,823,823,1.2624662,-0.01547,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758066304603125
