seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,3462497339,0,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050677795791
1,3462498339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050678510166
2,3462499339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050679184041
3,3462500339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050679905041
4,3462501339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050680989500
5,3462502339,1000,1556,1556,2.3868742,0.00000,39,128,2019,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050682511125
6,3462503339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050683601500
7,3462504339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050684233875
8,3462505339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050684801166
9,3462506339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050685850708
10,3462507339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050686856000
11,3462508339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050687876916
12,3462509339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050688838041
13,3462510339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050689893291
14,3462511339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050690855541
15,3462512339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050691864333
16,3462513339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050692702708
17,3462514339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050693730625
18,3462515339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050694698166
19,3462516339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050695675583
20,3462517339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050696701666
21,3462518339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050697741000
22,3462519339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050698785500
23,3462520339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050699751458
24,3462521339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050700864208
25,3462522339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050701834333
26,3462523339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050702793583
27,3462524339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050703908041
28,3462525339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050704721333
29,3462526339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050705691916
30,3462527339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050706682916
31,3462528339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050707666166
32,3462529339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050708754791
33,3462530339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050709728041
34,3462531339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050710731708
35,3462532339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050711719291
36,3462533339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050712736583
37,3462534339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050713762333
38,3462535339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050714803541
39,3462536339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050715795416
40,3462537339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050716795708
41,3462538339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050717803375
42,3462539339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050718769208
43,3462540339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050719735791
44,3462541339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050720739541
45,3462542339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050721763875
46,3462543339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050722797166
47,3462544339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050723791083
48,3462545339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050724821000
49,3462546339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050725836875
50,3462547339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050726819375
51,3462548339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050727738541
52,3462549339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050728808375
53,3462550339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050729773958
54,3462551339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050730760708
55,3462552339,1000,1556,1556,2.3868742,0.00000,39,128,2018,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050732257916
56,3462553339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050732808541
57,3462554339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050733751916
58,3462555339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050734756458
59,3462556339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050735756500
60,3462557339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050736708541
61,3462558339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050737740666
62,3462559339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050739566125
63,3462560339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050740718875
64,3462561339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050741046458
65,3462562339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050741581375
66,3462563339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050742563291
67,3462564339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050743623250
68,3462565339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050744625458
69,3462566339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050745686458
70,3462567339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050746617250
71,3462568339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050747624041
72,3462569339,1000,1556,1556,2.3868742,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758050748607291
