t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
135933.0,0.0,-3.879,0.011,0.0,0.0,0.0,-1.0,0.0,0.0,102.0,526.0
13594.0,0.0,-3.0879,0.001,0.0,0.0,0.0,1.0,0.0,0.0,102.0,528.0
136095.0,0.0,-3.0879,0.09,0.0,0.0,0.0,1.0,0.0,0.0,102.0,52.0
136136.0,0.0,-3.0894,-0.03,0.0,0.0,0.0,-1.0,0.0,0.0,102.0,526.0
13616.0,0.0,-3.0894,0.002,0.0,0.0,0.0,-1.0,0.0,0.0,102.0,528.0
