seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,2324199339,0,1855,1855,2.8455343,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912376011458
1,2324200339,1000,1855,1855,2.8455343,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912376938666
2,2324201339,1000,1855,1855,2.8455343,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912378026916
3,2324202339,1000,1855,1855,2.8455343,0.00000,39,101,2055,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912379426583
4,2324203339,1000,1856,1856,2.8470683,0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912380323916
5,2324204339,1000,1856,1856,2.8470683,0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912381173583
6,2324205339,1000,1855,1855,2.8455343,-0.00462,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912382019791
7,2324206339,1000,1855,1855,2.8455343,-0.00444,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912382920125
8,2324207339,1000,1856,1856,2.8470683,0.05588,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912384029625
9,2324208339,1000,1855,1855,2.8455343,-0.00646,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912384850500
10,2324209339,1000,1856,1856,2.8470683,0.05394,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912385818583
11,2324210339,1000,1855,1855,2.8455343,-0.00832,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912386787958
12,2324211339,1000,1856,1856,2.8470683,0.05215,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756912387769333
