seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,777257339,0,1544,1544,2.3684664,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365429305416
1,777258339,1000,1544,1544,2.3684664,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365430458416
2,777259339,1000,1543,1543,2.3669324,-0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365431527666
3,777260339,1000,1543,1543,2.3669324,-0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365432654250
4,777261339,1000,1543,1543,2.3669324,-0.05552,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365433333666
5,777262339,1000,1543,1543,2.3669324,-0.05335,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365434548458
6,777263339,1000,1543,1543,2.3669324,-0.05125,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365435315958
7,777264339,1000,1543,1543,2.3669324,-0.04925,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365436297291
8,777265339,1000,1544,1544,2.3684664,0.01283,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365437247541
9,777266339,1000,1543,1543,2.3669324,-0.04782,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365438303541
10,777267339,1000,1543,1543,2.3669324,-0.04594,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365439252375
11,777268339,1000,1543,1543,2.3669324,-0.04414,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365440263583
12,777269339,1000,1543,1543,2.3669324,-0.04241,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365441235916
13,777270339,1000,1543,1543,2.3669324,-0.04075,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365442185791
14,777271339,1000,1543,1543,2.3669324,-0.03915,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365443140625
15,777272339,1000,1543,1543,2.3669324,-0.03761,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365444139458
16,777273339,1000,1543,1543,2.3669324,-0.03614,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365445137916
17,777274339,1000,1544,1544,2.3684664,0.02543,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365446140916
18,777275339,1000,1543,1543,2.3669324,-0.03572,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365447168375
19,777276339,1000,1543,1543,2.3669324,-0.03432,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365448155500
20,777277339,1000,1543,1543,2.3669324,-0.03297,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365449214208
21,777278339,1000,1543,1543,2.3669324,-0.03168,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,755365450050541
