seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,2080322339,0,1946,1946,2.9851267,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668498282500
1,2080323339,1000,1947,1947,2.9866607,0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668498774708
2,2080324339,1000,1946,1946,2.9851267,-0.00236,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668499898583
3,2080325339,1000,1946,1946,2.9851267,-0.00227,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668501357000
4,2080326339,1000,1946,1946,2.9851267,-0.00218,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668502258958
5,2080327339,1000,1946,1946,2.9851267,-0.00209,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668503222875
6,2080328339,1000,1946,1946,2.9851267,-0.00201,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668504187333
7,2080329339,1000,1947,1947,2.9866607,0.05822,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668505017166
8,2080330339,1000,1946,1946,2.9851267,-0.00421,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668505988625
9,2080331339,1000,1947,1947,2.9866607,0.05610,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668506991791
10,2080332339,1000,1946,1946,2.9851267,-0.00625,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668508006958
11,2080333339,1000,1947,1947,2.9866607,0.05415,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668508981875
12,2080334339,1000,1946,1946,2.9851267,-0.00813,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668509957416
13,2080335339,1000,1946,1946,2.9851267,-0.00781,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668510958125
14,2080336339,1000,1946,1946,2.9851267,-0.00750,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668511983416
15,2080337339,1000,1946,1946,2.9851267,-0.00721,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668512988250
16,2080338339,1000,1947,1947,2.9866607,0.05322,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668513970250
17,2080339339,1000,1946,1946,2.9851267,-0.00901,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668514881916
18,2080340339,1000,1947,1947,2.9866607,0.05149,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668515870250
19,2080341339,1000,1947,1947,2.9866607,0.04947,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668516797125
20,2080342339,1000,1946,1946,2.9851267,-0.01262,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668517831958
21,2080343339,1000,1946,1946,2.9851267,-0.01212,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668518973583
22,2080344339,1000,1946,1946,2.9851267,-0.01165,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668519976250
23,2080345339,1000,1947,1947,2.9866607,0.04896,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668520953458
24,2080346339,1000,1947,1947,2.9866607,0.04704,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668521951458
25,2080347339,1000,1946,1946,2.9851267,-0.01495,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668522916458
26,2080348339,1000,1947,1947,2.9866607,0.04578,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668523909791
27,2080349339,1000,1946,1946,2.9851267,-0.01616,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668524882500
28,2080350339,1000,1946,1946,2.9851267,-0.01553,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668525871583
29,2080351339,1000,1947,1947,2.9866607,0.04523,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668526894625
30,2080352339,1000,1947,1947,2.9866607,0.04345,39,128,2022,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668528297375
31,2080353339,1000,1946,1946,2.9851267,-0.01840,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668528957750
32,2080354339,1000,1946,1946,2.9851267,-0.01768,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668529962375
33,2080355339,1000,1947,1947,2.9866607,0.04317,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668530948833
34,2080356339,1000,1946,1946,2.9851267,-0.01868,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668531940708
35,2080357339,1000,1947,1947,2.9866607,0.04220,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668532919875
36,2080358339,1000,1946,1946,2.9851267,-0.01960,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668533814041
37,2080359339,1000,1946,1946,2.9851267,-0.01883,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668534833125
38,2080360339,1000,1947,1947,2.9866607,0.04206,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668535847916
39,2080361339,1000,1947,1947,2.9866607,0.04041,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668536731083
40,2080362339,1000,1946,1946,2.9851267,-0.02132,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668537689875
41,2080363339,1000,1946,1946,2.9851267,-0.02049,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668538736458
42,2080364339,1000,1946,1946,2.9851267,-0.01969,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,756668539756750
