seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
395.0,242834553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
396.0,242836553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
397.0,242838553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
398.0,242840553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
399.0,242842553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
400.0,242844553.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
401.0,242846553.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
402.0,242848557.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
403.0,242850557.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
404.0,242852557.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
405.0,242854560.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
406.0,242856561.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
407.0,242858568.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
408.0,242860568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
409.0,242862568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
410.0,242864568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
411.0,242866568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
412.0,242868568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
413.0,242870568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
414.0,242872568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
415.0,242874568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
416.0,242876568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
417.0,242878568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
418.0,242880568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
419.0,242882568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
420.0,242884568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
421.0,242886568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
422.0,242888568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
423.0,242890568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
424.0,242892568.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
425.0,242894568.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
426.0,242896571.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
427.0,242898571.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
428.0,242900575.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
429.0,242902575.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
430.0,242904575.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
431.0,242906575.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
432.0,242908575.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
433.0,242910579.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
434.0,242912580.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
435.0,242914580.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
436.0,242916587.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
437.0,242918587.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
438.0,242920594.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
439.0,242922594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
440.0,242924594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
441.0,242926594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
442.0,242928594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
443.0,242930594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
444.0,242932594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
445.0,242934594.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
446.0,242936597.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
447.0,242938597.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
448.0,242940597.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
449.0,242942598.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
450.0,242944598.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
451.0,242946601.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
452.0,242948601.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
453.0,242950601.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
454.0,242952601.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
455.0,242954602.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
456.0,242956609.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
457.0,242958609.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
458.0,242960609.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
459.0,242962612.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
460.0,242964613.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
461.0,242966620.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
462.0,242968620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
463.0,242970620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
464.0,242972620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
465.0,242974620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
466.0,242976620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
467.0,242978620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
468.0,242980620.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
469.0,242982623.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
470.0,242984623.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
471.0,242986624.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
472.0,242988624.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
473.0,242990627.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
474.0,242992627.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
475.0,242994627.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
476.0,242996630.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
477.0,242998634.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
478.0,243000634.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
479.0,243002635.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
480.0,243004635.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
481.0,243006642.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
482.0,243008642.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
483.0,243010642.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
484.0,243012642.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
485.0,243014646.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
486.0,243016646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
487.0,243018646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
488.0,243020646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
489.0,243022646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
490.0,243024646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
491.0,243026646.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
492.0,243028648.0,2002.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
493.0,243030649.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
494.0,243032649.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
495.0,243034650.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
496.0,243036650.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
497.0,243038650.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
498.0,243040650.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
499.0,243042657.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
500.0,243044660.0,2003.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
501.0,243046660.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
502.0,243048660.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
503.0,243050664.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
504.0,243052664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
505.0,243054664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
506.0,243056664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
507.0,243058664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
508.0,243060664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
509.0,243062664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
510.0,243064664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
511.0,243066664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
512.0,243068664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
513.0,243070664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
514.0,243072664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
515.0,243074664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
516.0,243076664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
517.0,243078664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
518.0,243080664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
519.0,243082664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
520.0,243084664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
521.0,243086664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
522.0,243088664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
523.0,243090664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
524.0,243092664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
525.0,243094664.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
526.0,243096664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
527.0,243098664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
528.0,243100664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
529.0,243102664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
530.0,243104664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
531.0,243106664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
532.0,243108664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
533.0,243110664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
534.0,243112664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
535.0,243114664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
536.0,243116664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
537.0,243118664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
538.0,243120664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
539.0,243122664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
540.0,243124664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
541.0,243126664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
542.0,243128664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
543.0,243130664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
544.0,243132664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
545.0,243134664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
546.0,243136664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
547.0,243138664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
548.0,243140664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
549.0,243142664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
550.0,243144664.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
551.0,243146664.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
552.0,243148668.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
553.0,243150669.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
554.0,243152676.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
555.0,243154676.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
556.0,243156676.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
557.0,243158683.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
558.0,243160687.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
559.0,243162687.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
560.0,243164694.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
561.0,243166694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
562.0,243168694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
563.0,243170694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
564.0,243172694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
565.0,243174694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
566.0,243176694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
567.0,243178694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
568.0,243180694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
569.0,243182694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
570.0,243184694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
571.0,243186694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
572.0,243188694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
573.0,243190694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
574.0,243192694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
575.0,243194694.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
576.0,243196694.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
577.0,243198698.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
578.0,243200698.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
579.0,243202698.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
580.0,243204698.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
581.0,243206701.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
582.0,243208705.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
583.0,243210709.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
584.0,243212713.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
585.0,243214716.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
586.0,243216720.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
587.0,243218723.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
588.0,243220728.0,2005.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
589.0,243222731.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
590.0,243224735.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
591.0,243226738.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
592.0,243228742.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
593.0,243230746.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
594.0,243232750.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
595.0,243234753.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
596.0,243236757.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
597.0,243238761.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
598.0,243240764.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
599.0,243242768.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
600.0,243244772.0,2004.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
601.0,243246779.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
602.0,243248779.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
603.0,243250783.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
604.0,243252787.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
605.0,243254790.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
606.0,243256794.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
607.0,243258797.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
608.0,243260798.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
609.0,243262798.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
610.0,243264805.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
611.0,243266805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
612.0,243268805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
613.0,243270805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
614.0,243272805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
615.0,243274805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
616.0,243276805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
617.0,243278805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
618.0,243280805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
619.0,243282805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
620.0,243284805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
621.0,243286805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
622.0,243288805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
623.0,243290805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
624.0,243292805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
625.0,243294805.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
626.0,243296805.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
627.0,243298809.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
628.0,243300812.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
629.0,243302812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
630.0,243304812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
631.0,243306812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
632.0,243308812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
633.0,243310812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
634.0,243312812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
635.0,243314812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
636.0,243316812.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
637.0,243318813.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
638.0,243320820.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
639.0,243322820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
640.0,243324820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
641.0,243326820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
642.0,243328820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
643.0,243330820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
644.0,243332820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
645.0,243334820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
646.0,243336820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
647.0,243338820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
648.0,243340820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
649.0,243342820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
650.0,243344820.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
651.0,243346820.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
652.0,243348824.0,2004.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
653.0,243350827.0,2003.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
654.0,243352827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
655.0,243354827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
656.0,243356827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
657.0,243358827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
658.0,243360827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
659.0,243362827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
660.0,243364827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
661.0,243366827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
662.0,243368827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
663.0,243370827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
664.0,243372827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
665.0,243374827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
666.0,243376827.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
667.0,243378828.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
668.0,243380835.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
669.0,243382835.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
670.0,243384842.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
671.0,243386842.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
672.0,243388842.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
673.0,243390842.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
674.0,243392842.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
675.0,243394842.0,2000.0,1564.0,0.0,0.0,-0.0,72.0,103.0,0.0
676.0,243396847.0,2005.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
677.0,243398849.0,2002.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
678.0,243400849.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
679.0,243402850.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
680.0,243404857.0,2007.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
681.0,243406862.0,2005.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
682.0,243408868.0,2006.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
683.0,243410868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
684.0,243412868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
685.0,243414868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
686.0,243416868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
687.0,243418868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
688.0,243420868.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
689.0,243422870.0,2002.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
690.0,243424871.0,2001.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
691.0,243426871.0,2000.0,1564.0,0.0,0.0,-0.0,-1.0,-1.0,0.0
