seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
33.0,21447139.0,2004.0,1504.0,98.0,0.1503301,2.07053,-1.0,-1.0,0.0
34.0,21449142.0,2003.0,1504.0,98.0,0.1503301,1.82206,-1.0,-1.0,0.0
35.0,21451147.0,2005.0,1506.0,100.0,0.1533981,1.78704,-1.0,-1.0,0.0
36.0,21453150.0,2003.0,1506.0,100.0,0.1533981,1.57259,-1.0,-1.0,0.0
37.0,21455154.0,2004.0,1507.0,101.0,0.1549321,1.47574,-1.0,-1.0,0.0
38.0,21457159.0,2005.0,1510.0,104.0,0.159534,1.57408,-1.0,-1.0,0.0
39.0,21459165.0,2006.0,1511.0,105.0,0.161068,1.47695,-1.0,-1.0,0.0
40.0,21461168.0,2003.0,1512.0,106.0,0.162602,1.39162,-1.0,-1.0,0.0
41.0,21463169.0,2001.0,1513.0,107.0,0.1641359,1.31662,-1.0,-1.0,0.0
42.0,21465169.0,2000.0,1514.0,108.0,0.1656699,1.25066,-1.0,-1.0,0.0
43.0,21467169.0,2000.0,1514.0,108.0,0.1656699,1.10058,-1.0,-1.0,0.0
44.0,21469169.0,2000.0,1514.0,108.0,0.1656699,0.96851,-1.0,-1.0,0.0
45.0,21471169.0,2000.0,1513.0,107.0,0.1641359,0.76025,-1.0,-1.0,0.0
46.0,21473169.0,2000.0,1512.0,106.0,0.162602,0.57698,-1.0,-1.0,0.0
47.0,21475169.0,2000.0,1511.0,105.0,0.161068,0.41571,-1.0,-1.0,0.0
48.0,21477169.0,2000.0,1509.0,103.0,0.158,0.18174,-1.0,-1.0,0.0
49.0,21479169.0,2000.0,1507.0,101.0,0.1549321,-0.02414,-1.0,-1.0,0.0
50.0,21481169.0,2000.0,1505.0,99.0,0.1518641,-0.20532,80.0,103.0,0.0
51.0,21483173.0,2004.0,1503.0,97.0,0.1487961,-0.3644,-1.0,-1.0,0.0
52.0,21485176.0,2003.0,1500.0,94.0,0.1441942,-0.59637,-1.0,-1.0,0.0
53.0,21487176.0,2000.0,1498.0,92.0,0.1411262,-0.70888,-1.0,-1.0,0.0
54.0,21489176.0,2000.0,1495.0,89.0,0.1365243,-0.89993,-1.0,-1.0,0.0
55.0,21491180.0,2004.0,1492.0,86.0,0.1319223,-1.06751,-1.0,-1.0,0.0
56.0,21493180.0,2000.0,1489.0,83.0,0.1273204,-1.21552,-1.0,-1.0,0.0
57.0,21495180.0,2000.0,1485.0,79.0,0.1211845,-1.43782,-1.0,-1.0,0.0
58.0,21497181.0,2001.0,1482.0,76.0,0.1165825,-1.54126,-1.0,-1.0,0.0
59.0,21499187.0,2006.0,1479.0,73.0,0.1119806,-1.6316,-1.0,-1.0,0.0
60.0,21501189.0,2002.0,1477.0,71.0,0.1089126,-1.6197,-1.0,-1.0,0.0
61.0,21503199.0,2010.0,1473.0,67.0,0.1027767,-1.79166,-1.0,-1.0,0.0
62.0,21505199.0,2000.0,1470.0,64.0,0.0981748,-1.85278,-1.0,-1.0,0.0
63.0,21507199.0,2000.0,1466.0,60.0,0.0920388,-1.9986,-1.0,-1.0,0.0
64.0,21509200.0,2001.0,1463.0,57.0,0.0874369,-2.03475,-1.0,-1.0,0.0
65.0,21511203.0,2003.0,1460.0,54.0,0.082835,-2.06628,-1.0,-1.0,0.0
66.0,21513203.0,2000.0,1457.0,51.0,0.078233,-2.09444,-1.0,-1.0,0.0
67.0,21515210.0,2007.0,1453.0,47.0,0.0720971,-2.20998,-1.0,-1.0,0.0
68.0,21517210.0,2000.0,1450.0,44.0,0.0674952,-2.2209,-1.0,-1.0,0.0
69.0,21519210.0,2000.0,1447.0,41.0,0.0628932,-2.23051,-1.0,-1.0,0.0
70.0,21521210.0,2000.0,1444.0,38.0,0.0582913,-2.23896,-1.0,-1.0,0.0
71.0,21523210.0,2000.0,1440.0,34.0,0.0521553,-2.33844,-1.0,-1.0,0.0
72.0,21525214.0,2004.0,1436.0,30.0,0.0460194,-2.42525,-1.0,-1.0,0.0
73.0,21527215.0,2001.0,1431.0,25.0,0.0383495,-2.59418,-1.0,-1.0,0.0
74.0,21529221.0,2006.0,1425.0,19.0,0.0291456,-2.83346,-1.0,-1.0,0.0
75.0,21531222.0,2001.0,1420.0,14.0,0.0214757,-2.95341,84.0,103.0,0.0
76.0,21533225.0,2003.0,1415.0,9.0,0.0138058,-3.05851,-1.0,-1.0,0.0
77.0,21535229.0,2004.0,1411.0,5.0,0.0076699,-3.05891,-1.0,-1.0,0.0
78.0,21537232.0,2003.0,1406.0,0.0,0.0,-3.15134,-1.0,-1.0,0.0
79.0,21539236.0,2004.0,1401.0,-5.0,-0.0076699,-3.23246,-1.0,-1.0,0.0
80.0,21541236.0,2000.0,1397.0,-9.0,-0.0138058,-3.21272,-1.0,-1.0,0.0
81.0,21543237.0,2001.0,1392.0,-14.0,-0.0214757,-3.28716,-1.0,-1.0,0.0
82.0,21545240.0,2003.0,1388.0,-18.0,-0.0276117,-3.2603,-1.0,-1.0,0.0
83.0,21547240.0,2000.0,1385.0,-21.0,-0.0322136,-3.14518,-1.0,-1.0,0.0
84.0,21549240.0,2000.0,1381.0,-25.0,-0.0383495,-3.13592,-1.0,-1.0,0.0
85.0,21551240.0,2000.0,1377.0,-29.0,-0.0444854,-3.12776,-1.0,-1.0,0.0
86.0,21553240.0,2000.0,1375.0,-31.0,-0.0475534,-2.93651,-1.0,-1.0,0.0
87.0,21555240.0,2000.0,1372.0,-34.0,-0.0521553,-2.86024,-1.0,-1.0,0.0
88.0,21557240.0,2000.0,1369.0,-37.0,-0.0567573,-2.79313,-1.0,-1.0,0.0
89.0,21559240.0,2000.0,1367.0,-39.0,-0.0598252,-2.64203,-1.0,-1.0,0.0
90.0,21561240.0,2000.0,1365.0,-41.0,-0.0628932,-2.50907,-1.0,-1.0,0.0
91.0,21563240.0,2000.0,1363.0,-43.0,-0.0659612,-2.39206,-1.0,-1.0,0.0
92.0,21565240.0,2000.0,1362.0,-44.0,-0.0674952,-2.19705,-1.0,-1.0,0.0
93.0,21567243.0,2003.0,1360.0,-46.0,-0.0705631,-2.1172,-1.0,-1.0,0.0
94.0,21569244.0,2001.0,1359.0,-47.0,-0.0720971,-1.95513,-1.0,-1.0,0.0
95.0,21571244.0,2000.0,1357.0,-49.0,-0.0751651,-1.90459,-1.0,-1.0,0.0
96.0,21573244.0,2000.0,1356.0,-50.0,-0.076699,-1.76808,-1.0,-1.0,0.0
97.0,21575247.0,2003.0,1355.0,-51.0,-0.078233,-1.64781,-1.0,-1.0,0.0
98.0,21577247.0,2000.0,1354.0,-52.0,-0.079767,-1.54211,-1.0,-1.0,0.0
99.0,21579247.0,2000.0,1353.0,-53.0,-0.081301,-1.4491,-1.0,-1.0,0.0
100.0,21581247.0,2000.0,1352.0,-54.0,-0.082835,-1.36725,82.0,103.0,0.0
101.0,21583251.0,2004.0,1351.0,-55.0,-0.0843689,-1.29503,-1.0,-1.0,0.0
102.0,21585251.0,2000.0,1351.0,-55.0,-0.0843689,-1.13963,-1.0,-1.0,0.0
103.0,21587251.0,2000.0,1350.0,-56.0,-0.0859029,-1.09491,-1.0,-1.0,0.0
104.0,21589251.0,2000.0,1348.0,-58.0,-0.0889709,-1.1476,-1.0,-1.0,0.0
105.0,21591251.0,2000.0,1347.0,-59.0,-0.0905049,-1.10193,-1.0,-1.0,0.0
106.0,21593252.0,2001.0,1345.0,-61.0,-0.0935728,-1.15368,-1.0,-1.0,0.0
107.0,21595252.0,2000.0,1344.0,-62.0,-0.0951068,-1.10728,-1.0,-1.0,0.0
108.0,21597258.0,2006.0,1342.0,-64.0,-0.0981748,-1.15793,-1.0,-1.0,0.0
109.0,21599259.0,2001.0,1340.0,-66.0,-0.1012427,-1.20297,-1.0,-1.0,0.0
110.0,21601262.0,2003.0,1338.0,-68.0,-0.1043107,-1.24241,-1.0,-1.0,0.0
111.0,21603262.0,2000.0,1336.0,-70.0,-0.1073787,-1.2774,-1.0,-1.0,0.0
112.0,21605262.0,2000.0,1333.0,-73.0,-0.1119806,-1.40023,-1.0,-1.0,0.0
113.0,21607262.0,2000.0,1330.0,-76.0,-0.1165825,-1.50832,-1.0,-1.0,0.0
114.0,21609262.0,2000.0,1328.0,-78.0,-0.1196505,-1.5114,-1.0,-1.0,0.0
115.0,21611262.0,2000.0,1324.0,-82.0,-0.1257864,-1.69819,-1.0,-1.0,0.0
116.0,21613262.0,2000.0,1321.0,-85.0,-0.1303884,-1.77052,-1.0,-1.0,0.0
117.0,21615262.0,2000.0,1318.0,-88.0,-0.1349903,-1.83417,-1.0,-1.0,0.0
118.0,21617266.0,2004.0,1315.0,-91.0,-0.1395922,-1.88964,-1.0,-1.0,0.0
119.0,21619266.0,2000.0,1311.0,-95.0,-0.1457282,-2.03104,-1.0,-1.0,0.0
120.0,21621270.0,2004.0,1309.0,-97.0,-0.1487961,-1.97102,-1.0,-1.0,0.0
121.0,21623273.0,2003.0,1305.0,-101.0,-0.1549321,-2.1021,-1.0,-1.0,0.0
122.0,21625277.0,2004.0,1303.0,-103.0,-0.158,-2.03356,-1.0,-1.0,0.0
123.0,21627281.0,2004.0,1300.0,-106.0,-0.162602,-2.0651,-1.0,-1.0,0.0
124.0,21629284.0,2003.0,1297.0,-109.0,-0.1672039,-2.09299,-1.0,-1.0,0.0
125.0,21631288.0,2004.0,1294.0,-112.0,-0.1718058,-2.1174,68.0,103.0,0.0
126.0,21633288.0,2000.0,1291.0,-115.0,-0.1764078,-2.13943,-1.0,-1.0,0.0
127.0,21635288.0,2000.0,1287.0,-119.0,-0.1825437,-2.25085,-1.0,-1.0,0.0
128.0,21637288.0,2000.0,1284.0,-122.0,-0.1871457,-2.25686,-1.0,-1.0,0.0
129.0,21639292.0,2004.0,1281.0,-125.0,-0.1917476,-2.26161,-1.0,-1.0,0.0
130.0,21641295.0,2003.0,1278.0,-128.0,-0.1963495,-2.26592,-1.0,-1.0,0.0
131.0,21643299.0,2004.0,1275.0,-131.0,-0.2009515,-2.26957,-1.0,-1.0,0.0
132.0,21645303.0,2004.0,1271.0,-135.0,-0.2070874,-2.36464,-1.0,-1.0,0.0
133.0,21647306.0,2003.0,1267.0,-139.0,-0.2132233,-2.44849,-1.0,-1.0,0.0
134.0,21649311.0,2005.0,1264.0,-142.0,-0.2178253,-2.4301,-1.0,-1.0,0.0
135.0,21651314.0,2003.0,1260.0,-146.0,-0.2239612,-2.50609,-1.0,-1.0,0.0
136.0,21653319.0,2005.0,1257.0,-149.0,-0.2285631,-2.48079,-1.0,-1.0,0.0
137.0,21655321.0,2002.0,1253.0,-153.0,-0.2346991,-2.55088,-1.0,-1.0,0.0
138.0,21657325.0,2004.0,1250.0,-156.0,-0.239301,-2.52034,-1.0,-1.0,0.0
139.0,21659329.0,2004.0,1246.0,-160.0,-0.2454369,-2.58532,-1.0,-1.0,0.0
140.0,21661334.0,2005.0,1243.0,-163.0,-0.2500389,-2.55051,-1.0,-1.0,0.0
141.0,21663340.0,2006.0,1240.0,-166.0,-0.2546408,-2.51974,-1.0,-1.0,0.0
142.0,21665344.0,2004.0,1237.0,-169.0,-0.2592427,-2.49294,-1.0,-1.0,0.0
143.0,21667349.0,2005.0,1233.0,-173.0,-0.2653787,-2.56102,-1.0,-1.0,0.0
144.0,21669351.0,2002.0,1230.0,-176.0,-0.2699806,-2.52954,-1.0,-1.0,0.0
145.0,21671354.0,2003.0,1227.0,-179.0,-0.2745826,-2.5017,-1.0,-1.0,0.0
146.0,21673359.0,2005.0,1223.0,-183.0,-0.2807185,-2.56873,-1.0,-1.0,0.0
147.0,21675362.0,2003.0,1220.0,-186.0,-0.2853204,-2.53619,-1.0,-1.0,0.0
148.0,21677366.0,2004.0,1216.0,-190.0,-0.2914563,-2.59926,-1.0,-1.0,0.0
149.0,21679370.0,2004.0,1213.0,-193.0,-0.2960583,-2.56292,-1.0,-1.0,0.0
150.0,21681373.0,2003.0,1209.0,-197.0,-0.3021942,-2.62297,68.0,103.0,0.0
151.0,21683373.0,2000.0,1206.0,-200.0,-0.3067962,-2.58433,-1.0,-1.0,0.0
152.0,21685373.0,2000.0,1202.0,-204.0,-0.3129321,-2.64237,-1.0,-1.0,0.0
153.0,21687377.0,2004.0,1199.0,-207.0,-0.317534,-2.60085,-1.0,-1.0,0.0
154.0,21689381.0,2004.0,1195.0,-211.0,-0.3236699,-2.65617,-1.0,-1.0,0.0
155.0,21691385.0,2004.0,1192.0,-214.0,-0.3282719,-2.61299,-1.0,-1.0,0.0
156.0,21693391.0,2006.0,1188.0,-218.0,-0.3344078,-2.66649,-1.0,-1.0,0.0
157.0,21695395.0,2004.0,1185.0,-221.0,-0.3390098,-2.62208,-1.0,-1.0,0.0
158.0,21697399.0,2004.0,1181.0,-225.0,-0.3451457,-2.67485,-1.0,-1.0,0.0
159.0,21699400.0,2001.0,1177.0,-229.0,-0.3512816,-2.72184,-1.0,-1.0,0.0
160.0,21701406.0,2006.0,1174.0,-232.0,-0.3558835,-2.67051,-1.0,-1.0,0.0
161.0,21703407.0,2001.0,1170.0,-236.0,-0.3620195,-2.71802,-1.0,-1.0,0.0
162.0,21705410.0,2003.0,1167.0,-239.0,-0.3666214,-2.66756,-1.0,-1.0,0.0
163.0,21707414.0,2004.0,1163.0,-243.0,-0.3727573,-2.71487,-1.0,-1.0,0.0
164.0,21709417.0,2003.0,1159.0,-247.0,-0.3788933,-2.75669,-1.0,-1.0,0.0
165.0,21711422.0,2005.0,1156.0,-250.0,-0.3834952,-2.70132,-1.0,-1.0,0.0
166.0,21713425.0,2003.0,1152.0,-254.0,-0.3896311,-2.74476,-1.0,-1.0,0.0
167.0,21715429.0,2004.0,1148.0,-258.0,-0.395767,-2.78281,-1.0,-1.0,0.0
168.0,21717429.0,2000.0,1144.0,-262.0,-0.401903,-2.81703,-1.0,-1.0,0.0
169.0,21719429.0,2000.0,1140.0,-266.0,-0.4080389,-2.84714,-1.0,-1.0,0.0
170.0,21721433.0,2004.0,1136.0,-270.0,-0.4141748,-2.87291,-1.0,-1.0,0.0
171.0,21723438.0,2005.0,1132.0,-274.0,-0.4203107,-2.89539,-1.0,-1.0,0.0
172.0,21725440.0,2002.0,1128.0,-278.0,-0.4264466,-2.91573,-1.0,-1.0,0.0
173.0,21727444.0,2004.0,1124.0,-282.0,-0.4325826,-2.93327,-1.0,-1.0,0.0
174.0,21729448.0,2004.0,1120.0,-286.0,-0.4387185,-2.94869,-1.0,-1.0,0.0
175.0,21731451.0,2003.0,1116.0,-290.0,-0.4448544,-2.96246,70.0,103.0,0.0
176.0,21733451.0,2000.0,1111.0,-295.0,-0.4525243,-3.06716,-1.0,-1.0,0.0
177.0,21735451.0,2000.0,1107.0,-299.0,-0.4586602,-3.06725,-1.0,-1.0,0.0
178.0,21737455.0,2004.0,1103.0,-303.0,-0.4647962,-3.0666,-1.0,-1.0,0.0
179.0,21739458.0,2003.0,1098.0,-308.0,-0.4724661,-3.15811,-1.0,-1.0,0.0
180.0,21741462.0,2004.0,1094.0,-312.0,-0.478602,-3.14656,-1.0,-1.0,0.0
181.0,21743466.0,2004.0,1089.0,-317.0,-0.4862719,-3.22825,-1.0,-1.0,0.0
182.0,21745469.0,2003.0,1084.0,-322.0,-0.4939418,-3.30036,-1.0,-1.0,0.0
183.0,21747475.0,2006.0,1079.0,-327.0,-0.5016117,-3.36314,-1.0,-1.0,0.0
184.0,21749477.0,2002.0,1073.0,-333.0,-0.5108156,-3.51124,-1.0,-1.0,0.0
185.0,21751481.0,2004.0,1068.0,-338.0,-0.5184855,-3.54917,-1.0,-1.0,0.0
186.0,21753484.0,2003.0,1063.0,-343.0,-0.5261554,-3.58277,-1.0,-1.0,0.0
187.0,21755489.0,2005.0,1058.0,-348.0,-0.5338253,-3.61189,-1.0,-1.0,0.0
188.0,21757492.0,2003.0,1052.0,-354.0,-0.5430292,-3.72987,-1.0,-1.0,0.0
189.0,21759496.0,2004.0,1047.0,-359.0,-0.5506991,-3.74156,-1.0,-1.0,0.0
190.0,21761499.0,2003.0,1042.0,-364.0,-0.558369,-3.75208,-1.0,-1.0,0.0
191.0,21763503.0,2004.0,1036.0,-370.0,-0.5675729,-3.85296,-1.0,-1.0,0.0
192.0,21765507.0,2004.0,1032.0,-374.0,-0.5737088,-3.75803,-1.0,-1.0,0.0
193.0,21767512.0,2005.0,1026.0,-380.0,-0.5829127,-3.85792,-1.0,-1.0,0.0
194.0,21769514.0,2002.0,1021.0,-385.0,-0.5905826,-3.8547,-1.0,-1.0,0.0
195.0,21771518.0,2004.0,1016.0,-390.0,-0.5982525,-3.85141,-1.0,-1.0,0.0
196.0,21773518.0,2000.0,1012.0,-394.0,-0.6043884,-3.7574,-1.0,-1.0,0.0
197.0,21775522.0,2004.0,1006.0,-400.0,-0.6135923,-3.85764,-1.0,-1.0,0.0
198.0,21777525.0,2003.0,1002.0,-404.0,-0.6197283,-3.76233,-1.0,-1.0,0.0
199.0,21779529.0,2004.0,996.0,-410.0,-0.6289321,-3.86198,-1.0,-1.0,0.0
200.0,21781532.0,2003.0,992.0,-414.0,-0.6350681,-3.76615,88.0,103.0,0.0
201.0,21783535.0,2003.0,987.0,-419.0,-0.6427379,-3.77371,-1.0,-1.0,0.0
202.0,21785537.0,2002.0,982.0,-424.0,-0.6504079,-3.7806,-1.0,-1.0,0.0
203.0,21787540.0,2003.0,978.0,-428.0,-0.6565438,-3.69454,-1.0,-1.0,0.0
204.0,21789540.0,2000.0,974.0,-432.0,-0.6626797,-3.61934,-1.0,-1.0,0.0
205.0,21791540.0,2000.0,970.0,-436.0,-0.6688156,-3.55318,-1.0,-1.0,0.0
206.0,21793541.0,2001.0,967.0,-439.0,-0.6734176,-3.40278,-1.0,-1.0,0.0
207.0,21795541.0,2000.0,964.0,-442.0,-0.6780195,-3.27056,-1.0,-1.0,0.0
208.0,21797544.0,2003.0,961.0,-445.0,-0.6826215,-3.1538,-1.0,-1.0,0.0
209.0,21799547.0,2003.0,959.0,-447.0,-0.6856894,-2.95914,-1.0,-1.0,0.0
210.0,21801551.0,2004.0,957.0,-449.0,-0.6887574,-2.78775,-1.0,-1.0,0.0
211.0,21803555.0,2004.0,956.0,-450.0,-0.6902913,-2.54508,-1.0,-1.0,0.0
212.0,21805555.0,2000.0,955.0,-451.0,-0.6918253,-2.33171,-1.0,-1.0,0.0
213.0,21807557.0,2002.0,954.0,-452.0,-0.6933593,-2.14385,-1.0,-1.0,0.0
214.0,21809559.0,2002.0,953.0,-453.0,-0.6948933,-1.97854,-1.0,-1.0,0.0
215.0,21811559.0,2000.0,950.0,-456.0,-0.6994953,-2.01723,-1.0,-1.0,0.0
216.0,21813566.0,2007.0,947.0,-459.0,-0.7040972,-2.05032,-1.0,-1.0,0.0
217.0,21815566.0,2000.0,944.0,-462.0,-0.7086991,-2.08039,-1.0,-1.0,0.0
218.0,21817570.0,2004.0,940.0,-466.0,-0.714835,-2.19817,-1.0,-1.0,0.0
219.0,21819570.0,2000.0,937.0,-469.0,-0.719437,-2.2105,-1.0,-1.0,0.0
220.0,21821574.0,2004.0,934.0,-472.0,-0.724039,-2.22081,-1.0,-1.0,0.0
221.0,21823581.0,2007.0,931.0,-475.0,-0.7286409,-2.22946,-1.0,-1.0,0.0
222.0,21825584.0,2003.0,928.0,-478.0,-0.7332428,-2.23763,-1.0,-1.0,0.0
223.0,21827588.0,2004.0,925.0,-481.0,-0.7378448,-2.24468,-1.0,-1.0,0.0
224.0,21829592.0,2004.0,922.0,-484.0,-0.7424467,-2.25089,-1.0,-1.0,0.0
225.0,21831592.0,2000.0,920.0,-486.0,-0.7455147,-2.16486,96.0,103.0,0.0
226.0,21833595.0,2003.0,918.0,-488.0,-0.7485826,-2.08887,-1.0,-1.0,0.0
227.0,21835596.0,2001.0,915.0,-491.0,-0.7531846,-2.11419,-1.0,-1.0,0.0
228.0,21837599.0,2003.0,912.0,-494.0,-0.7577865,-2.13619,-1.0,-1.0,0.0
229.0,21839600.0,2001.0,910.0,-496.0,-0.7608545,-2.06383,-1.0,-1.0,0.0
230.0,21841603.0,2003.0,908.0,-498.0,-0.7639225,-1.99998,-1.0,-1.0,0.0
231.0,21843603.0,2000.0,906.0,-500.0,-0.7669904,-1.94406,-1.0,-1.0,0.0
232.0,21845603.0,2000.0,905.0,-501.0,-0.7685243,-1.80281,-1.0,-1.0,0.0
233.0,21847603.0,2000.0,903.0,-503.0,-0.7715923,-1.77055,-1.0,-1.0,0.0
234.0,21849607.0,2004.0,902.0,-504.0,-0.7731263,-1.64994,-1.0,-1.0,0.0
235.0,21851607.0,2000.0,901.0,-505.0,-0.7746603,-1.54398,-1.0,-1.0,0.0
236.0,21853607.0,2000.0,900.0,-506.0,-0.7761943,-1.45074,-1.0,-1.0,0.0
237.0,21855610.0,2003.0,899.0,-507.0,-0.7777283,-1.36856,-1.0,-1.0,0.0
238.0,21857610.0,2000.0,898.0,-508.0,-0.7792622,-1.29637,-1.0,-1.0,0.0
239.0,21859614.0,2004.0,896.0,-510.0,-0.7823302,-1.32452,-1.0,-1.0,0.0
240.0,21861615.0,2001.0,896.0,-510.0,-0.7823302,-1.16557,-1.0,-1.0,0.0
241.0,21863618.0,2003.0,894.0,-512.0,-0.7853982,-1.20951,-1.0,-1.0,0.0
242.0,21865621.0,2003.0,893.0,-513.0,-0.7869322,-1.15627,-1.0,-1.0,0.0
243.0,21867622.0,2001.0,891.0,-515.0,-0.7900001,-1.2015,-1.0,-1.0,0.0
244.0,21869625.0,2003.0,890.0,-516.0,-0.7915341,-1.14922,-1.0,-1.0,0.0
245.0,21871625.0,2000.0,889.0,-517.0,-0.7930681,-1.10335,-1.0,-1.0,0.0
246.0,21873629.0,2004.0,887.0,-519.0,-0.796136,-1.15466,-1.0,-1.0,0.0
247.0,21875629.0,2000.0,886.0,-520.0,-0.79767,-1.10814,-1.0,-1.0,0.0
248.0,21877629.0,2000.0,885.0,-521.0,-0.799204,-1.0672,-1.0,-1.0,0.0
249.0,21879633.0,2004.0,884.0,-522.0,-0.800738,-1.03099,-1.0,-1.0,0.0
250.0,21881633.0,2000.0,883.0,-523.0,-0.802272,-0.99931,76.0,103.0,0.0
251.0,21883633.0,2000.0,882.0,-524.0,-0.8038059,-0.97144,-1.0,-1.0,0.0
252.0,21885639.0,2006.0,880.0,-526.0,-0.8068739,-1.03839,-1.0,-1.0,0.0
253.0,21887640.0,2001.0,879.0,-527.0,-0.8084079,-1.00578,-1.0,-1.0,0.0
254.0,21889644.0,2004.0,877.0,-529.0,-0.8114758,-1.06879,-1.0,-1.0,0.0
255.0,21891644.0,2000.0,876.0,-530.0,-0.8130098,-1.03258,-1.0,-1.0,0.0
256.0,21893644.0,2000.0,875.0,-531.0,-0.8145438,-1.00071,-1.0,-1.0,0.0
257.0,21895644.0,2000.0,873.0,-533.0,-0.8176118,-1.0647,-1.0,-1.0,0.0
258.0,21897645.0,2001.0,871.0,-535.0,-0.8206797,-1.12092,-1.0,-1.0,0.0
259.0,21899652.0,2007.0,870.0,-536.0,-0.8222137,-1.07813,-1.0,-1.0,0.0
260.0,21901659.0,2007.0,869.0,-537.0,-0.8237477,-1.04047,-1.0,-1.0,0.0
261.0,21903659.0,2000.0,867.0,-539.0,-0.8268157,-1.09969,-1.0,-1.0,0.0
262.0,21905659.0,2000.0,865.0,-541.0,-0.8298836,-1.15181,-1.0,-1.0,0.0
263.0,21907661.0,2002.0,863.0,-543.0,-0.8329515,-1.19748,-1.0,-1.0,0.0
264.0,21909662.0,2001.0,862.0,-544.0,-0.8344855,-1.14578,-1.0,-1.0,0.0
265.0,21911663.0,2001.0,860.0,-546.0,-0.8375535,-1.19227,-1.0,-1.0,0.0
266.0,21913670.0,2007.0,857.0,-549.0,-0.8421555,-1.32435,-1.0,-1.0,0.0
267.0,21915670.0,2000.0,856.0,-550.0,-0.8436894,-1.25747,-1.0,-1.0,0.0
268.0,21917670.0,2000.0,853.0,-553.0,-0.8482914,-1.38269,-1.0,-1.0,0.0
269.0,21919670.0,2000.0,850.0,-556.0,-0.8528933,-1.49288,-1.0,-1.0,0.0
270.0,21921670.0,2000.0,848.0,-558.0,-0.8559613,-1.49781,-1.0,-1.0,0.0
271.0,21923670.0,2000.0,845.0,-561.0,-0.8605632,-1.59419,-1.0,-1.0,0.0
272.0,21925670.0,2000.0,842.0,-564.0,-0.8651652,-1.67901,-1.0,-1.0,0.0
273.0,21927670.0,2000.0,838.0,-568.0,-0.8713011,-1.84568,-1.0,-1.0,0.0
