seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
20.0,407942152.0,2000.0,1389.0,0.0,0.0,8.55594,-1.0,-1.0,0.0
21.0,407944152.0,2000.0,1389.0,0.0,0.0,7.52922,-1.0,-1.0,0.0
22.0,407946152.0,2000.0,1389.0,0.0,0.0,6.62572,-1.0,-1.0,0.0
23.0,407948152.0,2000.0,1390.0,1.0,0.001534,5.92267,-1.0,-1.0,0.0
24.0,407950153.0,2001.0,1390.0,1.0,0.001534,5.21195,-1.0,-1.0,0.0
25.0,407952155.0,2002.0,1389.0,0.0,0.0,4.49457,95.0,103.0,0.0
26.0,407954160.0,2005.0,1390.0,1.0,0.001534,4.04703,-1.0,-1.0,0.0
27.0,407956163.0,2003.0,1389.0,0.0,0.0,3.46949,-1.0,-1.0,0.0
28.0,407958163.0,2000.0,1389.0,0.0,0.0,3.05315,-1.0,-1.0,0.0
29.0,407960167.0,2004.0,1389.0,0.0,0.0,2.68677,-1.0,-1.0,0.0
30.0,407962171.0,2004.0,1390.0,1.0,0.001534,2.45621,-1.0,-1.0,0.0
31.0,407964175.0,2004.0,1389.0,0.0,0.0,2.06961,-1.0,-1.0,0.0
32.0,407966181.0,2006.0,1390.0,1.0,0.001534,1.91302,-1.0,-1.0,0.0
33.0,407968185.0,2004.0,1389.0,0.0,0.0,1.5916,-1.0,-1.0,0.0
34.0,407970189.0,2004.0,1389.0,0.0,0.0,1.40061,-1.0,-1.0,0.0
35.0,407972193.0,2004.0,1389.0,0.0,0.0,1.23254,-1.0,-1.0,0.0
36.0,407974196.0,2003.0,1389.0,0.0,0.0,1.08463,-1.0,-1.0,0.0
37.0,407976197.0,2001.0,1390.0,1.0,0.001534,1.04647,-1.0,-1.0,0.0
38.0,407978200.0,2003.0,1389.0,0.0,0.0,0.82899,-1.0,-1.0,0.0
39.0,407980208.0,2008.0,1390.0,1.0,0.001534,0.82119,-1.0,-1.0,0.0
40.0,407982208.0,2000.0,1390.0,1.0,0.001534,0.72264,-1.0,-1.0,0.0
41.0,407984208.0,2000.0,1390.0,1.0,0.001534,0.63593,-1.0,-1.0,0.0
42.0,407986208.0,2000.0,1390.0,1.0,0.001534,0.55962,-1.0,-1.0,0.0
43.0,407988208.0,2000.0,1390.0,1.0,0.001534,0.49246,-1.0,-1.0,0.0
44.0,407990212.0,2004.0,1390.0,1.0,0.001534,0.43337,-1.0,-1.0,0.0
45.0,407992216.0,2004.0,1390.0,1.0,0.001534,0.38136,-1.0,-1.0,0.0
46.0,407994219.0,2003.0,1389.0,0.0,0.0,0.2437,-1.0,-1.0,0.0
47.0,407996223.0,2004.0,1390.0,1.0,0.001534,0.30631,-1.0,-1.0,0.0
48.0,407998226.0,2003.0,1389.0,0.0,0.0,0.17765,-1.0,-1.0,0.0
49.0,408000230.0,2004.0,1389.0,0.0,0.0,0.15633,-1.0,-1.0,0.0
50.0,408002234.0,2004.0,1390.0,1.0,0.001534,0.22943,95.0,103.0,0.0
51.0,408004234.0,2000.0,1390.0,1.0,0.001534,0.2019,-1.0,-1.0,0.0
52.0,408006234.0,2000.0,1390.0,1.0,0.001534,0.17767,-1.0,-1.0,0.0
53.0,408008238.0,2004.0,1390.0,1.0,0.001534,0.15635,-1.0,-1.0,0.0
54.0,408010242.0,2004.0,1389.0,0.0,0.0,0.04573,-1.0,-1.0,0.0
55.0,408012245.0,2003.0,1390.0,1.0,0.001534,0.13214,-1.0,-1.0,0.0
56.0,408014249.0,2004.0,1390.0,1.0,0.001534,0.11629,-1.0,-1.0,0.0
57.0,408016253.0,2004.0,1390.0,1.0,0.001534,0.10233,-1.0,-1.0,0.0
58.0,408018257.0,2004.0,1389.0,0.0,0.0,-0.0018,-1.0,-1.0,0.0
59.0,408020260.0,2003.0,1390.0,1.0,0.001534,0.09032,-1.0,-1.0,0.0
60.0,408022264.0,2004.0,1389.0,0.0,0.0,-0.01238,-1.0,-1.0,0.0
61.0,408024268.0,2004.0,1390.0,1.0,0.001534,0.08096,-1.0,-1.0,0.0
62.0,408026271.0,2003.0,1389.0,0.0,0.0,-0.02065,-1.0,-1.0,0.0
63.0,408028275.0,2004.0,1390.0,1.0,0.001534,0.07368,-1.0,-1.0,0.0
64.0,408030278.0,2003.0,1390.0,1.0,0.001534,0.06484,-1.0,-1.0,0.0
65.0,408032283.0,2005.0,1390.0,1.0,0.001534,0.05706,-1.0,-1.0,0.0
66.0,408034286.0,2003.0,1389.0,0.0,0.0,-0.04169,-1.0,-1.0,0.0
67.0,408036290.0,2004.0,1389.0,0.0,0.0,-0.03669,-1.0,-1.0,0.0
68.0,408038290.0,2000.0,1390.0,1.0,0.001534,0.05975,-1.0,-1.0,0.0
69.0,408040294.0,2004.0,1390.0,1.0,0.001534,0.05258,-1.0,-1.0,0.0
70.0,408042297.0,2003.0,1389.0,0.0,0.0,-0.04563,-1.0,-1.0,0.0
71.0,408044301.0,2004.0,1389.0,0.0,0.0,-0.04015,-1.0,-1.0,0.0
72.0,408046305.0,2004.0,1389.0,0.0,0.0,-0.03533,-1.0,-1.0,0.0
73.0,408048308.0,2003.0,1389.0,0.0,0.0,-0.03109,-1.0,-1.0,0.0
74.0,408050312.0,2004.0,1389.0,0.0,0.0,-0.02736,-1.0,-1.0,0.0
75.0,408052316.0,2004.0,1390.0,1.0,0.001534,0.06778,95.0,103.0,0.0
76.0,408054316.0,2000.0,1390.0,1.0,0.001534,0.05964,-1.0,-1.0,0.0
77.0,408056316.0,2000.0,1389.0,0.0,0.0,-0.03955,-1.0,-1.0,0.0
78.0,408058319.0,2003.0,1389.0,0.0,0.0,-0.03481,-1.0,-1.0,0.0
79.0,408060323.0,2004.0,1390.0,1.0,0.001534,0.06123,-1.0,-1.0,0.0
80.0,408062327.0,2004.0,1389.0,0.0,0.0,-0.03798,-1.0,-1.0,0.0
81.0,408064330.0,2003.0,1389.0,0.0,0.0,-0.03342,-1.0,-1.0,0.0
82.0,408066334.0,2004.0,1390.0,1.0,0.001534,0.06245,-1.0,-1.0,0.0
83.0,408068338.0,2004.0,1390.0,1.0,0.001534,0.05495,-1.0,-1.0,0.0
84.0,408070342.0,2004.0,1389.0,0.0,0.0,-0.0435,-1.0,-1.0,0.0
85.0,408072345.0,2003.0,1390.0,1.0,0.001534,0.05362,-1.0,-1.0,0.0
86.0,408074349.0,2004.0,1390.0,1.0,0.001534,0.04719,-1.0,-1.0,0.0
87.0,408076353.0,2004.0,1389.0,0.0,0.0,-0.05033,-1.0,-1.0,0.0
88.0,408078356.0,2003.0,1389.0,0.0,0.0,-0.04429,-1.0,-1.0,0.0
89.0,408080357.0,2001.0,1389.0,0.0,0.0,-0.03897,-1.0,-1.0,0.0
90.0,408082360.0,2003.0,1389.0,0.0,0.0,-0.0343,-1.0,-1.0,0.0
91.0,408084364.0,2004.0,1389.0,0.0,0.0,-0.03018,-1.0,-1.0,0.0
92.0,408086368.0,2004.0,1389.0,0.0,0.0,-0.02656,-1.0,-1.0,0.0
93.0,408088372.0,2004.0,1389.0,0.0,0.0,-0.02337,-1.0,-1.0,0.0
94.0,408090375.0,2003.0,1390.0,1.0,0.001534,0.07133,-1.0,-1.0,0.0
95.0,408092379.0,2004.0,1389.0,0.0,0.0,-0.02908,-1.0,-1.0,0.0
96.0,408094379.0,2000.0,1390.0,1.0,0.001534,0.06645,-1.0,-1.0,0.0
97.0,408096382.0,2003.0,1389.0,0.0,0.0,-0.03343,-1.0,-1.0,0.0
98.0,408098386.0,2004.0,1389.0,0.0,0.0,-0.02942,-1.0,-1.0,0.0
99.0,408100387.0,2001.0,1389.0,0.0,0.0,-0.02589,-1.0,-1.0,0.0
100.0,408102390.0,2003.0,1389.0,0.0,0.0,-0.02278,95.0,103.0,0.0
101.0,408104390.0,2000.0,1389.0,0.0,0.0,-0.02005,-1.0,-1.0,0.0
102.0,408106390.0,2000.0,1389.0,0.0,0.0,-0.01764,-1.0,-1.0,0.0
103.0,408108394.0,2004.0,1389.0,0.0,0.0,-0.01552,-1.0,-1.0,0.0
104.0,408110397.0,2003.0,1389.0,0.0,0.0,-0.01366,-1.0,-1.0,0.0
105.0,408112401.0,2004.0,1389.0,0.0,0.0,-0.01202,-1.0,-1.0,0.0
106.0,408114401.0,2000.0,1390.0,1.0,0.001534,0.08146,-1.0,-1.0,0.0
107.0,408116401.0,2000.0,1390.0,1.0,0.001534,0.07168,-1.0,-1.0,0.0
108.0,408118405.0,2004.0,1390.0,1.0,0.001534,0.06308,-1.0,-1.0,0.0
109.0,408120405.0,2000.0,1389.0,0.0,0.0,-0.03653,-1.0,-1.0,0.0
110.0,408122408.0,2003.0,1389.0,0.0,0.0,-0.03214,-1.0,-1.0,0.0
111.0,408124412.0,2004.0,1390.0,1.0,0.001534,0.06357,-1.0,-1.0,0.0
112.0,408126416.0,2004.0,1389.0,0.0,0.0,-0.03591,-1.0,-1.0,0.0
113.0,408128419.0,2003.0,1390.0,1.0,0.001534,0.0603,-1.0,-1.0,0.0
114.0,408130423.0,2004.0,1390.0,1.0,0.001534,0.05306,-1.0,-1.0,0.0
115.0,408132427.0,2004.0,1389.0,0.0,0.0,-0.04516,-1.0,-1.0,0.0
116.0,408134431.0,2004.0,1389.0,0.0,0.0,-0.03974,-1.0,-1.0,0.0
117.0,408136435.0,2004.0,1389.0,0.0,0.0,-0.03497,-1.0,-1.0,0.0
118.0,408138438.0,2003.0,1389.0,0.0,0.0,-0.03078,-1.0,-1.0,0.0
119.0,408140442.0,2004.0,1390.0,1.0,0.001534,0.06477,-1.0,-1.0,0.0
120.0,408142442.0,2000.0,1389.0,0.0,0.0,-0.03504,-1.0,-1.0,0.0
121.0,408144446.0,2004.0,1390.0,1.0,0.001534,0.06102,-1.0,-1.0,0.0
122.0,408146449.0,2003.0,1389.0,0.0,0.0,-0.0382,-1.0,-1.0,0.0
123.0,408148453.0,2004.0,1390.0,1.0,0.001534,0.05824,-1.0,-1.0,0.0
124.0,408150457.0,2004.0,1390.0,1.0,0.001534,0.05125,-1.0,-1.0,0.0
125.0,408152460.0,2003.0,1389.0,0.0,0.0,-0.0468,95.0,103.0,0.0
126.0,408154460.0,2000.0,1389.0,0.0,0.0,-0.04119,-1.0,-1.0,0.0
127.0,408156461.0,2001.0,1389.0,0.0,0.0,-0.03624,-1.0,-1.0,0.0
128.0,408158464.0,2003.0,1389.0,0.0,0.0,-0.03189,-1.0,-1.0,0.0
129.0,408160468.0,2004.0,1389.0,0.0,0.0,-0.02807,-1.0,-1.0,0.0
130.0,408162471.0,2003.0,1390.0,1.0,0.001534,0.0672,-1.0,-1.0,0.0
131.0,408164471.0,2000.0,1390.0,1.0,0.001534,0.05914,-1.0,-1.0,0.0
132.0,408166476.0,2005.0,1390.0,1.0,0.001534,0.05204,-1.0,-1.0,0.0
133.0,408168479.0,2003.0,1390.0,1.0,0.001534,0.0458,-1.0,-1.0,0.0
134.0,408170483.0,2004.0,1389.0,0.0,0.0,-0.05155,-1.0,-1.0,0.0
135.0,408172486.0,2003.0,1390.0,1.0,0.001534,0.04653,-1.0,-1.0,0.0
136.0,408174490.0,2004.0,1390.0,1.0,0.001534,0.04095,-1.0,-1.0,0.0
137.0,408176494.0,2004.0,1389.0,0.0,0.0,-0.05582,-1.0,-1.0,0.0
138.0,408178501.0,2007.0,1390.0,1.0,0.001534,0.0426,-1.0,-1.0,0.0
139.0,408180505.0,2004.0,1390.0,1.0,0.001534,0.03748,-1.0,-1.0,0.0
140.0,408182508.0,2003.0,1389.0,0.0,0.0,-0.05891,-1.0,-1.0,0.0
141.0,408184512.0,2004.0,1390.0,1.0,0.001534,0.04001,-1.0,-1.0,0.0
142.0,408186516.0,2004.0,1390.0,1.0,0.001534,0.03521,-1.0,-1.0,0.0
143.0,408188520.0,2004.0,1389.0,0.0,0.0,-0.06087,-1.0,-1.0,0.0
144.0,408190524.0,2004.0,1389.0,0.0,0.0,-0.05357,-1.0,-1.0,0.0
145.0,408192527.0,2003.0,1389.0,0.0,0.0,-0.04714,-1.0,-1.0,0.0
146.0,408194531.0,2004.0,1389.0,0.0,0.0,-0.04148,-1.0,-1.0,0.0
147.0,408196535.0,2004.0,1390.0,1.0,0.001534,0.05535,-1.0,-1.0,0.0
148.0,408198538.0,2003.0,1389.0,0.0,0.0,-0.04319,-1.0,-1.0,0.0
149.0,408200542.0,2004.0,1389.0,0.0,0.0,-0.03801,-1.0,-1.0,0.0
150.0,408202545.0,2003.0,1390.0,1.0,0.001534,0.05845,95.0,103.0,0.0
151.0,408204549.0,2004.0,1390.0,1.0,0.001534,0.05144,-1.0,-1.0,0.0
152.0,408206550.0,2001.0,1390.0,1.0,0.001534,0.04527,-1.0,-1.0,0.0
153.0,408208553.0,2003.0,1389.0,0.0,0.0,-0.05207,-1.0,-1.0,0.0
154.0,408210557.0,2004.0,1390.0,1.0,0.001534,0.04604,-1.0,-1.0,0.0
155.0,408212564.0,2007.0,1389.0,0.0,0.0,-0.05121,-1.0,-1.0,0.0
156.0,408214568.0,2004.0,1390.0,1.0,0.001534,0.04679,-1.0,-1.0,0.0
157.0,408216572.0,2004.0,1389.0,0.0,0.0,-0.05068,-1.0,-1.0,0.0
158.0,408218575.0,2003.0,1390.0,1.0,0.001534,0.04731,-1.0,-1.0,0.0
159.0,408220579.0,2004.0,1390.0,1.0,0.001534,0.04163,-1.0,-1.0,0.0
160.0,408222579.0,2000.0,1390.0,1.0,0.001534,0.03663,-1.0,-1.0,0.0
161.0,408224583.0,2004.0,1390.0,1.0,0.001534,0.03224,-1.0,-1.0,0.0
162.0,408226587.0,2004.0,1390.0,1.0,0.001534,0.02837,-1.0,-1.0,0.0
163.0,408228590.0,2003.0,1389.0,0.0,0.0,-0.06694,-1.0,-1.0,0.0
164.0,408230594.0,2004.0,1389.0,0.0,0.0,-0.0589,-1.0,-1.0,0.0
165.0,408232594.0,2000.0,1390.0,1.0,0.001534,0.0402,-1.0,-1.0,0.0
166.0,408234598.0,2004.0,1389.0,0.0,0.0,-0.05648,-1.0,-1.0,0.0
167.0,408236601.0,2003.0,1389.0,0.0,0.0,-0.0497,-1.0,-1.0,0.0
168.0,408238601.0,2000.0,1390.0,1.0,0.001534,0.0483,-1.0,-1.0,0.0
169.0,408240605.0,2004.0,1390.0,1.0,0.001534,0.04251,-1.0,-1.0,0.0
170.0,408242605.0,2000.0,1390.0,1.0,0.001534,0.03741,-1.0,-1.0,0.0
171.0,408244609.0,2004.0,1390.0,1.0,0.001534,0.03292,-1.0,-1.0,0.0
172.0,408246612.0,2003.0,1389.0,0.0,0.0,-0.06293,-1.0,-1.0,0.0
173.0,408248616.0,2004.0,1389.0,0.0,0.0,-0.05538,-1.0,-1.0,0.0
174.0,408250619.0,2003.0,1389.0,0.0,0.0,-0.04874,-1.0,-1.0,0.0
175.0,408252624.0,2005.0,1390.0,1.0,0.001534,0.04892,95.0,103.0,0.0
176.0,408254631.0,2007.0,1390.0,1.0,0.001534,0.04305,-1.0,-1.0,0.0
177.0,408256631.0,2000.0,1389.0,0.0,0.0,-0.05415,-1.0,-1.0,0.0
178.0,408258634.0,2003.0,1390.0,1.0,0.001534,0.04425,-1.0,-1.0,0.0
179.0,408260639.0,2005.0,1389.0,0.0,0.0,-0.05287,-1.0,-1.0,0.0
180.0,408262642.0,2003.0,1389.0,0.0,0.0,-0.04653,-1.0,-1.0,0.0
181.0,408264646.0,2004.0,1389.0,0.0,0.0,-0.04094,-1.0,-1.0,0.0
182.0,408266646.0,2000.0,1389.0,0.0,0.0,-0.03603,-1.0,-1.0,0.0
183.0,408268649.0,2003.0,1390.0,1.0,0.001534,0.06019,-1.0,-1.0,0.0
184.0,408270653.0,2004.0,1390.0,1.0,0.001534,0.05297,-1.0,-1.0,0.0
185.0,408272657.0,2004.0,1390.0,1.0,0.001534,0.04661,-1.0,-1.0,0.0
186.0,408274661.0,2004.0,1390.0,1.0,0.001534,0.04102,-1.0,-1.0,0.0
187.0,408276664.0,2003.0,1389.0,0.0,0.0,-0.0558,-1.0,-1.0,0.0
188.0,408278668.0,2004.0,1389.0,0.0,0.0,-0.04911,-1.0,-1.0,0.0
189.0,408280668.0,2000.0,1389.0,0.0,0.0,-0.04321,-1.0,-1.0,0.0
190.0,408282671.0,2003.0,1390.0,1.0,0.001534,0.05387,-1.0,-1.0,0.0
191.0,408284675.0,2004.0,1389.0,0.0,0.0,-0.04445,-1.0,-1.0,0.0
192.0,408286679.0,2004.0,1389.0,0.0,0.0,-0.03911,-1.0,-1.0,0.0
193.0,408288683.0,2004.0,1389.0,0.0,0.0,-0.03442,-1.0,-1.0,0.0
194.0,408290687.0,2004.0,1390.0,1.0,0.001534,0.06157,-1.0,-1.0,0.0
195.0,408292690.0,2003.0,1389.0,0.0,0.0,-0.03772,-1.0,-1.0,0.0
196.0,408294691.0,2001.0,1389.0,0.0,0.0,-0.0332,-1.0,-1.0,0.0
197.0,408296694.0,2003.0,1389.0,0.0,0.0,-0.02921,-1.0,-1.0,0.0
198.0,408298697.0,2003.0,1389.0,0.0,0.0,-0.02571,-1.0,-1.0,0.0
199.0,408300701.0,2004.0,1390.0,1.0,0.001534,0.06923,-1.0,-1.0,0.0
200.0,408302701.0,2000.0,1389.0,0.0,0.0,-0.03111,95.0,103.0,0.0
201.0,408304701.0,2000.0,1390.0,1.0,0.001534,0.06466,-1.0,-1.0,0.0
202.0,408306701.0,2000.0,1389.0,0.0,0.0,-0.03514,-1.0,-1.0,0.0
203.0,408308705.0,2004.0,1390.0,1.0,0.001534,0.06093,-1.0,-1.0,0.0
204.0,408310709.0,2004.0,1390.0,1.0,0.001534,0.05362,-1.0,-1.0,0.0
205.0,408312712.0,2003.0,1390.0,1.0,0.001534,0.04719,-1.0,-1.0,0.0
206.0,408314712.0,2000.0,1389.0,0.0,0.0,-0.05052,-1.0,-1.0,0.0
207.0,408316713.0,2001.0,1389.0,0.0,0.0,-0.04445,-1.0,-1.0,0.0
208.0,408318713.0,2000.0,1390.0,1.0,0.001534,0.05292,-1.0,-1.0,0.0
209.0,408320713.0,2000.0,1389.0,0.0,0.0,-0.04547,-1.0,-1.0,0.0
210.0,408322713.0,2000.0,1390.0,1.0,0.001534,0.05203,-1.0,-1.0,0.0
211.0,408324713.0,2000.0,1389.0,0.0,0.0,-0.04626,-1.0,-1.0,0.0
212.0,408326713.0,2000.0,1389.0,0.0,0.0,-0.04071,-1.0,-1.0,0.0
213.0,408328713.0,2000.0,1389.0,0.0,0.0,-0.03582,-1.0,-1.0,0.0
214.0,408330713.0,2000.0,1390.0,1.0,0.001534,0.06052,-1.0,-1.0,0.0
215.0,408332716.0,2003.0,1389.0,0.0,0.0,-0.03865,-1.0,-1.0,0.0
216.0,408334716.0,2000.0,1390.0,1.0,0.001534,0.05803,-1.0,-1.0,0.0
217.0,408336720.0,2004.0,1389.0,0.0,0.0,-0.04079,-1.0,-1.0,0.0
218.0,408338720.0,2000.0,1389.0,0.0,0.0,-0.03589,-1.0,-1.0,0.0
219.0,408340720.0,2000.0,1390.0,1.0,0.001534,0.06045,-1.0,-1.0,0.0
220.0,408342723.0,2003.0,1390.0,1.0,0.001534,0.0532,-1.0,-1.0,0.0
221.0,408344723.0,2000.0,1389.0,0.0,0.0,-0.04522,-1.0,-1.0,0.0
222.0,408346723.0,2000.0,1389.0,0.0,0.0,-0.0398,-1.0,-1.0,0.0
223.0,408348723.0,2000.0,1389.0,0.0,0.0,-0.03502,-1.0,-1.0,0.0
224.0,408350724.0,2001.0,1390.0,1.0,0.001534,0.06117,-1.0,-1.0,0.0
225.0,408352727.0,2003.0,1390.0,1.0,0.001534,0.05383,95.0,103.0,0.0
226.0,408354727.0,2000.0,1390.0,1.0,0.001534,0.04737,-1.0,-1.0,0.0
227.0,408356727.0,2000.0,1389.0,0.0,0.0,-0.05035,-1.0,-1.0,0.0
228.0,408358727.0,2000.0,1389.0,0.0,0.0,-0.04431,-1.0,-1.0,0.0
229.0,408360727.0,2000.0,1389.0,0.0,0.0,-0.03899,-1.0,-1.0,0.0
230.0,408362728.0,2001.0,1390.0,1.0,0.001534,0.05768,-1.0,-1.0,0.0
231.0,408364731.0,2003.0,1390.0,1.0,0.001534,0.05076,-1.0,-1.0,0.0
232.0,408366731.0,2000.0,1389.0,0.0,0.0,-0.04737,-1.0,-1.0,0.0
233.0,408368731.0,2000.0,1390.0,1.0,0.001534,0.05035,-1.0,-1.0,0.0
234.0,408370734.0,2003.0,1390.0,1.0,0.001534,0.04431,-1.0,-1.0,0.0
235.0,408372735.0,2001.0,1390.0,1.0,0.001534,0.03899,-1.0,-1.0,0.0
236.0,408374738.0,2003.0,1390.0,1.0,0.001534,0.03431,-1.0,-1.0,0.0
237.0,408376742.0,2004.0,1389.0,0.0,0.0,-0.06166,-1.0,-1.0,0.0
238.0,408378742.0,2000.0,1390.0,1.0,0.001534,0.03778,-1.0,-1.0,0.0
239.0,408380746.0,2004.0,1389.0,0.0,0.0,-0.05861,-1.0,-1.0,0.0
240.0,408382746.0,2000.0,1389.0,0.0,0.0,-0.05158,-1.0,-1.0,0.0
241.0,408384746.0,2000.0,1389.0,0.0,0.0,-0.04539,-1.0,-1.0,0.0
242.0,408386746.0,2000.0,1389.0,0.0,0.0,-0.03994,-1.0,-1.0,0.0
243.0,408388746.0,2000.0,1390.0,1.0,0.001534,0.05689,-1.0,-1.0,0.0
244.0,408390746.0,2000.0,1390.0,1.0,0.001534,0.05006,-1.0,-1.0,0.0
245.0,408392749.0,2003.0,1390.0,1.0,0.001534,0.04406,-1.0,-1.0,0.0
246.0,408394750.0,2001.0,1389.0,0.0,0.0,-0.05322,-1.0,-1.0,0.0
247.0,408396750.0,2000.0,1389.0,0.0,0.0,-0.04684,-1.0,-1.0,0.0
248.0,408398750.0,2000.0,1389.0,0.0,0.0,-0.04122,-1.0,-1.0,0.0
249.0,408400751.0,2001.0,1389.0,0.0,0.0,-0.03627,-1.0,-1.0,0.0
250.0,408402753.0,2002.0,1390.0,1.0,0.001534,0.06003,95.0,103.0,0.0
251.0,408404753.0,2000.0,1390.0,1.0,0.001534,0.05283,-1.0,-1.0,0.0
252.0,408406753.0,2000.0,1389.0,0.0,0.0,-0.04555,-1.0,-1.0,0.0
253.0,408408753.0,2000.0,1390.0,1.0,0.001534,0.05195,-1.0,-1.0,0.0
254.0,408410757.0,2004.0,1390.0,1.0,0.001534,0.04572,-1.0,-1.0,0.0
255.0,408412757.0,2000.0,1390.0,1.0,0.001534,0.04023,-1.0,-1.0,0.0
256.0,408414758.0,2001.0,1389.0,0.0,0.0,-0.05659,-1.0,-1.0,0.0
257.0,408416765.0,2007.0,1390.0,1.0,0.001534,0.04192,-1.0,-1.0,0.0
258.0,408418768.0,2003.0,1389.0,0.0,0.0,-0.05501,-1.0,-1.0,0.0
259.0,408420768.0,2000.0,1390.0,1.0,0.001534,0.04363,-1.0,-1.0,0.0
260.0,408422768.0,2000.0,1389.0,0.0,0.0,-0.05365,-1.0,-1.0,0.0
261.0,408424768.0,2000.0,1390.0,1.0,0.001534,0.04483,-1.0,-1.0,0.0
262.0,408426772.0,2004.0,1389.0,0.0,0.0,-0.0524,-1.0,-1.0,0.0
263.0,408428772.0,2000.0,1389.0,0.0,0.0,-0.04612,-1.0,-1.0,0.0
264.0,408430772.0,2000.0,1389.0,0.0,0.0,-0.04058,-1.0,-1.0,0.0
265.0,408432772.0,2000.0,1390.0,1.0,0.001534,0.05633,-1.0,-1.0,0.0
266.0,408434775.0,2003.0,1390.0,1.0,0.001534,0.04957,-1.0,-1.0,0.0
267.0,408436775.0,2000.0,1389.0,0.0,0.0,-0.04842,-1.0,-1.0,0.0
268.0,408438776.0,2001.0,1389.0,0.0,0.0,-0.04261,-1.0,-1.0,0.0
269.0,408440776.0,2000.0,1390.0,1.0,0.001534,0.05454,-1.0,-1.0,0.0
270.0,408442779.0,2003.0,1390.0,1.0,0.001534,0.048,-1.0,-1.0,0.0
271.0,408444779.0,2000.0,1389.0,0.0,0.0,-0.0498,-1.0,-1.0,0.0
272.0,408446779.0,2000.0,1390.0,1.0,0.001534,0.04821,-1.0,-1.0,0.0
273.0,408448780.0,2001.0,1390.0,1.0,0.001534,0.04243,-1.0,-1.0,0.0
274.0,408450783.0,2003.0,1389.0,0.0,0.0,-0.05456,-1.0,-1.0,0.0
275.0,408452783.0,2000.0,1389.0,0.0,0.0,-0.04802,95.0,103.0,0.0
276.0,408454790.0,2007.0,1390.0,1.0,0.001534,0.04946,-1.0,-1.0,0.0
277.0,408456791.0,2001.0,1390.0,1.0,0.001534,0.04353,-1.0,-1.0,0.0
278.0,408458797.0,2006.0,1390.0,1.0,0.001534,0.0383,-1.0,-1.0,0.0
279.0,408460801.0,2004.0,1390.0,1.0,0.001534,0.03371,-1.0,-1.0,0.0
280.0,408462805.0,2004.0,1390.0,1.0,0.001534,0.02966,-1.0,-1.0,0.0
281.0,408464809.0,2004.0,1389.0,0.0,0.0,-0.06575,-1.0,-1.0,0.0
282.0,408466812.0,2003.0,1389.0,0.0,0.0,-0.05786,-1.0,-1.0,0.0
283.0,408468813.0,2001.0,1389.0,0.0,0.0,-0.05092,-1.0,-1.0,0.0
284.0,408470816.0,2003.0,1389.0,0.0,0.0,-0.04481,-1.0,-1.0,0.0
285.0,408472820.0,2004.0,1389.0,0.0,0.0,-0.03943,-1.0,-1.0,0.0
286.0,408474824.0,2004.0,1390.0,1.0,0.001534,0.05716,-1.0,-1.0,0.0
287.0,408476824.0,2000.0,1389.0,0.0,0.0,-0.04174,-1.0,-1.0,0.0
288.0,408478828.0,2004.0,1389.0,0.0,0.0,-0.03673,-1.0,-1.0,0.0
289.0,408480831.0,2003.0,1389.0,0.0,0.0,-0.03232,-1.0,-1.0,0.0
290.0,408482831.0,2000.0,1390.0,1.0,0.001534,0.06359,-1.0,-1.0,0.0
