seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,4031162339,0,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758619345200041
1,4031163339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758619346036791
2,4031164339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758619346876125
3,4031165339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,758619347478916
4,4031166339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619348176500
5,4031167339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619348722208
6,4031168339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619349247208
7,4031169339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619350122458
8,4031170339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619351128291
9,4031171339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619352152000
10,4031172339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619353042208
11,4031173339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619354011875
12,4031174339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619354986416
13,4031175339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619356018791
14,4031176339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619356998458
15,4031177339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619358015916
16,4031178339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619359009583
17,4031179339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619360012291
18,4031180339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619361076000
19,4031181339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619362064708
20,4031182339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619363070875
21,4031183339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619364073541
22,4031184339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619365003708
23,4031185339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619366066458
24,4031186339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619367086333
25,4031187339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619368062000
26,4031188339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619369059041
27,4031189339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619369987166
28,4031190339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619371057375
29,4031191339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619372055708
30,4031192339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619372963250
31,4031193339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619373966541
32,4031194339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619375148250
33,4031195339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619376063416
34,4031196339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619377093708
35,4031197339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619378092625
36,4031198339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619379080333
37,4031199339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619380072208
38,4031200339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619380985625
39,4031201339,1000,1545,1545,2.3700004,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,1,1,758619382148875
