seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
42.0,83355350.0,2004.0,799.0,0.0,0.0,-0.00795,-1.0,-1.0,0.0
43.0,83357353.0,2003.0,799.0,0.0,0.0,-0.00699,-1.0,-1.0,0.0
44.0,83359357.0,2004.0,800.0,1.0,0.001534,0.0857,-1.0,-1.0,0.0
45.0,83361357.0,2000.0,799.0,0.0,0.0,-0.01662,-1.0,-1.0,0.0
46.0,83363357.0,2000.0,799.0,0.0,0.0,-0.01463,-1.0,-1.0,0.0
47.0,83365364.0,2007.0,799.0,0.0,0.0,-0.01287,-1.0,-1.0,0.0
48.0,83367368.0,2004.0,799.0,0.0,0.0,-0.01133,-1.0,-1.0,0.0
49.0,83369372.0,2004.0,799.0,0.0,0.0,-0.00997,-1.0,-1.0,0.0
50.0,83371376.0,2004.0,799.0,0.0,0.0,-0.00877,88.0,103.0,0.0
51.0,83373382.0,2006.0,799.0,0.0,0.0,-0.00772,-1.0,-1.0,0.0
52.0,83375386.0,2004.0,799.0,0.0,0.0,-0.00679,-1.0,-1.0,0.0
53.0,83377391.0,2005.0,799.0,0.0,0.0,-0.00598,-1.0,-1.0,0.0
54.0,83379394.0,2003.0,799.0,0.0,0.0,-0.00526,-1.0,-1.0,0.0
55.0,83381397.0,2003.0,799.0,0.0,0.0,-0.00463,-1.0,-1.0,0.0
56.0,83383402.0,2005.0,799.0,0.0,0.0,-0.00407,-1.0,-1.0,0.0
57.0,83385405.0,2003.0,799.0,0.0,0.0,-0.00358,-1.0,-1.0,0.0
58.0,83387405.0,2000.0,799.0,0.0,0.0,-0.00315,-1.0,-1.0,0.0
59.0,83389409.0,2004.0,799.0,0.0,0.0,-0.00278,-1.0,-1.0,0.0
60.0,83391413.0,2004.0,799.0,0.0,0.0,-0.00244,-1.0,-1.0,0.0
61.0,83393416.0,2003.0,799.0,0.0,0.0,-0.00215,-1.0,-1.0,0.0
62.0,83395420.0,2004.0,799.0,0.0,0.0,-0.00189,-1.0,-1.0,0.0
63.0,83397424.0,2004.0,799.0,0.0,0.0,-0.00166,-1.0,-1.0,0.0
64.0,83399427.0,2003.0,799.0,0.0,0.0,-0.00147,-1.0,-1.0,0.0
65.0,83401431.0,2004.0,799.0,0.0,0.0,-0.00129,-1.0,-1.0,0.0
66.0,83403435.0,2004.0,799.0,0.0,0.0,-0.00113,-1.0,-1.0,0.0
67.0,83405439.0,2004.0,799.0,0.0,0.0,-0.001,-1.0,-1.0,0.0
68.0,83407442.0,2003.0,799.0,0.0,0.0,-0.00088,-1.0,-1.0,0.0
69.0,83409449.0,2007.0,799.0,0.0,0.0,-0.00077,-1.0,-1.0,0.0
70.0,83411449.0,2000.0,799.0,0.0,0.0,-0.00068,-1.0,-1.0,0.0
71.0,83413450.0,2001.0,799.0,0.0,0.0,-0.0006,-1.0,-1.0,0.0
72.0,83415453.0,2003.0,799.0,0.0,0.0,-0.00053,-1.0,-1.0,0.0
73.0,83417454.0,2001.0,799.0,0.0,0.0,-0.00046,-1.0,-1.0,0.0
74.0,83419457.0,2003.0,799.0,0.0,0.0,-0.00041,-1.0,-1.0,0.0
75.0,83421464.0,2007.0,799.0,0.0,0.0,-0.00036,88.0,103.0,0.0
76.0,83423464.0,2000.0,799.0,0.0,0.0,-0.00032,-1.0,-1.0,0.0
77.0,83425465.0,2001.0,799.0,0.0,0.0,-0.00028,-1.0,-1.0,0.0
78.0,83427468.0,2003.0,799.0,0.0,0.0,-0.00024,-1.0,-1.0,0.0
79.0,83429471.0,2003.0,799.0,0.0,0.0,-0.00022,-1.0,-1.0,0.0
80.0,83431471.0,2000.0,799.0,0.0,0.0,-0.00019,-1.0,-1.0,0.0
81.0,83433471.0,2000.0,799.0,0.0,0.0,-0.00017,-1.0,-1.0,0.0
82.0,83435472.0,2001.0,799.0,0.0,0.0,-0.00015,-1.0,-1.0,0.0
83.0,83437475.0,2003.0,800.0,1.0,0.001534,0.09177,-1.0,-1.0,0.0
84.0,83439479.0,2004.0,799.0,0.0,0.0,-0.0111,-1.0,-1.0,0.0
85.0,83441480.0,2001.0,799.0,0.0,0.0,-0.00976,-1.0,-1.0,0.0
86.0,83443486.0,2006.0,800.0,1.0,0.001534,0.08317,-1.0,-1.0,0.0
87.0,83445487.0,2001.0,799.0,0.0,0.0,-0.0188,-1.0,-1.0,0.0
88.0,83447491.0,2004.0,799.0,0.0,0.0,-0.01655,-1.0,-1.0,0.0
89.0,83449494.0,2003.0,799.0,0.0,0.0,-0.01456,-1.0,-1.0,0.0
90.0,83451498.0,2004.0,799.0,0.0,0.0,-0.01281,-1.0,-1.0,0.0
91.0,83453502.0,2004.0,799.0,0.0,0.0,-0.01128,-1.0,-1.0,0.0
92.0,83455507.0,2005.0,799.0,0.0,0.0,-0.00992,-1.0,-1.0,0.0
93.0,83457513.0,2006.0,799.0,0.0,0.0,-0.00873,-1.0,-1.0,0.0
94.0,83459516.0,2003.0,799.0,0.0,0.0,-0.00768,-1.0,-1.0,0.0
95.0,83461522.0,2006.0,799.0,0.0,0.0,-0.00676,-1.0,-1.0,0.0
96.0,83463524.0,2002.0,799.0,0.0,0.0,-0.00595,-1.0,-1.0,0.0
97.0,83465528.0,2004.0,799.0,0.0,0.0,-0.00524,-1.0,-1.0,0.0
98.0,83467531.0,2003.0,800.0,1.0,0.001534,0.08729,-1.0,-1.0,0.0
99.0,83469531.0,2000.0,799.0,0.0,0.0,-0.01522,-1.0,-1.0,0.0
100.0,83471535.0,2004.0,799.0,0.0,0.0,-0.01339,88.0,103.0,0.0
101.0,83473542.0,2007.0,799.0,0.0,0.0,-0.01179,-1.0,-1.0,0.0
102.0,83475546.0,2004.0,799.0,0.0,0.0,-0.01037,-1.0,-1.0,0.0
103.0,83477550.0,2004.0,800.0,1.0,0.001534,0.08273,-1.0,-1.0,0.0
104.0,83479550.0,2000.0,799.0,0.0,0.0,-0.01924,-1.0,-1.0,0.0
105.0,83481550.0,2000.0,799.0,0.0,0.0,-0.01693,-1.0,-1.0,0.0
106.0,83483557.0,2007.0,799.0,0.0,0.0,-0.0149,-1.0,-1.0,0.0
107.0,83485561.0,2004.0,800.0,1.0,0.001534,0.07874,-1.0,-1.0,0.0
108.0,83487565.0,2004.0,799.0,0.0,0.0,-0.02256,-1.0,-1.0,0.0
109.0,83489565.0,2000.0,800.0,1.0,0.001534,0.07219,-1.0,-1.0,0.0
110.0,83491565.0,2000.0,799.0,0.0,0.0,-0.02852,-1.0,-1.0,0.0
111.0,83493565.0,2000.0,800.0,1.0,0.001534,0.06695,-1.0,-1.0,0.0
112.0,83495565.0,2000.0,799.0,0.0,0.0,-0.03313,-1.0,-1.0,0.0
113.0,83497565.0,2000.0,799.0,0.0,0.0,-0.02915,-1.0,-1.0,0.0
114.0,83499572.0,2007.0,799.0,0.0,0.0,-0.02565,-1.0,-1.0,0.0
115.0,83501575.0,2003.0,799.0,0.0,0.0,-0.02258,-1.0,-1.0,0.0
116.0,83503575.0,2000.0,800.0,1.0,0.001534,0.07217,-1.0,-1.0,0.0
117.0,83505576.0,2001.0,799.0,0.0,0.0,-0.02848,-1.0,-1.0,0.0
118.0,83507576.0,2000.0,799.0,0.0,0.0,-0.02506,-1.0,-1.0,0.0
119.0,83509580.0,2004.0,799.0,0.0,0.0,-0.02206,-1.0,-1.0,0.0
120.0,83511584.0,2004.0,799.0,0.0,0.0,-0.01941,-1.0,-1.0,0.0
121.0,83513587.0,2003.0,799.0,0.0,0.0,-0.01708,-1.0,-1.0,0.0
122.0,83515591.0,2004.0,799.0,0.0,0.0,-0.01503,-1.0,-1.0,0.0
123.0,83517595.0,2004.0,799.0,0.0,0.0,-0.01323,-1.0,-1.0,0.0
124.0,83519598.0,2003.0,800.0,1.0,0.001534,0.08026,-1.0,-1.0,0.0
125.0,83521601.0,2003.0,799.0,0.0,0.0,-0.02127,88.0,103.0,0.0
126.0,83523601.0,2000.0,799.0,0.0,0.0,-0.01872,-1.0,-1.0,0.0
127.0,83525606.0,2005.0,799.0,0.0,0.0,-0.01647,-1.0,-1.0,0.0
128.0,83527609.0,2003.0,799.0,0.0,0.0,-0.0145,-1.0,-1.0,0.0
129.0,83529613.0,2004.0,799.0,0.0,0.0,-0.01276,-1.0,-1.0,0.0
130.0,83531618.0,2005.0,799.0,0.0,0.0,-0.01123,-1.0,-1.0,0.0
131.0,83533624.0,2006.0,799.0,0.0,0.0,-0.00988,-1.0,-1.0,0.0
132.0,83535627.0,2003.0,799.0,0.0,0.0,-0.00869,-1.0,-1.0,0.0
133.0,83537632.0,2005.0,799.0,0.0,0.0,-0.00765,-1.0,-1.0,0.0
134.0,83539635.0,2003.0,799.0,0.0,0.0,-0.00673,-1.0,-1.0,0.0
135.0,83541642.0,2007.0,799.0,0.0,0.0,-0.00592,-1.0,-1.0,0.0
136.0,83543646.0,2004.0,799.0,0.0,0.0,-0.00521,-1.0,-1.0,0.0
137.0,83545650.0,2004.0,799.0,0.0,0.0,-0.00459,-1.0,-1.0,0.0
138.0,83547655.0,2005.0,799.0,0.0,0.0,-0.00404,-1.0,-1.0,0.0
139.0,83549656.0,2001.0,799.0,0.0,0.0,-0.00355,-1.0,-1.0,0.0
140.0,83551658.0,2002.0,799.0,0.0,0.0,-0.00313,-1.0,-1.0,0.0
141.0,83553661.0,2003.0,799.0,0.0,0.0,-0.00275,-1.0,-1.0,0.0
142.0,83555661.0,2000.0,799.0,0.0,0.0,-0.00242,-1.0,-1.0,0.0
143.0,83557664.0,2003.0,799.0,0.0,0.0,-0.00213,-1.0,-1.0,0.0
144.0,83559665.0,2001.0,799.0,0.0,0.0,-0.00187,-1.0,-1.0,0.0
145.0,83561668.0,2003.0,799.0,0.0,0.0,-0.00165,-1.0,-1.0,0.0
146.0,83563669.0,2001.0,799.0,0.0,0.0,-0.00145,-1.0,-1.0,0.0
147.0,83565671.0,2002.0,799.0,0.0,0.0,-0.00128,-1.0,-1.0,0.0
148.0,83567671.0,2000.0,799.0,0.0,0.0,-0.00112,-1.0,-1.0,0.0
149.0,83569672.0,2001.0,799.0,0.0,0.0,-0.00099,-1.0,-1.0,0.0
150.0,83571672.0,2000.0,799.0,0.0,0.0,-0.00087,88.0,103.0,0.0
151.0,83573677.0,2005.0,799.0,0.0,0.0,-0.00077,-1.0,-1.0,0.0
152.0,83575679.0,2002.0,799.0,0.0,0.0,-0.00067,-1.0,-1.0,0.0
153.0,83577680.0,2001.0,799.0,0.0,0.0,-0.00059,-1.0,-1.0,0.0
154.0,83579686.0,2006.0,799.0,0.0,0.0,-0.00052,-1.0,-1.0,0.0
155.0,83581686.0,2000.0,800.0,1.0,0.001534,0.09158,-1.0,-1.0,0.0
156.0,83583686.0,2000.0,799.0,0.0,0.0,-0.01145,-1.0,-1.0,0.0
157.0,83585691.0,2005.0,799.0,0.0,0.0,-0.01008,-1.0,-1.0,0.0
158.0,83587694.0,2003.0,799.0,0.0,0.0,-0.00887,-1.0,-1.0,0.0
159.0,83589694.0,2000.0,799.0,0.0,0.0,-0.0078,-1.0,-1.0,0.0
160.0,83591698.0,2004.0,799.0,0.0,0.0,-0.00687,-1.0,-1.0,0.0
161.0,83593698.0,2000.0,800.0,1.0,0.001534,0.086,-1.0,-1.0,0.0
162.0,83595699.0,2001.0,799.0,0.0,0.0,-0.01632,-1.0,-1.0,0.0
163.0,83597702.0,2003.0,799.0,0.0,0.0,-0.01436,-1.0,-1.0,0.0
164.0,83599705.0,2003.0,799.0,0.0,0.0,-0.01263,-1.0,-1.0,0.0
165.0,83601709.0,2004.0,799.0,0.0,0.0,-0.01112,-1.0,-1.0,0.0
166.0,83603712.0,2003.0,799.0,0.0,0.0,-0.00978,-1.0,-1.0,0.0
167.0,83605713.0,2001.0,799.0,0.0,0.0,-0.00861,-1.0,-1.0,0.0
168.0,83607716.0,2003.0,799.0,0.0,0.0,-0.00758,-1.0,-1.0,0.0
169.0,83609717.0,2001.0,799.0,0.0,0.0,-0.00667,-1.0,-1.0,0.0
170.0,83611717.0,2000.0,799.0,0.0,0.0,-0.00587,-1.0,-1.0,0.0
171.0,83613717.0,2000.0,800.0,1.0,0.001534,0.08688,-1.0,-1.0,0.0
172.0,83615723.0,2006.0,799.0,0.0,0.0,-0.01531,-1.0,-1.0,0.0
173.0,83617728.0,2005.0,799.0,0.0,0.0,-0.01348,-1.0,-1.0,0.0
174.0,83619732.0,2004.0,799.0,0.0,0.0,-0.01186,-1.0,-1.0,0.0
175.0,83621735.0,2003.0,800.0,1.0,0.001534,0.08147,88.0,103.0,0.0
176.0,83623738.0,2003.0,799.0,0.0,0.0,-0.02021,-1.0,-1.0,0.0
177.0,83625738.0,2000.0,799.0,0.0,0.0,-0.01779,-1.0,-1.0,0.0
178.0,83627742.0,2004.0,799.0,0.0,0.0,-0.01565,-1.0,-1.0,0.0
179.0,83629746.0,2004.0,799.0,0.0,0.0,-0.01377,-1.0,-1.0,0.0
180.0,83631750.0,2004.0,799.0,0.0,0.0,-0.01212,-1.0,-1.0,0.0
181.0,83633753.0,2003.0,799.0,0.0,0.0,-0.01067,-1.0,-1.0,0.0
182.0,83635753.0,2000.0,799.0,0.0,0.0,-0.00939,-1.0,-1.0,0.0
183.0,83637758.0,2005.0,799.0,0.0,0.0,-0.00826,-1.0,-1.0,0.0
184.0,83639762.0,2004.0,800.0,1.0,0.001534,0.08459,-1.0,-1.0,0.0
185.0,83641768.0,2006.0,799.0,0.0,0.0,-0.01733,-1.0,-1.0,0.0
186.0,83643768.0,2000.0,799.0,0.0,0.0,-0.01525,-1.0,-1.0,0.0
187.0,83645772.0,2004.0,799.0,0.0,0.0,-0.01342,-1.0,-1.0,0.0
188.0,83647772.0,2000.0,799.0,0.0,0.0,-0.01181,-1.0,-1.0,0.0
189.0,83649772.0,2000.0,799.0,0.0,0.0,-0.01039,-1.0,-1.0,0.0
190.0,83651772.0,2000.0,799.0,0.0,0.0,-0.00914,-1.0,-1.0,0.0
191.0,83653772.0,2000.0,799.0,0.0,0.0,-0.00805,-1.0,-1.0,0.0
192.0,83655776.0,2004.0,799.0,0.0,0.0,-0.00708,-1.0,-1.0,0.0
193.0,83657780.0,2004.0,799.0,0.0,0.0,-0.00623,-1.0,-1.0,0.0
194.0,83659786.0,2006.0,799.0,0.0,0.0,-0.00548,-1.0,-1.0,0.0
195.0,83661790.0,2004.0,799.0,0.0,0.0,-0.00483,-1.0,-1.0,0.0
196.0,83663794.0,2004.0,799.0,0.0,0.0,-0.00425,-1.0,-1.0,0.0
197.0,83665798.0,2004.0,799.0,0.0,0.0,-0.00374,-1.0,-1.0,0.0
198.0,83667802.0,2004.0,799.0,0.0,0.0,-0.00329,-1.0,-1.0,0.0
199.0,83669802.0,2000.0,799.0,0.0,0.0,-0.00289,-1.0,-1.0,0.0
200.0,83671805.0,2003.0,799.0,0.0,0.0,-0.00255,88.0,103.0,0.0
201.0,83673809.0,2004.0,799.0,0.0,0.0,-0.00224,-1.0,-1.0,0.0
202.0,83675812.0,2003.0,799.0,0.0,0.0,-0.00197,-1.0,-1.0,0.0
203.0,83677813.0,2001.0,799.0,0.0,0.0,-0.00174,-1.0,-1.0,0.0
204.0,83679816.0,2003.0,799.0,0.0,0.0,-0.00153,-1.0,-1.0,0.0
205.0,83681816.0,2000.0,799.0,0.0,0.0,-0.00134,-1.0,-1.0,0.0
206.0,83683816.0,2000.0,800.0,1.0,0.001534,0.09086,-1.0,-1.0,0.0
207.0,83685816.0,2000.0,799.0,0.0,0.0,-0.01209,-1.0,-1.0,0.0
208.0,83687820.0,2004.0,799.0,0.0,0.0,-0.01064,-1.0,-1.0,0.0
209.0,83689820.0,2000.0,799.0,0.0,0.0,-0.00936,-1.0,-1.0,0.0
210.0,83691820.0,2000.0,799.0,0.0,0.0,-0.00824,-1.0,-1.0,0.0
211.0,83693820.0,2000.0,799.0,0.0,0.0,-0.00725,-1.0,-1.0,0.0
212.0,83695820.0,2000.0,799.0,0.0,0.0,-0.00638,-1.0,-1.0,0.0
213.0,83697820.0,2000.0,799.0,0.0,0.0,-0.00561,-1.0,-1.0,0.0
214.0,83699820.0,2000.0,799.0,0.0,0.0,-0.00494,-1.0,-1.0,0.0
215.0,83701820.0,2000.0,799.0,0.0,0.0,-0.00435,-1.0,-1.0,0.0
216.0,83703820.0,2000.0,799.0,0.0,0.0,-0.00382,-1.0,-1.0,0.0
217.0,83705820.0,2000.0,799.0,0.0,0.0,-0.00337,-1.0,-1.0,0.0
218.0,83707820.0,2000.0,799.0,0.0,0.0,-0.00296,-1.0,-1.0,0.0
219.0,83709820.0,2000.0,799.0,0.0,0.0,-0.00261,-1.0,-1.0,0.0
220.0,83711820.0,2000.0,799.0,0.0,0.0,-0.00229,-1.0,-1.0,0.0
221.0,83713820.0,2000.0,799.0,0.0,0.0,-0.00202,-1.0,-1.0,0.0
222.0,83715820.0,2000.0,799.0,0.0,0.0,-0.00178,-1.0,-1.0,0.0
223.0,83717820.0,2000.0,800.0,1.0,0.001534,0.09048,-1.0,-1.0,0.0
224.0,83719820.0,2000.0,799.0,0.0,0.0,-0.01242,-1.0,-1.0,0.0
225.0,83721824.0,2004.0,799.0,0.0,0.0,-0.01093,88.0,103.0,0.0
226.0,83723828.0,2004.0,799.0,0.0,0.0,-0.00962,-1.0,-1.0,0.0
227.0,83725831.0,2003.0,800.0,1.0,0.001534,0.08344,-1.0,-1.0,0.0
228.0,83727831.0,2000.0,799.0,0.0,0.0,-0.01861,-1.0,-1.0,0.0
229.0,83729831.0,2000.0,799.0,0.0,0.0,-0.01638,-1.0,-1.0,0.0
230.0,83731835.0,2004.0,799.0,0.0,0.0,-0.01441,-1.0,-1.0,0.0
231.0,83733835.0,2000.0,800.0,1.0,0.001534,0.07935,-1.0,-1.0,0.0
232.0,83735839.0,2004.0,799.0,0.0,0.0,-0.02202,-1.0,-1.0,0.0
233.0,83737842.0,2003.0,799.0,0.0,0.0,-0.01938,-1.0,-1.0,0.0
234.0,83739847.0,2005.0,799.0,0.0,0.0,-0.01706,-1.0,-1.0,0.0
235.0,83741849.0,2002.0,799.0,0.0,0.0,-0.01501,-1.0,-1.0,0.0
236.0,83743850.0,2001.0,799.0,0.0,0.0,-0.01321,-1.0,-1.0,0.0
237.0,83745853.0,2003.0,799.0,0.0,0.0,-0.01162,-1.0,-1.0,0.0
238.0,83747857.0,2004.0,799.0,0.0,0.0,-0.01023,-1.0,-1.0,0.0
239.0,83749861.0,2004.0,799.0,0.0,0.0,-0.009,-1.0,-1.0,0.0
240.0,83751861.0,2000.0,799.0,0.0,0.0,-0.00792,-1.0,-1.0,0.0
241.0,83753861.0,2000.0,799.0,0.0,0.0,-0.00697,-1.0,-1.0,0.0
242.0,83755864.0,2003.0,799.0,0.0,0.0,-0.00613,-1.0,-1.0,0.0
243.0,83757865.0,2001.0,799.0,0.0,0.0,-0.0054,-1.0,-1.0,0.0
244.0,83759865.0,2000.0,799.0,0.0,0.0,-0.00475,-1.0,-1.0,0.0
245.0,83761868.0,2003.0,799.0,0.0,0.0,-0.00418,-1.0,-1.0,0.0
246.0,83763868.0,2000.0,799.0,0.0,0.0,-0.00368,-1.0,-1.0,0.0
247.0,83765868.0,2000.0,799.0,0.0,0.0,-0.00324,-1.0,-1.0,0.0
248.0,83767868.0,2000.0,799.0,0.0,0.0,-0.00285,-1.0,-1.0,0.0
249.0,83769868.0,2000.0,799.0,0.0,0.0,-0.00251,-1.0,-1.0,0.0
250.0,83771868.0,2000.0,799.0,0.0,0.0,-0.00221,88.0,103.0,0.0
251.0,83773868.0,2000.0,799.0,0.0,0.0,-0.00194,-1.0,-1.0,0.0
252.0,83775868.0,2000.0,799.0,0.0,0.0,-0.00171,-1.0,-1.0,0.0
253.0,83777868.0,2000.0,799.0,0.0,0.0,-0.0015,-1.0,-1.0,0.0
254.0,83779869.0,2001.0,799.0,0.0,0.0,-0.00132,-1.0,-1.0,0.0
255.0,83781876.0,2007.0,799.0,0.0,0.0,-0.00116,-1.0,-1.0,0.0
256.0,83783876.0,2000.0,799.0,0.0,0.0,-0.00102,-1.0,-1.0,0.0
257.0,83785876.0,2000.0,799.0,0.0,0.0,-0.0009,-1.0,-1.0,0.0
258.0,83787876.0,2000.0,800.0,1.0,0.001534,0.09125,-1.0,-1.0,0.0
259.0,83789876.0,2000.0,799.0,0.0,0.0,-0.01174,-1.0,-1.0,0.0
260.0,83791879.0,2003.0,799.0,0.0,0.0,-0.01033,-1.0,-1.0,0.0
261.0,83793883.0,2004.0,799.0,0.0,0.0,-0.00909,-1.0,-1.0,0.0
262.0,83795886.0,2003.0,799.0,0.0,0.0,-0.008,-1.0,-1.0,0.0
263.0,83797887.0,2001.0,799.0,0.0,0.0,-0.00704,-1.0,-1.0,0.0
264.0,83799894.0,2007.0,799.0,0.0,0.0,-0.0062,-1.0,-1.0,0.0
265.0,83801894.0,2000.0,799.0,0.0,0.0,-0.00545,-1.0,-1.0,0.0
266.0,83803894.0,2000.0,799.0,0.0,0.0,-0.0048,-1.0,-1.0,0.0
267.0,83805894.0,2000.0,799.0,0.0,0.0,-0.00422,-1.0,-1.0,0.0
268.0,83807894.0,2000.0,799.0,0.0,0.0,-0.00372,-1.0,-1.0,0.0
269.0,83809894.0,2000.0,799.0,0.0,0.0,-0.00327,-1.0,-1.0,0.0
270.0,83811894.0,2000.0,799.0,0.0,0.0,-0.00288,-1.0,-1.0,0.0
271.0,83813894.0,2000.0,799.0,0.0,0.0,-0.00253,-1.0,-1.0,0.0
272.0,83815894.0,2000.0,799.0,0.0,0.0,-0.00223,-1.0,-1.0,0.0
273.0,83817894.0,2000.0,799.0,0.0,0.0,-0.00196,-1.0,-1.0,0.0
274.0,83819894.0,2000.0,799.0,0.0,0.0,-0.00173,-1.0,-1.0,0.0
275.0,83821894.0,2000.0,799.0,0.0,0.0,-0.00152,88.0,103.0,0.0
276.0,83823900.0,2006.0,800.0,1.0,0.001534,0.09043,-1.0,-1.0,0.0
277.0,83825905.0,2005.0,799.0,0.0,0.0,-0.01223,-1.0,-1.0,0.0
278.0,83827909.0,2004.0,799.0,0.0,0.0,-0.01077,-1.0,-1.0,0.0
279.0,83829913.0,2004.0,799.0,0.0,0.0,-0.00947,-1.0,-1.0,0.0
280.0,83831913.0,2000.0,799.0,0.0,0.0,-0.00834,-1.0,-1.0,0.0
281.0,83833913.0,2000.0,799.0,0.0,0.0,-0.00734,-1.0,-1.0,0.0
282.0,83835913.0,2000.0,799.0,0.0,0.0,-0.00646,-1.0,-1.0,0.0
283.0,83837913.0,2000.0,799.0,0.0,0.0,-0.00568,-1.0,-1.0,0.0
284.0,83839913.0,2000.0,799.0,0.0,0.0,-0.005,-1.0,-1.0,0.0
285.0,83841913.0,2000.0,799.0,0.0,0.0,-0.0044,-1.0,-1.0,0.0
286.0,83843916.0,2003.0,800.0,1.0,0.001534,0.08803,-1.0,-1.0,0.0
287.0,83845916.0,2000.0,799.0,0.0,0.0,-0.01457,-1.0,-1.0,0.0
288.0,83847920.0,2004.0,800.0,1.0,0.001534,0.07903,-1.0,-1.0,0.0
289.0,83849920.0,2000.0,799.0,0.0,0.0,-0.02249,-1.0,-1.0,0.0
290.0,83851924.0,2004.0,799.0,0.0,0.0,-0.01979,-1.0,-1.0,0.0
291.0,83853928.0,2004.0,800.0,1.0,0.001534,0.07444,-1.0,-1.0,0.0
292.0,83855935.0,2007.0,799.0,0.0,0.0,-0.02621,-1.0,-1.0,0.0
293.0,83857935.0,2000.0,799.0,0.0,0.0,-0.02307,-1.0,-1.0,0.0
294.0,83859935.0,2000.0,799.0,0.0,0.0,-0.0203,-1.0,-1.0,0.0
295.0,83861935.0,2000.0,799.0,0.0,0.0,-0.01786,-1.0,-1.0,0.0
