t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
32831.0,0.0,-3.0864,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,618.0
32872.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,523.0
32912.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
32952.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
32993.0,0.0,-3.0879,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33033.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
33073.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,536.0
33114.0,0.0,-3.0879,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33179.0,0.0,-3.0864,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,619.0
33219.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33260.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33300.0,0.0,-3.0879,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,523.0
33341.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,517.0
33381.0,0.0,-3.0879,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,524.0
33422.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33462.0,0.0,-3.0879,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,524.0
33503.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,523.0
33543.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33583.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,523.0
33623.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
33663.0,0.0,-3.0879,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
33704.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
33744.0,0.0,-3.0879,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
33784.0,0.0,-3.0864,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,536.0
33825.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
33865.0,0.0,-3.0879,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
33906.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
33946.0,0.0,-3.0879,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,542.0
33987.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
34027.0,0.0,-3.0864,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,536.0
34067.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34107.0,0.0,-3.0879,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
34147.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34188.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34228.0,0.0,-3.0879,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,516.0
34268.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
34309.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34349.0,0.0,-3.0879,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,523.0
34389.0,0.0,-3.0879,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34429.0,0.0,-3.0879,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,536.0
34470.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34510.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34551.0,0.0,-3.0879,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34591.0,0.0,-3.0879,-0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34632.0,0.0,-3.0879,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,536.0
34672.0,0.0,-3.0879,-0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34713.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34753.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34793.0,0.0,-3.0879,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,529.0
34833.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34874.0,0.0,-3.0864,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,530.0
34914.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
34955.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
34995.0,0.0,-3.0879,0.008,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,530.0
35036.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
35076.0,0.0,-3.0879,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,522.0
35116.0,0.0,-3.0879,-0.003,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
35157.0,0.0,-3.0879,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,106.0,535.0
