t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
3693162.0,0.0,-3.094,-0.008,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693202.0,0.0,-3.0925,-0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693243.0,0.0,-3.0925,-0.0,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,541.0
3693283.0,0.0,-3.0925,-0.005,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693323.0,0.0,-3.0925,0.01,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693363.0,0.0,-3.0925,-0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,541.0
3693404.0,0.0,-3.094,-0.003,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693487.0,0.0,-3.0925,0.003,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,661.0
3693528.0,0.0,-3.094,-0.005,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,543.0
3693568.0,0.0,-3.094,-0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693608.0,0.0,-3.0925,-0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693648.0,0.0,-3.0925,0.003,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693689.0,0.0,-3.0925,0.0,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,543.0
3693729.0,0.0,-3.0925,0.007,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693769.0,0.0,-3.0925,0.0,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693809.0,0.0,-3.0925,-0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693850.0,0.0,-3.0925,0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693890.0,0.0,-3.094,0.001,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3693930.0,0.0,-3.0925,-0.007,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,541.0
3693970.0,0.0,-3.094,-0.003,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,543.0
3694011.0,0.0,-3.094,-0.006,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,543.0
3694051.0,0.0,-3.0925,0.004,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3694091.0,0.0,-3.0925,0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3694132.0,0.0,-3.0925,-0.003,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,541.0
3694172.0,0.0,-3.0925,0.002,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,542.0
3694212.0,0.0,-3.0925,-0.009,0.02232,0.0,0.0,1.0,0.0,0.0,104.0,541.0
