t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
2453685.0,0.0,-3.1324,-0.001,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,549.0
2453725.0,0.0,-3.1324,0.005,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2453766.0,0.0,-3.1324,-0.002,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2453806.0,0.0,-3.1324,0.004,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2453846.0,0.0,-3.1324,-0.005,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2453886.0,0.0,-3.1324,-0.002,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,551.0
2453926.0,0.0,-3.1324,0.01,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,564.0
2453967.0,0.0,-3.1324,-0.012,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,558.0
2454035.0,0.0,-3.1324,-0.006,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,670.0
2454075.0,0.0,-3.1324,-0.005,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,556.0
2454115.0,0.0,-3.1324,-0.006,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454156.0,0.0,-3.1309,0.003,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454196.0,0.0,-3.1324,-0.001,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454236.0,0.0,-3.1324,-0.006,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454276.0,0.0,-3.1309,0.017,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,564.0
2454317.0,0.0,-3.1324,-0.011,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,558.0
2454357.0,0.0,-3.1309,0.008,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,563.0
2454397.0,0.0,-3.1309,0.003,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,556.0
2454437.0,0.0,-3.1324,-0.007,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454478.0,0.0,-3.1309,-0.002,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454518.0,0.0,-3.1324,0.009,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454558.0,0.0,-3.1324,-0.001,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,551.0
2454599.0,0.0,-3.1309,0.002,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454639.0,0.0,-3.1324,0.005,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
2454679.0,0.0,-3.1309,0.002,0.06743,0.0,0.0,0.4792,0.0,0.0,128.0,557.0
