t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
6677.0,0.0,3.1324,0.031,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6687.0,0.0,3.1324,0.033,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
6697.0,0.0,3.1324,0.017,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6707.0,0.0,3.1309,-0.027,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,462.0
6717.0,0.0,3.1324,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
6727.0,0.0,3.1324,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,459.0
6738.0,0.0,3.1324,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6748.0,0.0,3.1324,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
6758.0,0.0,3.1324,-0.019,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,450.0
6768.0,0.0,3.1324,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
6778.0,0.0,3.1324,-0.007,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
6788.0,0.0,3.1324,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
6799.0,0.0,3.1324,0.011,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,462.0
6809.0,0.0,3.1309,-0.016,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
6819.0,0.0,3.1324,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
6829.0,0.0,3.1324,-0.001,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,465.0
6839.0,0.0,3.1324,0.009,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6849.0,0.0,3.1309,-0.037,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6859.0,0.0,3.1324,0.011,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,442.0
6870.0,0.0,3.1324,-0.002,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6880.0,0.0,3.1324,0.011,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
6890.0,0.0,3.1324,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
6900.0,0.0,3.1324,0.003,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
6910.0,0.0,3.1324,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6921.0,0.0,3.1324,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,451.0
6931.0,0.0,3.1324,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
6941.0,0.0,3.1324,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
6951.0,0.0,3.1324,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
6961.0,0.0,3.1309,-0.02,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,459.0
6971.0,0.0,3.1324,-0.016,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
6981.0,0.0,3.1324,0.004,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,442.0
6996.0,0.0,3.1324,0.019,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,487.0
7006.0,0.0,3.1324,-0.0,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
7016.0,0.0,3.1324,0.012,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
7026.0,0.0,3.1324,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,462.0
7036.0,0.0,3.1324,-0.013,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,449.0
7046.0,0.0,3.1324,0.006,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
7057.0,0.0,3.1324,0.005,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,451.0
7067.0,0.0,3.1324,0.002,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,451.0
7077.0,0.0,3.1324,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
7087.0,0.0,3.1309,-0.019,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
7097.0,0.0,3.1324,0.002,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,442.0
7108.0,0.0,3.1324,0.004,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,462.0
7118.0,0.0,3.1324,0.007,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
7128.0,0.0,3.1324,0.002,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,450.0
7138.0,0.0,3.1309,-0.015,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,462.0
7148.0,0.0,3.1324,-0.01,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
7158.0,0.0,3.1309,-0.039,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,458.0
7169.0,0.0,3.1324,0.022,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,452.0
7179.0,0.0,3.1324,0.021,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,451.0
7189.0,0.0,3.1309,-0.009,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,451.0
7199.0,0.0,3.1309,-0.007,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,455.0
7209.0,0.0,3.1324,0.001,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
7219.0,0.0,3.1324,0.011,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,456.0
7229.0,0.0,3.1309,-0.013,0.0,0.0,0.0,-1.0,0.0,0.0,89.0,443.0
