t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
247287.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247328.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
247368.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247409.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247449.0,0.0,-3.0879,0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247490.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247530.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247622.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,667.0
247662.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247703.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247743.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247784.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247824.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247865.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247905.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
247946.0,0.0,-3.0864,0.006,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
247986.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248027.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248067.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248108.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248148.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248189.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248229.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248270.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248310.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248351.0,0.0,-3.0864,0.005,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248391.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248432.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248472.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248513.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248553.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248594.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248634.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248675.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248715.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248756.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248796.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
248837.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248877.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248918.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248958.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
248999.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249039.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249080.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249120.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249161.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249201.0,0.0,-3.0864,0.005,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249242.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249282.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249323.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249363.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
249404.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249444.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249485.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249525.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249566.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249606.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
249647.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249687.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249728.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249768.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249809.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249849.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249890.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
249930.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
249971.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250011.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250052.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250092.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250133.0,0.0,-3.0879,0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250173.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250214.0,0.0,-3.0879,-0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250254.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250295.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
250335.0,0.0,-3.0879,0.006,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250376.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250416.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250457.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250497.0,0.0,-3.0864,0.005,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250538.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250578.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250619.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250659.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250700.0,0.0,-3.0879,0.006,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250740.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250781.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
250821.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250862.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
250902.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
250943.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
250983.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251024.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251064.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251105.0,0.0,-3.0879,0.005,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251145.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251186.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251226.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251267.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251307.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251348.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251388.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251429.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251469.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251510.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251550.0,0.0,-3.0864,0.005,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251591.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251631.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,544.0
251672.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251712.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251753.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251793.0,0.0,-3.0879,0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251834.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251874.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
251915.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251955.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
251996.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
252036.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252077.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252117.0,0.0,-3.0879,0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252158.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252198.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
252239.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252279.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252320.0,0.0,-3.0879,0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252360.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252401.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252441.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252482.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252522.0,0.0,-3.0879,0.004,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252563.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
252603.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252644.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252684.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252725.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252765.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252806.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252846.0,0.0,-3.0879,-0.002,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252887.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
252927.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
252968.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253008.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253049.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253089.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253130.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,543.0
253170.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253211.0,0.0,-3.0879,0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253251.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253292.0,0.0,-3.0879,0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253332.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253373.0,0.0,-3.0879,-0.003,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253413.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253454.0,0.0,-3.0879,-0.0,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253494.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253535.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253575.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253616.0,0.0,-3.0879,-0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,541.0
253656.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
253697.0,0.0,-3.0879,0.001,0.00166,0.0,0.0,1.0058,0.0,0.0,103.0,542.0
