t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
80729.0,0.0,3.114,0.066,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
80740.0,0.0,3.1155,0.074,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80750.0,0.0,3.1155,0.065,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
80760.0,0.0,3.1155,0.05,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
80770.0,0.0,3.1155,0.045,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80780.0,0.0,3.117,0.046,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,536.0
80790.0,0.0,3.1155,0.033,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80801.0,0.0,3.1155,0.006,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80811.0,0.0,3.1155,-0.005,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
80821.0,0.0,3.1155,-0.011,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
80831.0,0.0,3.1155,-0.013,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80841.0,0.0,3.114,-0.017,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80852.0,0.0,3.114,-0.042,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80862.0,0.0,3.114,-0.04,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80872.0,0.0,3.1124,-0.055,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
80882.0,0.0,3.1124,-0.057,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
80892.0,0.0,3.1109,-0.072,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80903.0,0.0,3.1109,-0.069,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80913.0,0.0,3.1094,-0.079,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80923.0,0.0,3.1078,-0.089,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80933.0,0.0,3.1078,-0.082,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80943.0,0.0,3.1078,-0.077,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,542.0
80953.0,0.0,3.1063,-0.081,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
80964.0,0.0,3.1048,-0.08,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
80974.0,0.0,3.1048,-0.079,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80984.0,0.0,3.1032,-0.071,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
80994.0,0.0,3.1032,-0.069,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81004.0,0.0,3.1032,-0.062,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81014.0,0.0,3.1032,-0.045,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81025.0,0.0,3.1032,-0.03,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81035.0,0.0,3.1032,-0.038,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,542.0
81068.0,0.0,3.1032,-0.001,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,642.0
81079.0,0.0,3.1032,0.012,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,550.0
81089.0,0.0,3.1032,0.014,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81099.0,0.0,3.1032,0.012,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81109.0,0.0,3.1032,0.014,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81119.0,0.0,3.1048,0.038,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,550.0
81130.0,0.0,3.1048,0.037,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81140.0,0.0,3.1063,0.051,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81150.0,0.0,3.1063,0.056,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,534.0
81160.0,0.0,3.1063,0.054,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81170.0,0.0,3.1078,0.066,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81180.0,0.0,3.1078,0.053,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81191.0,0.0,3.1094,0.068,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81201.0,0.0,3.1094,0.065,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81211.0,0.0,3.1109,0.078,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81221.0,0.0,3.1109,0.062,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81231.0,0.0,3.1124,0.066,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81241.0,0.0,3.1124,0.068,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81251.0,0.0,3.1124,0.053,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81261.0,0.0,3.114,0.064,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81272.0,0.0,3.114,0.056,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81282.0,0.0,3.114,0.044,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,542.0
81292.0,0.0,3.114,0.031,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
81302.0,0.0,3.114,0.02,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81313.0,0.0,3.114,0.012,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81323.0,0.0,3.114,0.008,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81333.0,0.0,3.114,0.004,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81344.0,0.0,3.114,0.002,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81354.0,0.0,3.114,-0.004,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,550.0
81364.0,0.0,3.1124,-0.02,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81374.0,0.0,3.1124,-0.03,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81384.0,0.0,3.1124,-0.029,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81395.0,0.0,3.1109,-0.036,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81405.0,0.0,3.1109,-0.048,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81415.0,0.0,3.1109,-0.043,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81425.0,0.0,3.1094,-0.056,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81435.0,0.0,3.1094,-0.056,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81445.0,0.0,3.1094,-0.05,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81455.0,0.0,3.1078,-0.062,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81466.0,0.0,3.1078,-0.054,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81476.0,0.0,3.1078,-0.044,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81486.0,0.0,3.1063,-0.056,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,534.0
81496.0,0.0,3.1063,-0.052,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81506.0,0.0,3.1048,-0.043,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81517.0,0.0,3.1048,-0.041,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
81527.0,0.0,3.1048,-0.047,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81537.0,0.0,3.1048,-0.041,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81547.0,0.0,3.1048,-0.031,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81558.0,0.0,3.1048,-0.022,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81568.0,0.0,3.1048,-0.016,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81578.0,0.0,3.1048,-0.008,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81588.0,0.0,3.1048,-0.005,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81598.0,0.0,3.1048,-0.002,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81608.0,0.0,3.1048,0.002,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,533.0
81618.0,0.0,3.1063,0.025,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81629.0,0.0,3.1063,0.034,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81639.0,0.0,3.1063,0.03,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81649.0,0.0,3.1063,0.028,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
81659.0,0.0,3.1078,0.035,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81669.0,0.0,3.1078,0.044,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81680.0,0.0,3.1078,0.037,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,542.0
81690.0,0.0,3.1078,0.032,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81700.0,0.0,3.1094,0.042,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81710.0,0.0,3.1109,0.052,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81720.0,0.0,3.1109,0.049,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
81730.0,0.0,3.1109,0.052,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,560.0
81740.0,0.0,3.1109,0.048,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,557.0
81751.0,0.0,3.1109,0.036,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81761.0,0.0,3.1124,0.041,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,558.0
81771.0,0.0,3.1124,0.051,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81781.0,0.0,3.1124,0.041,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,549.0
81791.0,0.0,3.1124,0.03,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,541.0
81801.0,0.0,3.1124,0.02,-0.1048,0.0,0.0,-0.9682,0.0,0.0,77.0,550.0
