t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
45479.0,0.0,3.1416,0.006,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45489.0,0.0,-3.1401,0.016,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45499.0,0.0,3.1416,0.014,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45509.0,0.0,3.1416,0.023,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45520.0,0.0,3.1416,0.01,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45530.0,0.0,-3.1401,0.009,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45540.0,0.0,-3.1401,0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45550.0,0.0,-3.1401,-0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45560.0,0.0,-3.1401,-0.008,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45570.0,0.0,3.1416,-0.019,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45581.0,0.0,-3.1401,-0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45591.0,0.0,3.1416,-0.012,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45601.0,0.0,3.1416,-0.012,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45611.0,0.0,3.1416,-0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45622.0,0.0,3.1416,-0.01,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45632.0,0.0,3.1416,-0.007,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45642.0,0.0,3.1416,-0.004,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45652.0,0.0,3.1416,-0.003,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45662.0,0.0,3.1416,-0.004,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
45673.0,0.0,3.1416,-0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45683.0,0.0,3.1416,-0.019,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
45693.0,0.0,3.1401,-0.021,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45703.0,0.0,3.1401,-0.019,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
45714.0,0.0,3.1401,-0.022,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45724.0,0.0,3.1401,-0.018,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
45734.0,0.0,3.1401,-0.01,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
45744.0,0.0,3.1401,-0.009,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45754.0,0.0,3.1401,-0.006,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
45764.0,0.0,3.1401,-0.004,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45774.0,0.0,3.1401,0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
45784.0,0.0,3.1401,-0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,549.0
45815.0,0.0,3.1401,0.005,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,627.0
45826.0,0.0,3.1416,0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45836.0,0.0,3.1401,0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45846.0,0.0,3.1416,0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,549.0
45857.0,0.0,3.1416,0.022,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,541.0
45867.0,0.0,3.1416,0.022,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,541.0
45877.0,0.0,3.1416,0.016,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
45888.0,0.0,3.1416,0.011,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
45898.0,0.0,3.1416,0.007,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,541.0
45908.0,0.0,3.1416,0.005,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,549.0
45918.0,0.0,3.1416,0.003,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
45928.0,0.0,3.1416,0.002,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,541.0
45938.0,0.0,3.1416,0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,549.0
45949.0,0.0,3.1416,0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,549.0
45959.0,0.0,3.1416,0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45969.0,0.0,3.1416,0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45979.0,0.0,3.1416,0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45989.0,0.0,3.1416,0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,558.0
45999.0,0.0,3.1416,0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,544.0
46009.0,0.0,3.1416,-0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,557.0
46020.0,0.0,3.1416,-0.0,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
46030.0,0.0,3.1416,-0.003,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
46040.0,0.0,3.1416,-0.005,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,551.0
46051.0,0.0,3.1401,-0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
46061.0,0.0,3.1416,-0.018,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
46071.0,0.0,3.1401,-0.025,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
46081.0,0.0,3.1401,-0.026,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
46091.0,0.0,3.1401,-0.013,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
46101.0,0.0,3.1401,-0.015,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
46111.0,0.0,3.1416,-0.006,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,550.0
46122.0,0.0,3.1416,-0.001,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
46132.0,0.0,3.1401,-0.005,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,543.0
46142.0,0.0,3.1401,-0.005,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
46152.0,0.0,3.1401,0.007,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,542.0
46162.0,0.0,3.1401,0.002,-0.01185,0.0,0.0,-1.0,0.0,0.0,77.0,534.0
