t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
519203.0,0.0,-3.0956,-0.004,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,535.0
519243.0,0.0,-3.094,0.008,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,526.0
519283.0,0.0,-3.0956,0.004,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,529.0
519324.0,0.0,-3.0956,0.002,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,529.0
519364.0,0.0,-3.0956,-0.006,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,534.0
519404.0,0.0,-3.0956,0.001,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519445.0,0.0,-3.0956,-0.004,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,534.0
519485.0,0.0,-3.0956,-0.005,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519550.0,0.0,-3.094,0.007,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,612.0
519590.0,0.0,-3.0956,-0.003,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,533.0
519630.0,0.0,-3.0956,-0.0,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,529.0
519671.0,0.0,-3.0956,-0.006,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,529.0
519711.0,0.0,-3.0956,-0.001,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519751.0,0.0,-3.0956,-0.005,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519791.0,0.0,-3.0956,-0.002,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519831.0,0.0,-3.0956,-0.002,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,527.0
519872.0,0.0,-3.0956,0.003,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,529.0
519912.0,0.0,-3.094,-0.001,-0.10759,0.0,0.0,-0.2708,0.0,0.0,109.0,535.0
