t_ms,mode,theta,theta_dot,x,v,accel,energy,z1,z2,agc,loop_us
37921.0,0.0,-3.0173,-0.115,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
37932.0,0.0,-3.0189,-0.152,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
37942.0,0.0,-3.0204,-0.172,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
37952.0,0.0,-3.0219,-0.184,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
37962.0,0.0,-3.0219,-0.103,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
37972.0,0.0,-3.0219,-0.037,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,445.0
37982.0,0.0,-3.0219,-0.013,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
37992.0,0.0,-3.0204,0.072,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38002.0,0.0,-3.0204,0.078,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38013.0,0.0,-3.0173,0.109,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38023.0,0.0,-3.0173,0.112,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,451.0
38033.0,0.0,-3.0173,0.056,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38043.0,0.0,-3.0173,0.031,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38053.0,0.0,-3.0158,0.052,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38063.0,0.0,-3.0173,0.026,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38073.0,0.0,-3.0173,-0.043,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,445.0
38084.0,0.0,-3.0173,-0.033,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38094.0,0.0,-3.0235,-0.312,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38104.0,0.0,-3.0265,-0.234,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38114.0,0.0,-3.0281,-0.204,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38124.0,0.0,-3.0296,-0.199,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38134.0,0.0,-3.0296,-0.118,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38145.0,0.0,-3.0311,-0.124,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38155.0,0.0,-3.0327,-0.137,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38165.0,0.0,-3.0342,-0.144,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38175.0,0.0,-3.0357,-0.15,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38185.0,0.0,-3.0373,-0.148,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38195.0,0.0,-3.0419,-0.27,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38205.0,0.0,-3.045,-0.314,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38216.0,0.0,-3.0465,-0.255,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38226.0,0.0,-3.0496,-0.231,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38242.0,0.0,-3.0542,-0.282,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,488.0
38252.0,0.0,-3.0557,-0.254,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38262.0,0.0,-3.0588,-0.252,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,445.0
38272.0,0.0,-3.0618,-0.279,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38282.0,0.0,-3.0634,-0.225,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38292.0,0.0,-3.0649,-0.179,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38303.0,0.0,-3.0664,-0.153,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38313.0,0.0,-3.068,-0.142,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38323.0,0.0,-3.068,-0.055,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38333.0,0.0,-3.068,-0.028,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38343.0,0.0,-3.068,-0.011,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38353.0,0.0,-3.068,-0.004,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38364.0,0.0,-3.068,-0.001,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38374.0,0.0,-3.068,-0.0,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38384.0,0.0,-3.068,-0.0,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38394.0,0.0,-3.068,-0.0,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38404.0,0.0,-3.068,0.0,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38414.0,0.0,-3.068,0.0,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38424.0,0.0,-3.071,-0.15,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38434.0,0.0,-3.0726,-0.169,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,451.0
38444.0,0.0,-3.0741,-0.152,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38454.0,0.0,-3.0756,-0.156,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38465.0,0.0,-3.0772,-0.129,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38475.0,0.0,-3.0772,-0.103,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38485.0,0.0,-3.0787,-0.092,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38495.0,0.0,-3.0787,-0.065,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38505.0,0.0,-3.0787,-0.021,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,451.0
38515.0,0.0,-3.0787,-0.007,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38526.0,0.0,-3.0787,-0.015,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38536.0,0.0,-3.0787,-0.006,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38546.0,0.0,-3.0787,-0.006,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38556.0,0.0,-3.0802,-0.097,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38566.0,0.0,-3.0818,-0.117,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38576.0,0.0,-3.0833,-0.143,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38586.0,0.0,-3.0833,-0.079,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38596.0,0.0,-3.0833,-0.043,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38606.0,0.0,-3.0833,0.011,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38617.0,0.0,-3.0833,-0.006,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38627.0,0.0,-3.0833,-0.019,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38637.0,0.0,-3.0848,-0.053,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38647.0,0.0,-3.0864,-0.078,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38657.0,0.0,-3.0879,-0.138,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38667.0,0.0,-3.091,-0.176,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
38677.0,0.0,-3.091,-0.141,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,445.0
38687.0,0.0,-3.0925,-0.134,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38697.0,0.0,-3.0925,-0.06,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,454.0
38708.0,0.0,-3.0925,-0.022,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38718.0,0.0,-3.094,-0.032,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38728.0,0.0,-3.0971,-0.167,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38738.0,0.0,-3.1002,-0.264,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38748.0,0.0,-3.1017,-0.214,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38758.0,0.0,-3.1032,-0.19,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38769.0,0.0,-3.1048,-0.196,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38779.0,0.0,-3.1078,-0.211,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38789.0,0.0,-3.1094,-0.187,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38799.0,0.0,-3.1109,-0.167,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38809.0,0.0,-3.1124,-0.141,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38819.0,0.0,-3.1124,-0.116,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38829.0,0.0,-3.1109,0.013,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38839.0,0.0,-3.1078,0.163,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38850.0,0.0,-3.1032,0.222,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,451.0
38860.0,0.0,-3.0925,0.689,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
38870.0,0.0,-3.1032,-0.09,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38880.0,0.0,-3.1002,-0.069,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38890.0,0.0,-3.0925,0.349,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38901.0,0.0,-3.0894,0.414,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38911.0,0.0,-3.091,0.168,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38921.0,0.0,-3.094,-0.051,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38931.0,0.0,-3.094,-0.11,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
38941.0,0.0,-3.094,-0.078,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
38951.0,0.0,-3.094,-0.004,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,445.0
38961.0,0.0,-3.094,0.05,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38971.0,0.0,-3.094,0.018,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,439.0
38981.0,0.0,-3.094,-0.051,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
38992.0,0.0,-3.0956,-0.111,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
39002.0,0.0,-3.0971,-0.131,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,447.0
39012.0,0.0,-3.0971,-0.081,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,453.0
39022.0,0.0,-3.0971,-0.033,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,454.0
39032.0,0.0,-3.0971,-0.012,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,454.0
39042.0,0.0,-3.0986,-0.078,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,452.0
39052.0,0.0,-3.1017,-0.147,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
39062.0,0.0,-3.1002,-0.059,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
39073.0,0.0,-3.1017,-0.04,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
39083.0,0.0,-3.1002,-0.012,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
39093.0,0.0,-3.1002,0.008,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
39103.0,0.0,-3.1002,0.008,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
39113.0,0.0,-3.1017,-0.066,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,441.0
39123.0,0.0,-3.0986,0.053,-0.03951,0.0,0.0,-1.0,0.0,0.0,102.0,446.0
