seq,t_us,dt_us,raw,ticks,theta,omega,status,agc,magnitude,i2c_errors,missed_slots,tx_drops,read_us,valid,continuous,cart_steps,x_command_m,v_command_m_s,a_command_m_s2,motion_id,moving,enabled,homed,host_monotonic_ns
0,2768452339,0,1000,1000,1.5339808,0.00000,39,88,2094,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356630048625
1,2768453339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356630683916
2,2768454339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356632318916
3,2768455339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356633260625
4,2768456339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356634242416
5,2768457339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356635213666
6,2768458339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356636174083
7,2768459339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356637232958
8,2768460339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356638017041
9,2768461339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356639069125
10,2768462339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356640017541
11,2768463339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356641056125
12,2768464339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356642003000
13,2768465339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356642990416
14,2768466339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356644159000
15,2768467339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356645089041
16,2768468339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356646050041
17,2768469339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356647041083
18,2768470339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356647968375
19,2768471339,1000,1000,1000,1.5339808,0.00000,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356648942583
20,2768472339,1000,1001,1001,1.5355148,0.06015,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356650055000
21,2768473339,1000,1001,1001,1.5355148,0.05779,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356651265375
22,2768474339,1000,1000,1000,1.5339808,-0.00462,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356651979208
23,2768475339,1000,1000,1000,1.5339808,-0.00444,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356652965333
24,2768476339,1000,1000,1000,1.5339808,-0.00427,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356653859416
25,2768477339,1000,1000,1000,1.5339808,-0.00410,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356654960708
26,2768478339,1000,1000,1000,1.5339808,-0.00394,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356655965958
27,2768479339,1000,1000,1000,1.5339808,-0.00379,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356656935416
28,2768480339,1000,1001,1001,1.5355148,0.05651,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356657853541
29,2768481339,1000,1000,1000,1.5339808,-0.00585,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356658789875
30,2768482339,1000,1000,1000,1.5339808,-0.00562,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356659880666
31,2768483339,1000,1000,1000,1.5339808,-0.00540,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356660875500
32,2768484339,1000,1000,1000,1.5339808,-0.00519,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356661847875
33,2768485339,1000,1000,1000,1.5339808,-0.00499,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356662856250
34,2768486339,1000,1000,1000,1.5339808,-0.00479,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356663788125
35,2768487339,1000,1000,1000,1.5339808,-0.00460,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356664871583
36,2768488339,1000,1000,1000,1.5339808,-0.00442,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356665797750
37,2768489339,1000,1000,1000,1.5339808,-0.00425,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356666762166
38,2768490339,1000,1000,1000,1.5339808,-0.00408,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356667801375
39,2768491339,1000,1000,1000,1.5339808,-0.00392,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356668835500
40,2768492339,1000,1000,1000,1.5339808,-0.00377,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356669652833
41,2768493339,1000,1000,1000,1.5339808,-0.00362,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356670773041
42,2768494339,1000,1000,1000,1.5339808,-0.00348,-1,-1,-1,0,0,0,136,1,1,0,0.0000000,0.0000000,0.0000000,0,0,0,0,757356671793875
