seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
119.0,30267257.0,2000.0,1406.0,0.0,0.0,9e-05,-1.0,-1.0,0.0
120.0,30269264.0,2007.0,1406.0,0.0,0.0,8e-05,-1.0,-1.0,0.0
121.0,30271268.0,2004.0,1406.0,0.0,0.0,7e-05,-1.0,-1.0,0.0
122.0,30273272.0,2004.0,1406.0,0.0,0.0,6e-05,-1.0,-1.0,0.0
123.0,30275272.0,2000.0,1406.0,0.0,0.0,5e-05,-1.0,-1.0,0.0
124.0,30277272.0,2000.0,1406.0,0.0,0.0,5e-05,-1.0,-1.0,0.0
125.0,30279272.0,2000.0,1406.0,0.0,0.0,4e-05,103.0,103.0,0.0
126.0,30281275.0,2003.0,1406.0,0.0,0.0,4e-05,-1.0,-1.0,0.0
127.0,30283279.0,2004.0,1406.0,0.0,0.0,3e-05,-1.0,-1.0,0.0
128.0,30285279.0,2000.0,1405.0,-1.0,-0.001534,-0.09201,-1.0,-1.0,0.0
129.0,30287282.0,2003.0,1405.0,-1.0,-0.001534,-0.08097,-1.0,-1.0,0.0
130.0,30289288.0,2006.0,1405.0,-1.0,-0.001534,-0.07125,-1.0,-1.0,0.0
131.0,30291294.0,2006.0,1406.0,0.0,0.0,0.02906,-1.0,-1.0,0.0
132.0,30293298.0,2004.0,1406.0,0.0,0.0,0.02557,-1.0,-1.0,0.0
133.0,30295301.0,2003.0,1406.0,0.0,0.0,0.0225,-1.0,-1.0,0.0
134.0,30297301.0,2000.0,1406.0,0.0,0.0,0.0198,-1.0,-1.0,0.0
135.0,30299305.0,2004.0,1406.0,0.0,0.0,0.01743,-1.0,-1.0,0.0
136.0,30301308.0,2003.0,1406.0,0.0,0.0,0.01534,-1.0,-1.0,0.0
137.0,30303309.0,2001.0,1406.0,0.0,0.0,0.0135,-1.0,-1.0,0.0
138.0,30305309.0,2000.0,1406.0,0.0,0.0,0.01188,-1.0,-1.0,0.0
139.0,30307309.0,2000.0,1406.0,0.0,0.0,0.01045,-1.0,-1.0,0.0
140.0,30309312.0,2003.0,1406.0,0.0,0.0,0.0092,-1.0,-1.0,0.0
141.0,30311312.0,2000.0,1406.0,0.0,0.0,0.00809,-1.0,-1.0,0.0
142.0,30313312.0,2000.0,1406.0,0.0,0.0,0.00712,-1.0,-1.0,0.0
143.0,30315312.0,2000.0,1406.0,0.0,0.0,0.00627,-1.0,-1.0,0.0
144.0,30317312.0,2000.0,1406.0,0.0,0.0,0.00552,-1.0,-1.0,0.0
145.0,30319313.0,2001.0,1406.0,0.0,0.0,0.00485,-1.0,-1.0,0.0
146.0,30321320.0,2007.0,1406.0,0.0,0.0,0.00427,-1.0,-1.0,0.0
147.0,30323320.0,2000.0,1406.0,0.0,0.0,0.00376,-1.0,-1.0,0.0
148.0,30325320.0,2000.0,1405.0,-1.0,-0.001534,-0.08873,-1.0,-1.0,0.0
149.0,30327324.0,2004.0,1406.0,0.0,0.0,0.01377,-1.0,-1.0,0.0
150.0,30329327.0,2003.0,1406.0,0.0,0.0,0.01212,103.0,103.0,0.0
151.0,30331327.0,2000.0,1406.0,0.0,0.0,0.01066,-1.0,-1.0,0.0
152.0,30333327.0,2000.0,1406.0,0.0,0.0,0.00938,-1.0,-1.0,0.0
153.0,30335327.0,2000.0,1406.0,0.0,0.0,0.00826,-1.0,-1.0,0.0
154.0,30337327.0,2000.0,1406.0,0.0,0.0,0.00727,-1.0,-1.0,0.0
155.0,30339327.0,2000.0,1406.0,0.0,0.0,0.0064,-1.0,-1.0,0.0
156.0,30341327.0,2000.0,1406.0,0.0,0.0,0.00563,-1.0,-1.0,0.0
157.0,30343327.0,2000.0,1406.0,0.0,0.0,0.00495,-1.0,-1.0,0.0
158.0,30345327.0,2000.0,1406.0,0.0,0.0,0.00436,-1.0,-1.0,0.0
159.0,30347327.0,2000.0,1406.0,0.0,0.0,0.00384,-1.0,-1.0,0.0
160.0,30349327.0,2000.0,1406.0,0.0,0.0,0.00338,-1.0,-1.0,0.0
161.0,30351327.0,2000.0,1406.0,0.0,0.0,0.00297,-1.0,-1.0,0.0
162.0,30353327.0,2000.0,1406.0,0.0,0.0,0.00261,-1.0,-1.0,0.0
163.0,30355327.0,2000.0,1406.0,0.0,0.0,0.0023,-1.0,-1.0,0.0
164.0,30357327.0,2000.0,1406.0,0.0,0.0,0.00202,-1.0,-1.0,0.0
165.0,30359327.0,2000.0,1405.0,-1.0,-0.001534,-0.09026,-1.0,-1.0,0.0
166.0,30361331.0,2004.0,1405.0,-1.0,-0.001534,-0.07943,-1.0,-1.0,0.0
167.0,30363335.0,2004.0,1405.0,-1.0,-0.001534,-0.0699,-1.0,-1.0,0.0
168.0,30365338.0,2003.0,1406.0,0.0,0.0,0.03039,-1.0,-1.0,0.0
169.0,30367342.0,2004.0,1405.0,-1.0,-0.001534,-0.06511,-1.0,-1.0,0.0
170.0,30369348.0,2006.0,1405.0,-1.0,-0.001534,-0.0573,-1.0,-1.0,0.0
171.0,30371355.0,2007.0,1406.0,0.0,0.0,0.0413,-1.0,-1.0,0.0
172.0,30373360.0,2005.0,1406.0,0.0,0.0,0.03634,-1.0,-1.0,0.0
173.0,30375361.0,2001.0,1406.0,0.0,0.0,0.03198,-1.0,-1.0,0.0
174.0,30377364.0,2003.0,1406.0,0.0,0.0,0.02814,-1.0,-1.0,0.0
175.0,30379368.0,2004.0,1406.0,0.0,0.0,0.02477,103.0,103.0,0.0
176.0,30381368.0,2000.0,1406.0,0.0,0.0,0.02179,-1.0,-1.0,0.0
177.0,30383368.0,2000.0,1407.0,1.0,0.001534,0.11122,-1.0,-1.0,0.0
178.0,30385368.0,2000.0,1406.0,0.0,0.0,0.00583,-1.0,-1.0,0.0
179.0,30387368.0,2000.0,1406.0,0.0,0.0,0.00513,-1.0,-1.0,0.0
180.0,30389368.0,2000.0,1406.0,0.0,0.0,0.00452,-1.0,-1.0,0.0
181.0,30391368.0,2000.0,1406.0,0.0,0.0,0.00397,-1.0,-1.0,0.0
182.0,30393370.0,2002.0,1406.0,0.0,0.0,0.0035,-1.0,-1.0,0.0
183.0,30395371.0,2001.0,1406.0,0.0,0.0,0.00308,-1.0,-1.0,0.0
184.0,30397375.0,2004.0,1406.0,0.0,0.0,0.00271,-1.0,-1.0,0.0
185.0,30399375.0,2000.0,1405.0,-1.0,-0.001534,-0.08966,-1.0,-1.0,0.0
186.0,30401379.0,2004.0,1405.0,-1.0,-0.001534,-0.0789,-1.0,-1.0,0.0
187.0,30403383.0,2004.0,1406.0,0.0,0.0,0.02243,-1.0,-1.0,0.0
188.0,30405387.0,2004.0,1405.0,-1.0,-0.001534,-0.07212,-1.0,-1.0,0.0
189.0,30407392.0,2005.0,1406.0,0.0,0.0,0.02834,-1.0,-1.0,0.0
190.0,30409394.0,2002.0,1406.0,0.0,0.0,0.02494,-1.0,-1.0,0.0
191.0,30411394.0,2000.0,1406.0,0.0,0.0,0.02195,-1.0,-1.0,0.0
192.0,30413394.0,2000.0,1406.0,0.0,0.0,0.01932,-1.0,-1.0,0.0
193.0,30415394.0,2000.0,1406.0,0.0,0.0,0.017,-1.0,-1.0,0.0
194.0,30417397.0,2003.0,1406.0,0.0,0.0,0.01496,-1.0,-1.0,0.0
195.0,30419399.0,2002.0,1406.0,0.0,0.0,0.01316,-1.0,-1.0,0.0
196.0,30421402.0,2003.0,1406.0,0.0,0.0,0.01158,-1.0,-1.0,0.0
197.0,30423405.0,2003.0,1406.0,0.0,0.0,0.01019,-1.0,-1.0,0.0
198.0,30425408.0,2003.0,1406.0,0.0,0.0,0.00897,-1.0,-1.0,0.0
199.0,30427408.0,2000.0,1406.0,0.0,0.0,0.00789,-1.0,-1.0,0.0
200.0,30429409.0,2001.0,1406.0,0.0,0.0,0.00695,103.0,103.0,0.0
201.0,30431412.0,2003.0,1406.0,0.0,0.0,0.00611,-1.0,-1.0,0.0
202.0,30433412.0,2000.0,1406.0,0.0,0.0,0.00538,-1.0,-1.0,0.0
203.0,30435416.0,2004.0,1406.0,0.0,0.0,0.00473,-1.0,-1.0,0.0
204.0,30437416.0,2000.0,1406.0,0.0,0.0,0.00417,-1.0,-1.0,0.0
205.0,30439416.0,2000.0,1405.0,-1.0,-0.001534,-0.08837,-1.0,-1.0,0.0
206.0,30441420.0,2004.0,1405.0,-1.0,-0.001534,-0.07777,-1.0,-1.0,0.0
207.0,30443424.0,2004.0,1406.0,0.0,0.0,0.02342,-1.0,-1.0,0.0
208.0,30445427.0,2003.0,1406.0,0.0,0.0,0.02061,-1.0,-1.0,0.0
209.0,30447428.0,2001.0,1406.0,0.0,0.0,0.01814,-1.0,-1.0,0.0
210.0,30449435.0,2007.0,1406.0,0.0,0.0,0.01596,-1.0,-1.0,0.0
211.0,30451435.0,2000.0,1406.0,0.0,0.0,0.01404,-1.0,-1.0,0.0
212.0,30453435.0,2000.0,1406.0,0.0,0.0,0.01236,-1.0,-1.0,0.0
213.0,30455435.0,2000.0,1406.0,0.0,0.0,0.01088,-1.0,-1.0,0.0
214.0,30457437.0,2002.0,1406.0,0.0,0.0,0.00957,-1.0,-1.0,0.0
215.0,30459439.0,2002.0,1406.0,0.0,0.0,0.00842,-1.0,-1.0,0.0
216.0,30461446.0,2007.0,1406.0,0.0,0.0,0.00741,-1.0,-1.0,0.0
217.0,30463446.0,2000.0,1406.0,0.0,0.0,0.00652,-1.0,-1.0,0.0
218.0,30465446.0,2000.0,1406.0,0.0,0.0,0.00574,-1.0,-1.0,0.0
219.0,30467446.0,2000.0,1406.0,0.0,0.0,0.00505,-1.0,-1.0,0.0
220.0,30469446.0,2000.0,1406.0,0.0,0.0,0.00444,-1.0,-1.0,0.0
221.0,30471446.0,2000.0,1405.0,-1.0,-0.001534,-0.08813,-1.0,-1.0,0.0
222.0,30473450.0,2004.0,1405.0,-1.0,-0.001534,-0.07755,-1.0,-1.0,0.0
223.0,30475453.0,2003.0,1405.0,-1.0,-0.001534,-0.06825,-1.0,-1.0,0.0
224.0,30477457.0,2004.0,1405.0,-1.0,-0.001534,-0.06006,-1.0,-1.0,0.0
225.0,30479461.0,2004.0,1405.0,-1.0,-0.001534,-0.05285,103.0,103.0,0.0
226.0,30481461.0,2000.0,1406.0,0.0,0.0,0.04553,-1.0,-1.0,0.0
227.0,30483461.0,2000.0,1405.0,-1.0,-0.001534,-0.05197,-1.0,-1.0,0.0
228.0,30485466.0,2005.0,1406.0,0.0,0.0,0.04607,-1.0,-1.0,0.0
229.0,30487472.0,2006.0,1406.0,0.0,0.0,0.04055,-1.0,-1.0,0.0
230.0,30489472.0,2000.0,1406.0,0.0,0.0,0.03568,-1.0,-1.0,0.0
231.0,30491476.0,2004.0,1406.0,0.0,0.0,0.0314,-1.0,-1.0,0.0
232.0,30493479.0,2003.0,1406.0,0.0,0.0,0.02763,-1.0,-1.0,0.0
233.0,30495480.0,2001.0,1406.0,0.0,0.0,0.02431,-1.0,-1.0,0.0
234.0,30497483.0,2003.0,1406.0,0.0,0.0,0.0214,-1.0,-1.0,0.0
235.0,30499486.0,2003.0,1406.0,0.0,0.0,0.01883,-1.0,-1.0,0.0
236.0,30501487.0,2001.0,1406.0,0.0,0.0,0.01657,-1.0,-1.0,0.0
237.0,30503487.0,2000.0,1406.0,0.0,0.0,0.01458,-1.0,-1.0,0.0
238.0,30505490.0,2003.0,1406.0,0.0,0.0,0.01283,-1.0,-1.0,0.0
239.0,30507490.0,2000.0,1406.0,0.0,0.0,0.01129,-1.0,-1.0,0.0
240.0,30509490.0,2000.0,1406.0,0.0,0.0,0.00994,-1.0,-1.0,0.0
241.0,30511490.0,2000.0,1406.0,0.0,0.0,0.00874,-1.0,-1.0,0.0
242.0,30513490.0,2000.0,1405.0,-1.0,-0.001534,-0.08434,-1.0,-1.0,0.0
243.0,30515494.0,2004.0,1405.0,-1.0,-0.001534,-0.07422,-1.0,-1.0,0.0
244.0,30517498.0,2004.0,1405.0,-1.0,-0.001534,-0.06532,-1.0,-1.0,0.0
245.0,30519501.0,2003.0,1406.0,0.0,0.0,0.03442,-1.0,-1.0,0.0
246.0,30521505.0,2004.0,1406.0,0.0,0.0,0.03029,-1.0,-1.0,0.0
247.0,30523509.0,2004.0,1406.0,0.0,0.0,0.02666,-1.0,-1.0,0.0
248.0,30525511.0,2002.0,1406.0,0.0,0.0,0.02346,-1.0,-1.0,0.0
249.0,30527513.0,2002.0,1406.0,0.0,0.0,0.02064,-1.0,-1.0,0.0
250.0,30529516.0,2003.0,1406.0,0.0,0.0,0.01817,103.0,103.0,0.0
251.0,30531520.0,2004.0,1406.0,0.0,0.0,0.01599,-1.0,-1.0,0.0
252.0,30533520.0,2000.0,1406.0,0.0,0.0,0.01407,-1.0,-1.0,0.0
253.0,30535520.0,2000.0,1406.0,0.0,0.0,0.01238,-1.0,-1.0,0.0
254.0,30537520.0,2000.0,1406.0,0.0,0.0,0.01089,-1.0,-1.0,0.0
255.0,30539524.0,2004.0,1406.0,0.0,0.0,0.00959,-1.0,-1.0,0.0
256.0,30541524.0,2000.0,1406.0,0.0,0.0,0.00844,-1.0,-1.0,0.0
257.0,30543524.0,2000.0,1406.0,0.0,0.0,0.00742,-1.0,-1.0,0.0
258.0,30545524.0,2000.0,1406.0,0.0,0.0,0.00653,-1.0,-1.0,0.0
259.0,30547524.0,2000.0,1406.0,0.0,0.0,0.00575,-1.0,-1.0,0.0
260.0,30549524.0,2000.0,1406.0,0.0,0.0,0.00506,-1.0,-1.0,0.0
261.0,30551524.0,2000.0,1406.0,0.0,0.0,0.00445,-1.0,-1.0,0.0
262.0,30553524.0,2000.0,1406.0,0.0,0.0,0.00392,-1.0,-1.0,0.0
263.0,30555526.0,2002.0,1406.0,0.0,0.0,0.00345,-1.0,-1.0,0.0
264.0,30557532.0,2006.0,1406.0,0.0,0.0,0.00303,-1.0,-1.0,0.0
265.0,30559539.0,2007.0,1406.0,0.0,0.0,0.00267,-1.0,-1.0,0.0
266.0,30561539.0,2000.0,1406.0,0.0,0.0,0.00235,-1.0,-1.0,0.0
267.0,30563539.0,2000.0,1406.0,0.0,0.0,0.00207,-1.0,-1.0,0.0
268.0,30565539.0,2000.0,1406.0,0.0,0.0,0.00182,-1.0,-1.0,0.0
269.0,30567539.0,2000.0,1406.0,0.0,0.0,0.0016,-1.0,-1.0,0.0
270.0,30569540.0,2001.0,1406.0,0.0,0.0,0.00141,-1.0,-1.0,0.0
271.0,30571546.0,2006.0,1406.0,0.0,0.0,0.00124,-1.0,-1.0,0.0
272.0,30573546.0,2000.0,1406.0,0.0,0.0,0.00109,-1.0,-1.0,0.0
273.0,30575548.0,2002.0,1406.0,0.0,0.0,0.00096,-1.0,-1.0,0.0
274.0,30577554.0,2006.0,1406.0,0.0,0.0,0.00084,-1.0,-1.0,0.0
275.0,30579554.0,2000.0,1406.0,0.0,0.0,0.00074,103.0,103.0,0.0
276.0,30581561.0,2007.0,1406.0,0.0,0.0,0.00065,-1.0,-1.0,0.0
277.0,30583565.0,2004.0,1406.0,0.0,0.0,0.00058,-1.0,-1.0,0.0
278.0,30585568.0,2003.0,1406.0,0.0,0.0,0.00051,-1.0,-1.0,0.0
279.0,30587568.0,2000.0,1406.0,0.0,0.0,0.00045,-1.0,-1.0,0.0
280.0,30589568.0,2000.0,1406.0,0.0,0.0,0.00039,-1.0,-1.0,0.0
281.0,30591569.0,2001.0,1406.0,0.0,0.0,0.00035,-1.0,-1.0,0.0
282.0,30593576.0,2007.0,1406.0,0.0,0.0,0.0003,-1.0,-1.0,0.0
283.0,30595576.0,2000.0,1406.0,0.0,0.0,0.00027,-1.0,-1.0,0.0
284.0,30597576.0,2000.0,1406.0,0.0,0.0,0.00024,-1.0,-1.0,0.0
285.0,30599576.0,2000.0,1406.0,0.0,0.0,0.00021,-1.0,-1.0,0.0
286.0,30601576.0,2000.0,1406.0,0.0,0.0,0.00018,-1.0,-1.0,0.0
287.0,30603576.0,2000.0,1406.0,0.0,0.0,0.00016,-1.0,-1.0,0.0
288.0,30605577.0,2001.0,1406.0,0.0,0.0,0.00014,-1.0,-1.0,0.0
289.0,30607583.0,2006.0,1406.0,0.0,0.0,0.00012,-1.0,-1.0,0.0
290.0,30609583.0,2000.0,1406.0,0.0,0.0,0.00011,-1.0,-1.0,0.0
291.0,30611585.0,2002.0,1406.0,0.0,0.0,0.0001,-1.0,-1.0,0.0
