seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
0.0,303430002.0,2000.0,2596.0,0.0,0.0,-94.98409,84.0,103.0,0.0
1.0,303432009.0,2007.0,2596.0,0.0,0.0,-83.586,-1.0,-1.0,0.0
2.0,303434009.0,2000.0,2596.0,0.0,0.0,-73.55568,-1.0,-1.0,0.0
3.0,303436013.0,2004.0,2596.0,0.0,0.0,-64.729,-1.0,-1.0,0.0
4.0,303438016.0,2003.0,2596.0,0.0,0.0,-56.96152,-1.0,-1.0,0.0
5.0,303440020.0,2004.0,2596.0,0.0,0.0,-50.12614,-1.0,-1.0,0.0
6.0,303442020.0,2000.0,2596.0,0.0,0.0,-44.111,-1.0,-1.0,0.0
7.0,303444020.0,2000.0,2596.0,0.0,0.0,-38.81768,-1.0,-1.0,0.0
8.0,303446020.0,2000.0,2596.0,0.0,0.0,-34.15956,-1.0,-1.0,0.0
9.0,303448020.0,2000.0,2596.0,0.0,0.0,-30.06041,-1.0,-1.0,0.0
10.0,303450020.0,2000.0,2596.0,0.0,0.0,-26.45316,-1.0,-1.0,0.0
11.0,303452020.0,2000.0,2596.0,0.0,0.0,-23.27878,-1.0,-1.0,0.0
12.0,303454023.0,2003.0,2597.0,1.0,0.001534,-20.39343,-1.0,-1.0,0.0
13.0,303456027.0,2004.0,2596.0,0.0,0.0,-18.03807,-1.0,-1.0,0.0
14.0,303458031.0,2004.0,2596.0,0.0,0.0,-15.8735,-1.0,-1.0,0.0
15.0,303460031.0,2000.0,2597.0,1.0,0.001534,-13.87664,-1.0,-1.0,0.0
16.0,303462031.0,2000.0,2597.0,1.0,0.001534,-12.21145,-1.0,-1.0,0.0
17.0,303464031.0,2000.0,2597.0,1.0,0.001534,-10.74607,-1.0,-1.0,0.0
18.0,303466035.0,2004.0,2597.0,1.0,0.001534,-9.45654,-1.0,-1.0,0.0
19.0,303468035.0,2000.0,2597.0,1.0,0.001534,-8.32176,-1.0,-1.0,0.0
20.0,303470039.0,2004.0,2597.0,1.0,0.001534,-7.32315,-1.0,-1.0,0.0
21.0,303472046.0,2007.0,2597.0,1.0,0.001534,-6.44437,-1.0,-1.0,0.0
22.0,303474046.0,2000.0,2597.0,1.0,0.001534,-5.67105,-1.0,-1.0,0.0
23.0,303476050.0,2004.0,2597.0,1.0,0.001534,-4.99052,-1.0,-1.0,0.0
24.0,303478050.0,2000.0,2597.0,1.0,0.001534,-4.39166,-1.0,-1.0,0.0
25.0,303480050.0,2000.0,2597.0,1.0,0.001534,-3.86466,84.0,103.0,0.0
26.0,303482054.0,2004.0,2597.0,1.0,0.001534,-3.4009,-1.0,-1.0,0.0
27.0,303484057.0,2003.0,2597.0,1.0,0.001534,-2.99279,-1.0,-1.0,0.0
28.0,303486058.0,2001.0,2597.0,1.0,0.001534,-2.63366,-1.0,-1.0,0.0
29.0,303488066.0,2008.0,2597.0,1.0,0.001534,-2.31762,-1.0,-1.0,0.0
30.0,303490067.0,2001.0,2597.0,1.0,0.001534,-2.0395,-1.0,-1.0,0.0
31.0,303492067.0,2000.0,2597.0,1.0,0.001534,-1.79476,-1.0,-1.0,0.0
32.0,303494067.0,2000.0,2597.0,1.0,0.001534,-1.57939,-1.0,-1.0,0.0
33.0,303496074.0,2007.0,2597.0,1.0,0.001534,-1.38986,-1.0,-1.0,0.0
34.0,303498074.0,2000.0,2597.0,1.0,0.001534,-1.22308,-1.0,-1.0,0.0
35.0,303500074.0,2000.0,2597.0,1.0,0.001534,-1.07631,-1.0,-1.0,0.0
36.0,303502074.0,2000.0,2597.0,1.0,0.001534,-0.94715,-1.0,-1.0,0.0
37.0,303504074.0,2000.0,2597.0,1.0,0.001534,-0.8335,-1.0,-1.0,0.0
38.0,303506077.0,2003.0,2597.0,1.0,0.001534,-0.73348,-1.0,-1.0,0.0
39.0,303508078.0,2001.0,2597.0,1.0,0.001534,-0.64546,-1.0,-1.0,0.0
40.0,303510078.0,2000.0,2597.0,1.0,0.001534,-0.568,-1.0,-1.0,0.0
41.0,303512078.0,2000.0,2597.0,1.0,0.001534,-0.49984,-1.0,-1.0,0.0
42.0,303514078.0,2000.0,2597.0,1.0,0.001534,-0.43986,-1.0,-1.0,0.0
43.0,303516078.0,2000.0,2597.0,1.0,0.001534,-0.38708,-1.0,-1.0,0.0
44.0,303518078.0,2000.0,2597.0,1.0,0.001534,-0.34063,-1.0,-1.0,0.0
45.0,303520078.0,2000.0,2597.0,1.0,0.001534,-0.29975,-1.0,-1.0,0.0
46.0,303522078.0,2000.0,2598.0,2.0,0.003068,-0.17174,-1.0,-1.0,0.0
47.0,303524078.0,2000.0,2598.0,2.0,0.003068,-0.15114,-1.0,-1.0,0.0
48.0,303526078.0,2000.0,2598.0,2.0,0.003068,-0.133,-1.0,-1.0,0.0
49.0,303528081.0,2003.0,2598.0,2.0,0.003068,-0.11704,-1.0,-1.0,0.0
50.0,303530082.0,2001.0,2598.0,2.0,0.003068,-0.10299,84.0,103.0,0.0
51.0,303532086.0,2004.0,2598.0,2.0,0.003068,-0.09064,-1.0,-1.0,0.0
52.0,303534089.0,2003.0,2598.0,2.0,0.003068,-0.07976,-1.0,-1.0,0.0
53.0,303536089.0,2000.0,2598.0,2.0,0.003068,-0.07019,-1.0,-1.0,0.0
54.0,303538089.0,2000.0,2598.0,2.0,0.003068,-0.06177,-1.0,-1.0,0.0
55.0,303540089.0,2000.0,2598.0,2.0,0.003068,-0.05435,-1.0,-1.0,0.0
56.0,303542089.0,2000.0,2598.0,2.0,0.003068,-0.04783,-1.0,-1.0,0.0
57.0,303544089.0,2000.0,2598.0,2.0,0.003068,-0.04209,-1.0,-1.0,0.0
58.0,303546089.0,2000.0,2598.0,2.0,0.003068,-0.03704,-1.0,-1.0,0.0
59.0,303548089.0,2000.0,2598.0,2.0,0.003068,-0.0326,-1.0,-1.0,0.0
60.0,303550089.0,2000.0,2598.0,2.0,0.003068,-0.02868,-1.0,-1.0,0.0
61.0,303552089.0,2000.0,2598.0,2.0,0.003068,-0.02524,-1.0,-1.0,0.0
62.0,303554089.0,2000.0,2598.0,2.0,0.003068,-0.02221,-1.0,-1.0,0.0
63.0,303556092.0,2003.0,2598.0,2.0,0.003068,-0.01955,-1.0,-1.0,0.0
64.0,303558096.0,2004.0,2598.0,2.0,0.003068,-0.0172,-1.0,-1.0,0.0
65.0,303560101.0,2005.0,2598.0,2.0,0.003068,-0.01514,-1.0,-1.0,0.0
66.0,303562104.0,2003.0,2597.0,1.0,0.001534,-0.10522,-1.0,-1.0,0.0
67.0,303564108.0,2004.0,2597.0,1.0,0.001534,-0.0926,-1.0,-1.0,0.0
68.0,303566111.0,2003.0,2597.0,1.0,0.001534,-0.08148,-1.0,-1.0,0.0
69.0,303568115.0,2004.0,2597.0,1.0,0.001534,-0.07171,-1.0,-1.0,0.0
70.0,303570115.0,2000.0,2597.0,1.0,0.001534,-0.0631,-1.0,-1.0,0.0
71.0,303572115.0,2000.0,2597.0,1.0,0.001534,-0.05553,-1.0,-1.0,0.0
72.0,303574115.0,2000.0,2597.0,1.0,0.001534,-0.04887,-1.0,-1.0,0.0
73.0,303576115.0,2000.0,2597.0,1.0,0.001534,-0.043,-1.0,-1.0,0.0
74.0,303578115.0,2000.0,2597.0,1.0,0.001534,-0.03784,-1.0,-1.0,0.0
75.0,303580115.0,2000.0,2597.0,1.0,0.001534,-0.0333,84.0,103.0,0.0
76.0,303582115.0,2000.0,2597.0,1.0,0.001534,-0.0293,-1.0,-1.0,0.0
77.0,303584115.0,2000.0,2596.0,0.0,0.0,-0.11783,-1.0,-1.0,0.0
78.0,303586115.0,2000.0,2597.0,1.0,0.001534,-0.01165,-1.0,-1.0,0.0
79.0,303588115.0,2000.0,2596.0,0.0,0.0,-0.10229,-1.0,-1.0,0.0
80.0,303590115.0,2000.0,2597.0,1.0,0.001534,0.00202,-1.0,-1.0,0.0
81.0,303592115.0,2000.0,2596.0,0.0,0.0,-0.09026,-1.0,-1.0,0.0
82.0,303594122.0,2007.0,2597.0,1.0,0.001534,0.01229,-1.0,-1.0,0.0
83.0,303596122.0,2000.0,2597.0,1.0,0.001534,0.01082,-1.0,-1.0,0.0
84.0,303598122.0,2000.0,2597.0,1.0,0.001534,0.00952,-1.0,-1.0,0.0
85.0,303600126.0,2004.0,2597.0,1.0,0.001534,0.00838,-1.0,-1.0,0.0
86.0,303602126.0,2000.0,2597.0,1.0,0.001534,0.00737,-1.0,-1.0,0.0
87.0,303604130.0,2004.0,2597.0,1.0,0.001534,0.00649,-1.0,-1.0,0.0
88.0,303606134.0,2004.0,2597.0,1.0,0.001534,0.00571,-1.0,-1.0,0.0
89.0,303608138.0,2004.0,2597.0,1.0,0.001534,0.00502,-1.0,-1.0,0.0
90.0,303610145.0,2007.0,2597.0,1.0,0.001534,0.00442,-1.0,-1.0,0.0
91.0,303612149.0,2004.0,2597.0,1.0,0.001534,0.00389,-1.0,-1.0,0.0
92.0,303614152.0,2003.0,2598.0,2.0,0.003068,0.09532,-1.0,-1.0,0.0
93.0,303616152.0,2000.0,2598.0,2.0,0.003068,0.08389,-1.0,-1.0,0.0
94.0,303618152.0,2000.0,2598.0,2.0,0.003068,0.07382,-1.0,-1.0,0.0
95.0,303620152.0,2000.0,2598.0,2.0,0.003068,0.06496,-1.0,-1.0,0.0
96.0,303622152.0,2000.0,2598.0,2.0,0.003068,0.05717,-1.0,-1.0,0.0
97.0,303624152.0,2000.0,2598.0,2.0,0.003068,0.05031,-1.0,-1.0,0.0
98.0,303626159.0,2007.0,2598.0,2.0,0.003068,0.04427,-1.0,-1.0,0.0
99.0,303628159.0,2000.0,2598.0,2.0,0.003068,0.03896,-1.0,-1.0,0.0
100.0,303630163.0,2004.0,2598.0,2.0,0.003068,0.03428,84.0,103.0,0.0
101.0,303632163.0,2000.0,2598.0,2.0,0.003068,0.03017,-1.0,-1.0,0.0
102.0,303634163.0,2000.0,2599.0,3.0,0.0046019,0.11859,-1.0,-1.0,0.0
103.0,303636163.0,2000.0,2599.0,3.0,0.0046019,0.10436,-1.0,-1.0,0.0
104.0,303638163.0,2000.0,2599.0,3.0,0.0046019,0.09183,-1.0,-1.0,0.0
105.0,303640163.0,2000.0,2599.0,3.0,0.0046019,0.08081,-1.0,-1.0,0.0
106.0,303642163.0,2000.0,2599.0,3.0,0.0046019,0.07112,-1.0,-1.0,0.0
107.0,303644167.0,2004.0,2599.0,3.0,0.0046019,0.06258,-1.0,-1.0,0.0
108.0,303646171.0,2004.0,2599.0,3.0,0.0046019,0.05507,-1.0,-1.0,0.0
109.0,303648174.0,2003.0,2599.0,3.0,0.0046019,0.04846,-1.0,-1.0,0.0
110.0,303650174.0,2000.0,2599.0,3.0,0.0046019,0.04265,-1.0,-1.0,0.0
111.0,303652174.0,2000.0,2599.0,3.0,0.0046019,0.03753,-1.0,-1.0,0.0
112.0,303654178.0,2004.0,2599.0,3.0,0.0046019,0.03303,-1.0,-1.0,0.0
113.0,303656182.0,2004.0,2599.0,3.0,0.0046019,0.02906,-1.0,-1.0,0.0
114.0,303658185.0,2003.0,2599.0,3.0,0.0046019,0.02558,-1.0,-1.0,0.0
115.0,303660189.0,2004.0,2599.0,3.0,0.0046019,0.02251,-1.0,-1.0,0.0
116.0,303662189.0,2000.0,2599.0,3.0,0.0046019,0.01981,-1.0,-1.0,0.0
117.0,303664189.0,2000.0,2599.0,3.0,0.0046019,0.01743,-1.0,-1.0,0.0
118.0,303666193.0,2004.0,2599.0,3.0,0.0046019,0.01534,-1.0,-1.0,0.0
119.0,303668197.0,2004.0,2599.0,3.0,0.0046019,0.0135,-1.0,-1.0,0.0
120.0,303670200.0,2003.0,2599.0,3.0,0.0046019,0.01188,-1.0,-1.0,0.0
121.0,303672208.0,2008.0,2599.0,3.0,0.0046019,0.01045,-1.0,-1.0,0.0
122.0,303674212.0,2004.0,2599.0,3.0,0.0046019,0.0092,-1.0,-1.0,0.0
123.0,303676216.0,2004.0,2599.0,3.0,0.0046019,0.00809,-1.0,-1.0,0.0
124.0,303678219.0,2003.0,2599.0,3.0,0.0046019,0.00712,-1.0,-1.0,0.0
125.0,303680223.0,2004.0,2599.0,3.0,0.0046019,0.00627,84.0,103.0,0.0
126.0,303682223.0,2000.0,2599.0,3.0,0.0046019,0.00552,-1.0,-1.0,0.0
127.0,303684223.0,2000.0,2599.0,3.0,0.0046019,0.00485,-1.0,-1.0,0.0
128.0,303686223.0,2000.0,2599.0,3.0,0.0046019,0.00427,-1.0,-1.0,0.0
129.0,303688223.0,2000.0,2599.0,3.0,0.0046019,0.00376,-1.0,-1.0,0.0
130.0,303690227.0,2004.0,2599.0,3.0,0.0046019,0.00331,-1.0,-1.0,0.0
131.0,303692230.0,2003.0,2600.0,4.0,0.0061359,0.09481,-1.0,-1.0,0.0
132.0,303694234.0,2004.0,2600.0,4.0,0.0061359,0.08343,-1.0,-1.0,0.0
133.0,303696238.0,2004.0,2600.0,4.0,0.0061359,0.07342,-1.0,-1.0,0.0
134.0,303698241.0,2003.0,2600.0,4.0,0.0061359,0.06461,-1.0,-1.0,0.0
135.0,303700245.0,2004.0,2600.0,4.0,0.0061359,0.05686,-1.0,-1.0,0.0
136.0,303702249.0,2004.0,2600.0,4.0,0.0061359,0.05004,-1.0,-1.0,0.0
137.0,303704253.0,2004.0,2600.0,4.0,0.0061359,0.04403,-1.0,-1.0,0.0
138.0,303706256.0,2003.0,2601.0,5.0,0.0076699,0.13065,-1.0,-1.0,0.0
139.0,303708260.0,2004.0,2601.0,5.0,0.0076699,0.11497,-1.0,-1.0,0.0
140.0,303710264.0,2004.0,2601.0,5.0,0.0076699,0.10117,-1.0,-1.0,0.0
141.0,303712267.0,2003.0,2601.0,5.0,0.0076699,0.08903,-1.0,-1.0,0.0
142.0,303714271.0,2004.0,2602.0,6.0,0.0092039,0.1702,-1.0,-1.0,0.0
143.0,303716276.0,2005.0,2602.0,6.0,0.0092039,0.14978,-1.0,-1.0,0.0
144.0,303718279.0,2003.0,2602.0,6.0,0.0092039,0.13181,-1.0,-1.0,0.0
145.0,303720279.0,2000.0,2602.0,6.0,0.0092039,0.11599,-1.0,-1.0,0.0
146.0,303722282.0,2003.0,2603.0,7.0,0.0107379,0.19397,-1.0,-1.0,0.0
147.0,303724283.0,2001.0,2603.0,7.0,0.0107379,0.1707,-1.0,-1.0,0.0
148.0,303726286.0,2003.0,2603.0,7.0,0.0107379,0.15021,-1.0,-1.0,0.0
149.0,303728290.0,2004.0,2604.0,8.0,0.0122718,0.22404,-1.0,-1.0,0.0
150.0,303730290.0,2000.0,2604.0,8.0,0.0122718,0.19716,84.0,103.0,0.0
151.0,303732293.0,2003.0,2604.0,8.0,0.0122718,0.1735,-1.0,-1.0,0.0
152.0,303734298.0,2005.0,2605.0,9.0,0.0138058,0.24449,-1.0,-1.0,0.0
153.0,303736305.0,2007.0,2605.0,9.0,0.0138058,0.21515,-1.0,-1.0,0.0
154.0,303738312.0,2007.0,2605.0,9.0,0.0138058,0.18933,-1.0,-1.0,0.0
155.0,303740312.0,2000.0,2604.0,8.0,0.0122718,0.07457,-1.0,-1.0,0.0
156.0,303742312.0,2000.0,2604.0,8.0,0.0122718,0.06562,-1.0,-1.0,0.0
157.0,303744312.0,2000.0,2604.0,8.0,0.0122718,0.05775,-1.0,-1.0,0.0
158.0,303746315.0,2003.0,2604.0,8.0,0.0122718,0.05082,-1.0,-1.0,0.0
159.0,303748320.0,2005.0,2603.0,7.0,0.0107379,-0.04709,-1.0,-1.0,0.0
160.0,303750326.0,2006.0,2603.0,7.0,0.0107379,-0.04144,-1.0,-1.0,0.0
161.0,303752330.0,2004.0,2603.0,7.0,0.0107379,-0.03647,-1.0,-1.0,0.0
162.0,303754334.0,2004.0,2603.0,7.0,0.0107379,-0.03209,-1.0,-1.0,0.0
163.0,303756334.0,2000.0,2603.0,7.0,0.0107379,-0.02824,-1.0,-1.0,0.0
164.0,303758334.0,2000.0,2603.0,7.0,0.0107379,-0.02485,-1.0,-1.0,0.0
165.0,303760334.0,2000.0,2602.0,6.0,0.0092039,-0.11391,-1.0,-1.0,0.0
166.0,303762338.0,2004.0,2602.0,6.0,0.0092039,-0.10024,-1.0,-1.0,0.0
167.0,303764342.0,2004.0,2602.0,6.0,0.0092039,-0.08821,-1.0,-1.0,0.0
168.0,303766345.0,2003.0,2601.0,5.0,0.0076699,-0.16953,-1.0,-1.0,0.0
169.0,303768349.0,2004.0,2600.0,4.0,0.0061359,-0.24104,-1.0,-1.0,0.0
170.0,303770353.0,2004.0,2600.0,4.0,0.0061359,-0.21211,-1.0,-1.0,0.0
171.0,303772357.0,2004.0,2599.0,3.0,0.0046019,-0.27851,-1.0,-1.0,0.0
172.0,303774357.0,2000.0,2598.0,2.0,0.003068,-0.33713,-1.0,-1.0,0.0
173.0,303776360.0,2003.0,2597.0,1.0,0.001534,-0.38858,-1.0,-1.0,0.0
174.0,303778364.0,2004.0,2596.0,0.0,0.0,-0.4338,-1.0,-1.0,0.0
175.0,303780368.0,2004.0,2595.0,-1.0,-0.001534,-0.4736,84.0,103.0,0.0
176.0,303782371.0,2003.0,2595.0,-1.0,-0.001534,-0.41677,-1.0,-1.0,0.0
177.0,303784371.0,2000.0,2595.0,-1.0,-0.001534,-0.36676,-1.0,-1.0,0.0
178.0,303786372.0,2001.0,2594.0,-2.0,-0.003068,-0.41474,-1.0,-1.0,0.0
179.0,303788379.0,2007.0,2594.0,-2.0,-0.003068,-0.36497,-1.0,-1.0,0.0
180.0,303790379.0,2000.0,2594.0,-2.0,-0.003068,-0.32117,-1.0,-1.0,0.0
181.0,303792379.0,2000.0,2594.0,-2.0,-0.003068,-0.28263,-1.0,-1.0,0.0
182.0,303794379.0,2000.0,2594.0,-2.0,-0.003068,-0.24872,-1.0,-1.0,0.0
183.0,303796379.0,2000.0,2594.0,-2.0,-0.003068,-0.21887,-1.0,-1.0,0.0
184.0,303798379.0,2000.0,2594.0,-2.0,-0.003068,-0.19261,-1.0,-1.0,0.0
185.0,303800379.0,2000.0,2594.0,-2.0,-0.003068,-0.16949,-1.0,-1.0,0.0
186.0,303802379.0,2000.0,2594.0,-2.0,-0.003068,-0.14915,-1.0,-1.0,0.0
187.0,303804379.0,2000.0,2594.0,-2.0,-0.003068,-0.13126,-1.0,-1.0,0.0
188.0,303806379.0,2000.0,2594.0,-2.0,-0.003068,-0.11551,-1.0,-1.0,0.0
189.0,303808379.0,2000.0,2594.0,-2.0,-0.003068,-0.10164,-1.0,-1.0,0.0
190.0,303810379.0,2000.0,2595.0,-1.0,-0.001534,0.00259,-1.0,-1.0,0.0
191.0,303812382.0,2003.0,2595.0,-1.0,-0.001534,0.00228,-1.0,-1.0,0.0
192.0,303814386.0,2004.0,2595.0,-1.0,-0.001534,0.00201,-1.0,-1.0,0.0
193.0,303816386.0,2000.0,2595.0,-1.0,-0.001534,0.00177,-1.0,-1.0,0.0
194.0,303818386.0,2000.0,2595.0,-1.0,-0.001534,0.00155,-1.0,-1.0,0.0
195.0,303820390.0,2004.0,2595.0,-1.0,-0.001534,0.00137,-1.0,-1.0,0.0
196.0,303822394.0,2004.0,2595.0,-1.0,-0.001534,0.0012,-1.0,-1.0,0.0
197.0,303824397.0,2003.0,2596.0,0.0,0.0,0.09296,-1.0,-1.0,0.0
198.0,303826401.0,2004.0,2596.0,0.0,0.0,0.0818,-1.0,-1.0,0.0
199.0,303828405.0,2004.0,2596.0,0.0,0.0,0.07199,-1.0,-1.0,0.0
200.0,303830408.0,2003.0,2596.0,0.0,0.0,0.06335,84.0,103.0,0.0
201.0,303832408.0,2000.0,2596.0,0.0,0.0,0.05575,-1.0,-1.0,0.0
202.0,303834409.0,2001.0,2596.0,0.0,0.0,0.04906,-1.0,-1.0,0.0
203.0,303836412.0,2003.0,2597.0,1.0,0.001534,0.13507,-1.0,-1.0,0.0
204.0,303838416.0,2004.0,2596.0,0.0,0.0,0.02701,-1.0,-1.0,0.0
205.0,303840419.0,2003.0,2597.0,1.0,0.001534,0.11567,-1.0,-1.0,0.0
206.0,303842423.0,2004.0,2597.0,1.0,0.001534,0.10179,-1.0,-1.0,0.0
207.0,303844427.0,2004.0,2597.0,1.0,0.001534,0.08957,-1.0,-1.0,0.0
208.0,303846431.0,2004.0,2597.0,1.0,0.001534,0.07882,-1.0,-1.0,0.0
209.0,303848434.0,2003.0,2597.0,1.0,0.001534,0.06937,-1.0,-1.0,0.0
210.0,303850439.0,2005.0,2597.0,1.0,0.001534,0.06104,-1.0,-1.0,0.0
211.0,303852442.0,2003.0,2597.0,1.0,0.001534,0.05372,-1.0,-1.0,0.0
212.0,303854446.0,2004.0,2597.0,1.0,0.001534,0.04727,-1.0,-1.0,0.0
213.0,303856449.0,2003.0,2598.0,2.0,0.003068,0.1335,-1.0,-1.0,0.0
214.0,303858449.0,2000.0,2598.0,2.0,0.003068,0.11748,-1.0,-1.0,0.0
215.0,303860449.0,2000.0,2598.0,2.0,0.003068,0.10338,-1.0,-1.0,0.0
216.0,303862453.0,2004.0,2598.0,2.0,0.003068,0.09098,-1.0,-1.0,0.0
217.0,303864453.0,2000.0,2598.0,2.0,0.003068,0.08006,-1.0,-1.0,0.0
218.0,303866457.0,2004.0,2598.0,2.0,0.003068,0.07045,-1.0,-1.0,0.0
219.0,303868461.0,2004.0,2598.0,2.0,0.003068,0.062,-1.0,-1.0,0.0
220.0,303870464.0,2003.0,2599.0,3.0,0.0046019,0.14646,-1.0,-1.0,0.0
221.0,303872468.0,2004.0,2599.0,3.0,0.0046019,0.12888,-1.0,-1.0,0.0
222.0,303874468.0,2000.0,2599.0,3.0,0.0046019,0.11342,-1.0,-1.0,0.0
223.0,303876471.0,2003.0,2599.0,3.0,0.0046019,0.09981,-1.0,-1.0,0.0
224.0,303878475.0,2004.0,2599.0,3.0,0.0046019,0.08783,-1.0,-1.0,0.0
225.0,303880479.0,2004.0,2599.0,3.0,0.0046019,0.07729,84.0,103.0,0.0
226.0,303882479.0,2000.0,2600.0,4.0,0.0061359,0.16005,-1.0,-1.0,0.0
227.0,303884483.0,2004.0,2600.0,4.0,0.0061359,0.14085,-1.0,-1.0,0.0
228.0,303886486.0,2003.0,2600.0,4.0,0.0061359,0.12395,-1.0,-1.0,0.0
229.0,303888491.0,2005.0,2600.0,4.0,0.0061359,0.10907,-1.0,-1.0,0.0
230.0,303890497.0,2006.0,2600.0,4.0,0.0061359,0.09598,-1.0,-1.0,0.0
231.0,303892501.0,2004.0,2600.0,4.0,0.0061359,0.08447,-1.0,-1.0,0.0
232.0,303894506.0,2005.0,2600.0,4.0,0.0061359,0.07433,-1.0,-1.0,0.0
233.0,303896508.0,2002.0,2600.0,4.0,0.0061359,0.06541,-1.0,-1.0,0.0
234.0,303898508.0,2000.0,2601.0,5.0,0.0076699,0.1496,-1.0,-1.0,0.0
235.0,303900509.0,2001.0,2601.0,5.0,0.0076699,0.13165,-1.0,-1.0,0.0
236.0,303902512.0,2003.0,2601.0,5.0,0.0076699,0.11585,-1.0,-1.0,0.0
237.0,303904516.0,2004.0,2601.0,5.0,0.0076699,0.10195,-1.0,-1.0,0.0
238.0,303906520.0,2004.0,2601.0,5.0,0.0076699,0.08971,-1.0,-1.0,0.0
239.0,303908523.0,2003.0,2602.0,6.0,0.0092039,0.17085,-1.0,-1.0,0.0
240.0,303910527.0,2004.0,2602.0,6.0,0.0092039,0.15035,-1.0,-1.0,0.0
241.0,303912531.0,2004.0,2602.0,6.0,0.0092039,0.13231,-1.0,-1.0,0.0
242.0,303914535.0,2004.0,2602.0,6.0,0.0092039,0.11643,-1.0,-1.0,0.0
243.0,303916538.0,2003.0,2603.0,7.0,0.0107379,0.19436,-1.0,-1.0,0.0
244.0,303918542.0,2004.0,2603.0,7.0,0.0107379,0.17104,-1.0,-1.0,0.0
245.0,303920542.0,2000.0,2603.0,7.0,0.0107379,0.15051,-1.0,-1.0,0.0
246.0,303922542.0,2000.0,2604.0,8.0,0.0122718,0.22449,-1.0,-1.0,0.0
247.0,303924542.0,2000.0,2604.0,8.0,0.0122718,0.19755,-1.0,-1.0,0.0
248.0,303926542.0,2000.0,2604.0,8.0,0.0122718,0.17384,-1.0,-1.0,0.0
249.0,303928542.0,2000.0,2604.0,8.0,0.0122718,0.15298,-1.0,-1.0,0.0
250.0,303930542.0,2000.0,2605.0,9.0,0.0138058,0.22666,84.0,103.0,0.0
251.0,303932545.0,2003.0,2605.0,9.0,0.0138058,0.19946,-1.0,-1.0,0.0
252.0,303934549.0,2004.0,2605.0,9.0,0.0138058,0.17553,-1.0,-1.0,0.0
253.0,303936549.0,2000.0,2605.0,9.0,0.0138058,0.15447,-1.0,-1.0,0.0
254.0,303938549.0,2000.0,2606.0,10.0,0.0153398,0.22797,-1.0,-1.0,0.0
255.0,303940550.0,2001.0,2606.0,10.0,0.0153398,0.20061,-1.0,-1.0,0.0
256.0,303942550.0,2000.0,2606.0,10.0,0.0153398,0.17654,-1.0,-1.0,0.0
257.0,303944557.0,2007.0,2606.0,10.0,0.0153398,0.15535,-1.0,-1.0,0.0
258.0,303946557.0,2000.0,2606.0,10.0,0.0153398,0.13671,-1.0,-1.0,0.0
259.0,303948557.0,2000.0,2607.0,11.0,0.0168738,0.21234,-1.0,-1.0,0.0
260.0,303950557.0,2000.0,2607.0,11.0,0.0168738,0.18686,-1.0,-1.0,0.0
261.0,303952557.0,2000.0,2607.0,11.0,0.0168738,0.16444,-1.0,-1.0,0.0
262.0,303954557.0,2000.0,2607.0,11.0,0.0168738,0.14471,-1.0,-1.0,0.0
263.0,303956560.0,2003.0,2607.0,11.0,0.0168738,0.12734,-1.0,-1.0,0.0
264.0,303958564.0,2004.0,2608.0,12.0,0.0184078,0.20392,-1.0,-1.0,0.0
265.0,303960564.0,2000.0,2608.0,12.0,0.0184078,0.17945,-1.0,-1.0,0.0
266.0,303962564.0,2000.0,2609.0,13.0,0.0199418,0.24995,-1.0,-1.0,0.0
267.0,303964567.0,2003.0,2609.0,13.0,0.0199418,0.21996,-1.0,-1.0,0.0
268.0,303966568.0,2001.0,2609.0,13.0,0.0199418,0.19356,-1.0,-1.0,0.0
269.0,303968568.0,2000.0,2610.0,14.0,0.0214757,0.26237,-1.0,-1.0,0.0
270.0,303970568.0,2000.0,2610.0,14.0,0.0214757,0.23089,-1.0,-1.0,0.0
271.0,303972571.0,2003.0,2610.0,14.0,0.0214757,0.20318,-1.0,-1.0,0.0
272.0,303974575.0,2004.0,2611.0,15.0,0.0230097,0.27066,-1.0,-1.0,0.0
273.0,303976575.0,2000.0,2611.0,15.0,0.0230097,0.23818,-1.0,-1.0,0.0
274.0,303978575.0,2000.0,2612.0,16.0,0.0245437,0.30163,-1.0,-1.0,0.0
275.0,303980575.0,2000.0,2612.0,16.0,0.0245437,0.26544,84.0,103.0,0.0
276.0,303982578.0,2003.0,2612.0,16.0,0.0245437,0.23359,-1.0,-1.0,0.0
277.0,303984583.0,2005.0,2613.0,17.0,0.0260777,0.29736,-1.0,-1.0,0.0
278.0,303986583.0,2000.0,2613.0,17.0,0.0260777,0.26168,-1.0,-1.0,0.0
279.0,303988583.0,2000.0,2613.0,17.0,0.0260777,0.23028,-1.0,-1.0,0.0
280.0,303990583.0,2000.0,2613.0,17.0,0.0260777,0.20265,-1.0,-1.0,0.0
281.0,303992583.0,2000.0,2614.0,18.0,0.0276117,0.27037,-1.0,-1.0,0.0
282.0,303994590.0,2007.0,2614.0,18.0,0.0276117,0.23792,-1.0,-1.0,0.0
283.0,303996593.0,2003.0,2614.0,18.0,0.0276117,0.20937,-1.0,-1.0,0.0
284.0,303998594.0,2001.0,2615.0,19.0,0.0291456,0.27624,-1.0,-1.0,0.0
