seq,t_us,dt_us,raw,ticks,theta,omega,agc,status,i2c_errors
34.0,22843152.0,2004.0,1403.0,1.0,0.001534,-0.00176,-1.0,-1.0,0.0
35.0,22845156.0,2004.0,1403.0,1.0,0.001534,-0.00155,-1.0,-1.0,0.0
36.0,22847159.0,2003.0,1403.0,1.0,0.001534,-0.00136,-1.0,-1.0,0.0
37.0,22849163.0,2004.0,1403.0,1.0,0.001534,-0.0012,-1.0,-1.0,0.0
38.0,22851167.0,2004.0,1403.0,1.0,0.001534,-0.00105,-1.0,-1.0,0.0
39.0,22853167.0,2000.0,1403.0,1.0,0.001534,-0.00093,-1.0,-1.0,0.0
40.0,22855170.0,2003.0,1403.0,1.0,0.001534,-0.00082,-1.0,-1.0,0.0
41.0,22857170.0,2000.0,1403.0,1.0,0.001534,-0.00072,-1.0,-1.0,0.0
42.0,22859174.0,2004.0,1403.0,1.0,0.001534,-0.00063,-1.0,-1.0,0.0
43.0,22861174.0,2000.0,1403.0,1.0,0.001534,-0.00056,-1.0,-1.0,0.0
44.0,22863178.0,2004.0,1403.0,1.0,0.001534,-0.00049,-1.0,-1.0,0.0
45.0,22865178.0,2000.0,1403.0,1.0,0.001534,-0.00043,-1.0,-1.0,0.0
46.0,22867178.0,2000.0,1403.0,1.0,0.001534,-0.00038,-1.0,-1.0,0.0
47.0,22869178.0,2000.0,1403.0,1.0,0.001534,-0.00033,-1.0,-1.0,0.0
48.0,22871178.0,2000.0,1403.0,1.0,0.001534,-0.00029,-1.0,-1.0,0.0
49.0,22873178.0,2000.0,1403.0,1.0,0.001534,-0.00026,-1.0,-1.0,0.0
50.0,22875178.0,2000.0,1403.0,1.0,0.001534,-0.00023,98.0,103.0,0.0
51.0,22877178.0,2000.0,1403.0,1.0,0.001534,-0.0002,-1.0,-1.0,0.0
52.0,22879182.0,2004.0,1403.0,1.0,0.001534,-0.00018,-1.0,-1.0,0.0
53.0,22881185.0,2003.0,1403.0,1.0,0.001534,-0.00015,-1.0,-1.0,0.0
54.0,22883185.0,2000.0,1403.0,1.0,0.001534,-0.00014,-1.0,-1.0,0.0
55.0,22885185.0,2000.0,1403.0,1.0,0.001534,-0.00012,-1.0,-1.0,0.0
56.0,22887185.0,2000.0,1403.0,1.0,0.001534,-0.00011,-1.0,-1.0,0.0
57.0,22889189.0,2004.0,1403.0,1.0,0.001534,-9e-05,-1.0,-1.0,0.0
58.0,22891193.0,2004.0,1403.0,1.0,0.001534,-8e-05,-1.0,-1.0,0.0
59.0,22893193.0,2000.0,1403.0,1.0,0.001534,-7e-05,-1.0,-1.0,0.0
60.0,22895193.0,2000.0,1403.0,1.0,0.001534,-6e-05,-1.0,-1.0,0.0
61.0,22897193.0,2000.0,1403.0,1.0,0.001534,-6e-05,-1.0,-1.0,0.0
62.0,22899197.0,2004.0,1403.0,1.0,0.001534,-5e-05,-1.0,-1.0,0.0
63.0,22901197.0,2000.0,1403.0,1.0,0.001534,-4e-05,-1.0,-1.0,0.0
64.0,22903197.0,2000.0,1403.0,1.0,0.001534,-4e-05,-1.0,-1.0,0.0
65.0,22905208.0,2011.0,1403.0,1.0,0.001534,-3e-05,-1.0,-1.0,0.0
66.0,22907208.0,2000.0,1403.0,1.0,0.001534,-3e-05,-1.0,-1.0,0.0
67.0,22909208.0,2000.0,1403.0,1.0,0.001534,-3e-05,-1.0,-1.0,0.0
68.0,22911208.0,2000.0,1403.0,1.0,0.001534,-2e-05,-1.0,-1.0,0.0
69.0,22913208.0,2000.0,1403.0,1.0,0.001534,-2e-05,-1.0,-1.0,0.0
70.0,22915208.0,2000.0,1403.0,1.0,0.001534,-2e-05,-1.0,-1.0,0.0
71.0,22917208.0,2000.0,1403.0,1.0,0.001534,-2e-05,-1.0,-1.0,0.0
72.0,22919208.0,2000.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
73.0,22921208.0,2000.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
74.0,22923209.0,2001.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
75.0,22925209.0,2000.0,1403.0,1.0,0.001534,-1e-05,98.0,103.0,0.0
76.0,22927216.0,2007.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
77.0,22929219.0,2003.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
78.0,22931223.0,2004.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
79.0,22933223.0,2000.0,1403.0,1.0,0.001534,-1e-05,-1.0,-1.0,0.0
80.0,22935223.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
81.0,22937223.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
82.0,22939226.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
83.0,22941231.0,2005.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
84.0,22943237.0,2006.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
85.0,22945241.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
86.0,22947246.0,2005.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
87.0,22949252.0,2006.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
88.0,22951256.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
89.0,22953260.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
90.0,22955260.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
91.0,22957264.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
92.0,22959268.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
93.0,22961275.0,2007.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
94.0,22963279.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
95.0,22965279.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
96.0,22967279.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
97.0,22969279.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
98.0,22971279.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
99.0,22973279.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
100.0,22975279.0,2000.0,1403.0,1.0,0.001534,-0.0,98.0,103.0,0.0
101.0,22977282.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
102.0,22979286.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
103.0,22981286.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
104.0,22983290.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
105.0,22985290.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
106.0,22987290.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
107.0,22989293.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
108.0,22991293.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
109.0,22993297.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
110.0,22995298.0,2001.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
111.0,22997298.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
112.0,22999301.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
113.0,23001305.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
114.0,23003308.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
115.0,23005312.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
116.0,23007316.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
117.0,23009320.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
118.0,23011323.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
119.0,23013327.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
120.0,23015331.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
121.0,23017334.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
122.0,23019338.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
123.0,23021342.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
124.0,23023345.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
125.0,23025349.0,2004.0,1403.0,1.0,0.001534,-0.0,98.0,103.0,0.0
126.0,23027349.0,2000.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
127.0,23029352.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
128.0,23031357.0,2005.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
129.0,23033360.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
130.0,23035364.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
131.0,23037368.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
132.0,23039371.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
133.0,23041375.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
134.0,23043379.0,2004.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
135.0,23045382.0,2003.0,1403.0,1.0,0.001534,-0.0,-1.0,-1.0,0.0
136.0,23047386.0,2004.0,1402.0,0.0,0.0,-0.09186,-1.0,-1.0,0.0
137.0,23049386.0,2000.0,1403.0,1.0,0.001534,0.01121,-1.0,-1.0,0.0
138.0,23051386.0,2000.0,1403.0,1.0,0.001534,0.00986,-1.0,-1.0,0.0
139.0,23053390.0,2004.0,1403.0,1.0,0.001534,0.00868,-1.0,-1.0,0.0
140.0,23055393.0,2003.0,1403.0,1.0,0.001534,0.00764,-1.0,-1.0,0.0
141.0,23057394.0,2001.0,1403.0,1.0,0.001534,0.00672,-1.0,-1.0,0.0
142.0,23059397.0,2003.0,1403.0,1.0,0.001534,0.00591,-1.0,-1.0,0.0
143.0,23061401.0,2004.0,1403.0,1.0,0.001534,0.0052,-1.0,-1.0,0.0
144.0,23063401.0,2000.0,1403.0,1.0,0.001534,0.00458,-1.0,-1.0,0.0
145.0,23065402.0,2001.0,1403.0,1.0,0.001534,0.00403,-1.0,-1.0,0.0
146.0,23067405.0,2003.0,1403.0,1.0,0.001534,0.00355,-1.0,-1.0,0.0
147.0,23069405.0,2000.0,1403.0,1.0,0.001534,0.00312,-1.0,-1.0,0.0
148.0,23071405.0,2000.0,1403.0,1.0,0.001534,0.00275,-1.0,-1.0,0.0
149.0,23073405.0,2000.0,1403.0,1.0,0.001534,0.00242,-1.0,-1.0,0.0
150.0,23075408.0,2003.0,1403.0,1.0,0.001534,0.00213,98.0,103.0,0.0
151.0,23077412.0,2004.0,1403.0,1.0,0.001534,0.00187,-1.0,-1.0,0.0
152.0,23079412.0,2000.0,1403.0,1.0,0.001534,0.00165,-1.0,-1.0,0.0
153.0,23081416.0,2004.0,1403.0,1.0,0.001534,0.00145,-1.0,-1.0,0.0
154.0,23083419.0,2003.0,1403.0,1.0,0.001534,0.00128,-1.0,-1.0,0.0
155.0,23085423.0,2004.0,1403.0,1.0,0.001534,0.00112,-1.0,-1.0,0.0
156.0,23087424.0,2001.0,1403.0,1.0,0.001534,0.00099,-1.0,-1.0,0.0
157.0,23089430.0,2006.0,1403.0,1.0,0.001534,0.00087,-1.0,-1.0,0.0
158.0,23091431.0,2001.0,1403.0,1.0,0.001534,0.00076,-1.0,-1.0,0.0
159.0,23093431.0,2000.0,1403.0,1.0,0.001534,0.00067,-1.0,-1.0,0.0
160.0,23095431.0,2000.0,1403.0,1.0,0.001534,0.00059,-1.0,-1.0,0.0
161.0,23097431.0,2000.0,1403.0,1.0,0.001534,0.00052,-1.0,-1.0,0.0
162.0,23099431.0,2000.0,1403.0,1.0,0.001534,0.00046,-1.0,-1.0,0.0
163.0,23101431.0,2000.0,1403.0,1.0,0.001534,0.0004,-1.0,-1.0,0.0
164.0,23103431.0,2000.0,1403.0,1.0,0.001534,0.00036,-1.0,-1.0,0.0
165.0,23105431.0,2000.0,1403.0,1.0,0.001534,0.00031,-1.0,-1.0,0.0
166.0,23107431.0,2000.0,1403.0,1.0,0.001534,0.00028,-1.0,-1.0,0.0
167.0,23109431.0,2000.0,1403.0,1.0,0.001534,0.00024,-1.0,-1.0,0.0
168.0,23111431.0,2000.0,1403.0,1.0,0.001534,0.00021,-1.0,-1.0,0.0
169.0,23113431.0,2000.0,1403.0,1.0,0.001534,0.00019,-1.0,-1.0,0.0
170.0,23115431.0,2000.0,1403.0,1.0,0.001534,0.00016,-1.0,-1.0,0.0
171.0,23117431.0,2000.0,1403.0,1.0,0.001534,0.00015,-1.0,-1.0,0.0
172.0,23119431.0,2000.0,1403.0,1.0,0.001534,0.00013,-1.0,-1.0,0.0
173.0,23121431.0,2000.0,1403.0,1.0,0.001534,0.00011,-1.0,-1.0,0.0
174.0,23123434.0,2003.0,1402.0,0.0,0.0,-0.0918,-1.0,-1.0,0.0
175.0,23125438.0,2004.0,1403.0,1.0,0.001534,0.01107,98.0,103.0,0.0
176.0,23127438.0,2000.0,1403.0,1.0,0.001534,0.00974,-1.0,-1.0,0.0
177.0,23129438.0,2000.0,1403.0,1.0,0.001534,0.00857,-1.0,-1.0,0.0
178.0,23131442.0,2004.0,1403.0,1.0,0.001534,0.00754,-1.0,-1.0,0.0
179.0,23133445.0,2003.0,1403.0,1.0,0.001534,0.00664,-1.0,-1.0,0.0
180.0,23135446.0,2001.0,1403.0,1.0,0.001534,0.00584,-1.0,-1.0,0.0
181.0,23137449.0,2003.0,1403.0,1.0,0.001534,0.00514,-1.0,-1.0,0.0
182.0,23139453.0,2004.0,1403.0,1.0,0.001534,0.00452,-1.0,-1.0,0.0
183.0,23141457.0,2004.0,1403.0,1.0,0.001534,0.00398,-1.0,-1.0,0.0
184.0,23143460.0,2003.0,1403.0,1.0,0.001534,0.0035,-1.0,-1.0,0.0
185.0,23145461.0,2001.0,1403.0,1.0,0.001534,0.00308,-1.0,-1.0,0.0
186.0,23147464.0,2003.0,1403.0,1.0,0.001534,0.00271,-1.0,-1.0,0.0
187.0,23149468.0,2004.0,1403.0,1.0,0.001534,0.00239,-1.0,-1.0,0.0
188.0,23151468.0,2000.0,1403.0,1.0,0.001534,0.0021,-1.0,-1.0,0.0
189.0,23153472.0,2004.0,1403.0,1.0,0.001534,0.00185,-1.0,-1.0,0.0
190.0,23155479.0,2007.0,1403.0,1.0,0.001534,0.00163,-1.0,-1.0,0.0
191.0,23157479.0,2000.0,1403.0,1.0,0.001534,0.00143,-1.0,-1.0,0.0
192.0,23159483.0,2004.0,1403.0,1.0,0.001534,0.00126,-1.0,-1.0,0.0
193.0,23161483.0,2000.0,1403.0,1.0,0.001534,0.00111,-1.0,-1.0,0.0
194.0,23163483.0,2000.0,1403.0,1.0,0.001534,0.00098,-1.0,-1.0,0.0
195.0,23165483.0,2000.0,1403.0,1.0,0.001534,0.00086,-1.0,-1.0,0.0
196.0,23167483.0,2000.0,1403.0,1.0,0.001534,0.00076,-1.0,-1.0,0.0
197.0,23169483.0,2000.0,1403.0,1.0,0.001534,0.00066,-1.0,-1.0,0.0
198.0,23171486.0,2003.0,1403.0,1.0,0.001534,0.00059,-1.0,-1.0,0.0
199.0,23173486.0,2000.0,1403.0,1.0,0.001534,0.00051,-1.0,-1.0,0.0
200.0,23175486.0,2000.0,1403.0,1.0,0.001534,0.00045,98.0,103.0,0.0
201.0,23177490.0,2004.0,1403.0,1.0,0.001534,0.0004,-1.0,-1.0,0.0
202.0,23179490.0,2000.0,1403.0,1.0,0.001534,0.00035,-1.0,-1.0,0.0
203.0,23181490.0,2000.0,1403.0,1.0,0.001534,0.00031,-1.0,-1.0,0.0
204.0,23183490.0,2000.0,1403.0,1.0,0.001534,0.00027,-1.0,-1.0,0.0
205.0,23185490.0,2000.0,1403.0,1.0,0.001534,0.00024,-1.0,-1.0,0.0
206.0,23187490.0,2000.0,1403.0,1.0,0.001534,0.00021,-1.0,-1.0,0.0
207.0,23189490.0,2000.0,1403.0,1.0,0.001534,0.00019,-1.0,-1.0,0.0
208.0,23191493.0,2003.0,1403.0,1.0,0.001534,0.00016,-1.0,-1.0,0.0
209.0,23193494.0,2001.0,1403.0,1.0,0.001534,0.00014,-1.0,-1.0,0.0
210.0,23195497.0,2003.0,1403.0,1.0,0.001534,0.00013,-1.0,-1.0,0.0
211.0,23197498.0,2001.0,1403.0,1.0,0.001534,0.00011,-1.0,-1.0,0.0
212.0,23199498.0,2000.0,1403.0,1.0,0.001534,0.0001,-1.0,-1.0,0.0
213.0,23201505.0,2007.0,1403.0,1.0,0.001534,9e-05,-1.0,-1.0,0.0
214.0,23203505.0,2000.0,1403.0,1.0,0.001534,8e-05,-1.0,-1.0,0.0
215.0,23205505.0,2000.0,1403.0,1.0,0.001534,7e-05,-1.0,-1.0,0.0
216.0,23207505.0,2000.0,1403.0,1.0,0.001534,6e-05,-1.0,-1.0,0.0
217.0,23209505.0,2000.0,1403.0,1.0,0.001534,5e-05,-1.0,-1.0,0.0
218.0,23211505.0,2000.0,1403.0,1.0,0.001534,5e-05,-1.0,-1.0,0.0
219.0,23213505.0,2000.0,1403.0,1.0,0.001534,4e-05,-1.0,-1.0,0.0
220.0,23215505.0,2000.0,1403.0,1.0,0.001534,4e-05,-1.0,-1.0,0.0
221.0,23217505.0,2000.0,1403.0,1.0,0.001534,3e-05,-1.0,-1.0,0.0
222.0,23219508.0,2003.0,1403.0,1.0,0.001534,3e-05,-1.0,-1.0,0.0
223.0,23221509.0,2001.0,1403.0,1.0,0.001534,2e-05,-1.0,-1.0,0.0
224.0,23223509.0,2000.0,1403.0,1.0,0.001534,2e-05,-1.0,-1.0,0.0
225.0,23225509.0,2000.0,1403.0,1.0,0.001534,2e-05,98.0,103.0,0.0
226.0,23227516.0,2007.0,1403.0,1.0,0.001534,2e-05,-1.0,-1.0,0.0
227.0,23229516.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
228.0,23231516.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
229.0,23233519.0,2003.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
230.0,23235520.0,2001.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
231.0,23237520.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
232.0,23239520.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
233.0,23241520.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
234.0,23243520.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
235.0,23245520.0,2000.0,1403.0,1.0,0.001534,1e-05,-1.0,-1.0,0.0
236.0,23247520.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
237.0,23249527.0,2007.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
238.0,23251531.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
239.0,23253535.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
240.0,23255542.0,2007.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
241.0,23257542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
242.0,23259542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
243.0,23261542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
244.0,23263542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
245.0,23265542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
246.0,23267542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
247.0,23269542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
248.0,23271542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
249.0,23273542.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
250.0,23275543.0,2001.0,1403.0,1.0,0.001534,0.0,98.0,103.0,0.0
251.0,23277549.0,2006.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
252.0,23279553.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
253.0,23281557.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
254.0,23283557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
255.0,23285557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
256.0,23287557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
257.0,23289557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
258.0,23291557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
259.0,23293557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
260.0,23295557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
261.0,23297557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
262.0,23299557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
263.0,23301557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
264.0,23303557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
265.0,23305557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
266.0,23307557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
267.0,23309557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
268.0,23311557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
269.0,23313557.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
270.0,23315561.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
271.0,23317568.0,2007.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
272.0,23319571.0,2003.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
273.0,23321572.0,2001.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
274.0,23323572.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
275.0,23325572.0,2000.0,1403.0,1.0,0.001534,0.0,98.0,103.0,0.0
276.0,23327579.0,2007.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
277.0,23329579.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
278.0,23331579.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
279.0,23333580.0,2001.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
280.0,23335583.0,2003.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
281.0,23337587.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
282.0,23339587.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
283.0,23341590.0,2003.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
284.0,23343593.0,2003.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
285.0,23345594.0,2001.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
286.0,23347597.0,2003.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
287.0,23349597.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
288.0,23351597.0,2000.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
289.0,23353601.0,2004.0,1403.0,1.0,0.001534,0.0,-1.0,-1.0,0.0
